Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Martin Brundle,1:56.481
Pedro Lamy,1:54.047,1:40.702,1:39.921,1:38.784,1:43.239,1:41.113,1:40.230,1:42.438,2:41.692,1:53.845,1:43.010,1:40.444,1:41.822,1:40.672,1:40.322,1:42.165,1:39.926,1:39.333,1:42.375,1:39.903,1:39.410,1:39.895,1:39.428,1:39.572,1:42.280,1:41.370,1:39.437,1:39.397,1:42.604,2:13.584,1:47.810,1:40.380,2:31.498,1:46.151,1:39.344,1:39.610,3:34.469,1:49.082,1:44.277,1:40.711,1:42.032,1:40.304
Ukyo Katayama,1:53.435,1:40.723,1:38.735,1:38.765,1:38.460,1:37.824,1:38.857,1:38.150,1:37.962,1:37.807,1:38.203,1:37.810,1:37.445,1:38.552,1:37.559,1:37.203,1:36.847,1:36.416,1:37.067,1:36.937,1:37.465,1:36.736,1:37.254,1:36.499,1:39.113,1:40.206,2:13.267,1:43.683,1:42.528,1:41.186,1:39.247,1:38.060,1:38.238,1:39.817,1:38.306,1:37.476,1:37.532,1:36.858,1:37.060,1:37.028,1:37.333,1:37.431,1:36.471,1:36.377,1:37.941,1:40.023,1:40.909,1:41.103,1:47.822,1:48.485,1:51.696,1:55.424,1:57.770,1:55.511,2:05.215
Gerhard Berger,1:49.726,1:39.613,1:38.318,1:37.086,1:37.083,1:36.979,1:37.310,1:36.750,1:36.684,1:36.813,1:36.269,1:36.230,1:36.270,1:36.432,1:36.363,1:36.325,1:36.230,1:36.292,1:36.186,1:36.408,1:36.734,1:36.380,1:36.940,1:59.470,1:40.481,1:34.757,1:35.382,1:37.026,1:35.897,1:35.677,1:35.124,1:35.208,1:36.263,1:35.366,1:35.382,1:35.107,1:35.671,1:34.823,1:35.331,1:35.173,1:58.799,1:40.853,1:35.521,1:35.423,1:35.050,1:35.302,1:36.201,1:36.160,1:36.367,1:36.852,1:35.802,1:35.712,1:35.632,1:35.690,1:35.538,1:35.668,1:37.344,1:38.055
Ricardo Rosset,1:54.831,1:40.693,1:39.755,1:38.698,1:48.265,1:39.287,1:38.195,1:39.390,1:38.531,1:38.247,1:38.013,1:38.326,1:37.504,1:38.298,1:37.906,1:38.162,1:39.723,1:38.108,1:38.828,1:39.713,1:40.725,1:39.412,1:39.001,1:38.219,1:37.170,1:37.186,1:38.111,2:11.015,1:45.276,1:39.696,1:39.360,1:40.435,1:40.527,1:39.655,1:38.847,1:39.119,1:38.712,1:37.579,1:37.952,1:37.697,1:37.905,1:37.853,1:37.328,1:37.080,1:36.557,1:37.168,1:40.579,1:38.281,1:42.298,1:39.247,1:40.761,1:39.335,1:38.396,1:39.585,1:42.909,1:40.180
Damon Hill,1:44.243,1:37.214,1:36.249,1:35.687,1:35.302,1:34.893,1:35.044,1:35.642,1:34.903,1:34.782,1:34.544,1:34.655,1:34.479,1:34.308,1:34.461,1:34.231,1:34.338,1:33.882,1:33.928,1:34.278,1:36.438,1:35.862,1:35.590,1:35.427,1:33.803,1:34.020,1:33.621,1:33.784,1:34.491,1:34.364,1:33.678,2:09.739,1:40.120,1:37.126,1:38.887,1:35.965,1:36.308,1:35.210,1:34.981,1:35.000,1:34.946,1:34.480,1:34.733,1:35.639,1:35.910,1:34.905,1:34.665,1:36.677,1:34.208,1:34.618,1:35.477,1:34.728,1:36.236,1:35.699,1:35.764,1:36.279,1:36.521,1:37.529
Pedro Diniz,1:56.143,1:41.200,1:38.490,1:38.744,1:42.154,1:38.357,1:37.461,1:37.551,1:38.780,1:39.022,1:37.382,1:37.846,1:38.461,1:38.807,1:37.837,1:37.448,1:37.855,1:37.794,1:38.035,2:11.342,1:44.787,1:40.500,1:38.538,1:37.024,1:37.590,1:37.180,1:37.349,1:37.824,1:37.862,1:38.939,1:37.237,2:08.622,1:45.982,1:38.753,1:37.999,1:37.563,1:37.394,1:37.697,1:37.788,1:37.778,1:37.549,1:37.785,1:37.677,1:38.312,1:39.133,1:43.831,1:38.378,1:38.743,1:37.803,1:37.063,1:39.692,1:39.728,1:38.694,1:38.251,1:38.599,1:39.336
Mika Salo,1:50.436,1:39.509,1:39.561,1:37.520,1:37.094,1:36.819,1:37.670,1:37.120,1:36.415,1:35.645,1:35.804,1:35.711,1:36.451,1:36.312,1:36.208,2:06.238,1:40.040,1:37.139,1:39.078,1:37.682,1:36.161,1:36.249,1:36.077,1:35.985,1:35.800,1:35.960,1:37.273,1:39.052,1:36.335,1:36.295,1:36.042,1:36.295,1:35.813,1:36.124,2:02.556,1:39.896,1:35.557,1:35.487,1:35.280,1:35.569,1:35.485,1:35.592,1:36.226,1:38.332,1:35.865,1:35.896,1:36.676,1:36.391,1:35.886,1:36.120,1:36.336,1:37.132,1:36.305,1:37.168,1:36.836,1:36.936,1:37.741
Mika Häkkinen,1:48.430,1:39.275,1:38.102,1:37.784,1:37.266,1:37.008,1:36.969,1:36.862,1:36.307,1:36.725,1:36.565,1:36.305,1:36.377,1:36.321,1:36.691,1:36.098,1:36.369,1:36.339,1:35.899,1:36.540,1:36.869,1:36.393,1:36.945,1:36.426,1:36.190,1:36.058,1:35.885,1:36.387,1:35.964,2:06.391,1:42.337,1:37.261,1:37.599,1:38.173,1:37.988,1:37.429,1:37.315,1:37.537,1:37.779,1:37.178,1:37.614,1:37.187,1:37.270,1:36.848,1:36.619,1:36.629,1:36.243,1:36.427,1:35.843,1:36.520,1:36.011,1:36.270,1:36.368,1:36.377,1:36.720,1:36.298,1:38.410,1:39.572
Eddie Irvine,1:44.981,1:38.558,1:36.736,1:36.177,1:36.093,1:35.942,1:36.061,1:35.448,1:35.830,1:36.681,1:35.669,1:35.309,1:35.284,1:35.590,1:35.266,1:35.378,1:35.337,1:35.100,1:34.904,1:35.074,1:36.173,2:02.417,1:39.750,1:35.971,1:35.884,1:35.729,1:36.087,1:36.549,1:35.538,1:35.364,1:35.629,1:36.504,1:36.360,1:35.888,1:36.604,1:35.000,1:34.533,1:34.884,1:34.648,1:34.727,1:34.701,2:00.000,1:40.628,1:35.754,1:35.264,1:35.808,1:36.203,1:37.005,1:36.236,1:35.683,1:35.688,1:35.800,1:36.074,1:36.177,1:37.393,1:37.951,1:37.728,1:39.312
Jean Alesi,1:46.506,1:37.554,1:36.830,1:36.437,1:35.765,1:35.754,1:36.196,1:35.519,1:35.732
