Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Giovanni Lavaggi,1:43.617,1:28.911,1:29.073,1:29.072,1:29.008,1:29.582,1:29.803,1:30.968,1:32.338,1:31.505,1:31.187,1:30.979,1:31.019,1:31.671,1:33.855,1:32.478,1:33.678,1:33.427,1:33.371,1:35.997,1:34.377,1:32.580,1:32.915,1:41.365,1:55.125,1:32.855,1:31.911,1:31.901,1:31.932,1:37.156,1:31.227,1:34.153,1:31.527,1:32.803,1:31.878,1:32.081,1:32.000,1:31.693,1:31.500,1:32.404,1:33.701,1:32.536,1:31.567,1:32.233,1:31.135,1:31.781,1:32.469,1:32.178,1:30.765,1:40.662,1:51.831,1:29.664,1:29.232,1:29.985,1:31.008,1:31.738,1:31.383,1:31.846,1:30.286,1:32.049,1:29.743,1:29.951,1:30.013,1:30.148,1:30.584
Martin Brundle,1:38.010,1:26.372,1:25.975,1:26.724,1:26.234,1:26.145,1:26.536,1:26.434,1:26.143,1:26.142,1:26.712,1:28.528,1:27.137,1:26.819,1:27.676,1:27.162,1:34.673,1:45.412,1:25.425,1:25.418,1:25.800,1:26.859,1:27.104,1:27.491,1:26.431,1:26.390,1:27.162,1:26.768,1:26.702,1:26.812,1:27.364,1:27.219,1:26.962,1:35.645,1:43.898,1:25.028,1:25.751,1:26.266,1:26.105,1:25.821,1:26.200,1:29.291,1:26.732,1:27.209,1:27.213,1:28.700,1:26.867,1:26.976,1:27.617,1:27.675,1:30.478,1:35.596,1:47.665,1:26.070,1:25.815,1:26.183,1:26.013,1:26.826,1:26.590,1:25.608,1:26.019,1:26.108,1:26.166,1:27.001,1:28.614,1:26.974,1:26.760,1:27.018,1:27.978
Pedro Lamy,4:26.095,1:33.109,1:27.944,1:31.296,1:28.054,1:28.216,1:27.922,1:28.437,1:29.053,1:28.542,1:28.614,1:30.887,1:29.194,1:30.943,1:29.179,1:30.843,1:30.017,1:29.095,1:28.606,1:36.631,1:50.087,1:27.983,1:28.303,1:30.298,1:28.709,1:30.902,1:30.387,1:30.403,1:32.178,1:28.396,1:28.659,1:29.410,1:29.247,1:28.724,1:28.556,1:29.085,1:29.785,1:28.639,1:28.913,1:31.064,1:31.558,1:28.754,1:31.370,1:30.232,1:29.756,1:38.953,1:49.646,1:27.754,1:28.124,1:28.567,1:31.088,1:30.245,1:28.784,1:29.051,1:29.954,1:29.893,1:30.904,1:30.184,1:33.903,1:29.589,1:31.175,1:30.775,1:30.190,1:31.442,1:30.877
Ukyo Katayama,1:43.073,1:28.072,1:26.998,1:27.240,1:27.811,1:27.932,1:28.576,1:27.833,1:28.097,1:28.723,1:28.614,1:28.770,1:28.300,1:35.848,1:48.999,1:26.768,1:27.503,1:27.755,1:27.715,1:27.330,1:27.371,1:27.177,1:27.136,1:27.508,1:28.397,1:27.540,1:28.908,1:27.719,1:28.970,1:27.891,1:28.006,1:28.075,1:27.586,1:30.237,1:28.856,1:28.901,1:27.907,1:27.990,1:27.522,1:28.150,1:36.334,1:50.840,1:26.896,1:26.447,1:27.590,1:26.802,1:27.061,1:26.601,1:26.853,1:27.047,1:27.422,1:28.855,1:26.976,1:26.917,1:27.261,1:27.128,1:27.454,1:28.257,1:27.035,1:27.885,1:27.324,1:28.729,1:30.253,1:28.097,1:27.695,1:28.307,1:28.935,1:29.745
Gerhard Berger,1:34.336,1:25.571,1:26.153,1:25.437,1:25.258,1:25.309,1:25.669,1:25.475,1:25.290,1:25.789,1:25.525,1:25.844,1:26.615,1:26.277,1:26.205,1:26.123,1:26.769,1:27.562,1:35.721,1:46.349,1:26.660,1:26.109,1:25.791,1:25.718,1:25.731,1:25.977,1:26.541,1:26.452,1:26.509,1:26.895,1:28.304,1:26.220,1:26.380,1:26.412,1:26.072,1:26.869,1:26.959,1:26.256,1:25.906,1:25.483,1:26.301,1:26.500,1:26.552,1:26.380,1:33.453,1:45.598,1:24.647,1:27.008,1:26.261,1:25.288,1:25.921,1:25.425,1:25.599,1:25.440,1:25.694,1:26.251,1:25.554,1:25.954,1:27.250,1:26.633,1:26.385,1:27.316,1:27.075,1:28.444,1:27.400,1:26.543,1:26.157,1:27.306,1:26.814,1:40.386
Ricardo Rosset,1:42.382,1:27.677,1:26.863,1:27.464,1:27.596,1:28.747,1:28.153,1:27.772,1:28.175,1:28.604,1:28.910,1:28.430,1:28.326,1:29.439,1:28.998,1:27.715,1:27.898,1:28.301,1:28.085,1:34.905,1:52.013,1:28.586,1:27.609,1:27.919,1:30.109,1:28.526,1:28.474,1:27.997,1:28.153,1:29.319,1:28.757,1:28.533,1:29.036,1:30.939,1:28.931,1:30.083,1:31.962,1:29.073,1:29.070,1:29.219,1:29.010,1:29.224,1:36.306,1:54.394,1:28.326,1:29.799,1:30.438,1:31.581,1:29.187,1:29.245,1:29.027,1:31.696,1:31.058,1:29.954,1:29.037,1:29.585,1:31.524,1:29.428,1:29.224,1:29.120,1:31.278,1:29.716,1:29.367,1:29.090,1:28.577,1:31.213,1:29.806
Damon Hill,1:30.560,1:24.068,1:24.525,1:23.867,1:24.186,1:24.152,1:24.353,1:24.641,1:24.431,1:24.570,1:24.589,1:24.428,1:24.489,1:24.522,1:25.093,1:24.600,1:30.887,1:45.037,1:24.580,1:24.944,1:25.028,1:29.137,1:25.529,1:24.882,1:24.222,1:24.512,1:24.142,1:24.305,1:24.203,1:24.647,1:24.508,1:24.653,1:25.666,1:32.220,1:43.313,1:24.050,1:23.762,1:24.036,1:24.688,1:25.492,1:24.667,1:24.178,1:25.424,1:24.480,1:25.434,1:23.824,1:25.738,1:24.425,1:30.826,1:44.861,1:25.715,1:25.781,1:24.445,1:24.443,1:24.682,1:25.459,1:24.354,1:24.583,1:25.641,1:27.309,1:26.116,1:26.333,1:25.757,1:28.088,1:27.308,1:27.092,1:26.461,1:26.618,1:28.050,1:29.272
Johnny Herbert,1:38.495,1:26.519,1:26.116,1:26.518,1:26.408,1:26.171,1:26.456,1:26.536,1:26.262,1:26.131,1:26.525,1:28.367,1:27.204,1:27.069,1:27.051,1:33.994,1:44.747,1:25.786,1:25.913,1:25.942,1:25.882,1:27.059,1:27.356,1:26.620,1:26.578,1:26.666,1:27.011,1:26.810,1:26.674,1:26.962,1:27.150,1:27.240,1:27.565,1:28.318,1:27.701,1:27.539,1:27.605,1:33.959,1:46.407,1:25.952,1:26.024,1:26.534,1:26.363,1:26.505,1:26.292,1:27.087,1:26.977,1:26.763,1:26.950,1:27.528,1:30.144,1:28.989,1:33.329,1:44.676,1:26.021,1:26.316,1:26.144,1:26.386,1:26.236,1:25.956,1:26.395,1:26.186,1:26.219,1:26.872,1:26.891,1:26.900,1:26.868,1:26.661,1:27.581
Pedro Diniz,1:41.647,1:27.263,1:26.317,1:27.797,1:27.848,1:29.371,1:27.772,1:27.863,1:28.655,1:28.341,1:28.757,1:28.222,1:28.369,1:28.617,1:28.188,1:35.294,1:51.815,1:27.624,1:29.515,1:27.467,1:31.163,1:28.670,1:28.788,1:31.117,1:29.426,1:29.572,1:32.049,1:30.586,1:30.385,1:30.317,1:29.264,1:28.610,1:30.955,1:29.673,1:28.499,1:28.674,1:28.643,1:28.241,1:28.332,1:28.784,1:37.745,1:47.671,1:25.791,1:28.247,1:29.620,1:28.621
Mika Salo,1:38.949,1:26.795,1:26.353,1:27.552,1:27.698,1:26.199,1:26.270,1:26.687,1:26.903,1:26.312,1:26.638,1:27.004,1:26.785,1:26.784,1:26.819,1:26.957,1:27.301,1:26.796,1:27.520,1:27.346,1:36.545,1:46.369,1:27.041,1:26.259,1:27.289,1:27.068,1:26.761,1:26.582,1:27.165,1:26.893,1:26.759,1:26.940,1:27.029,1:27.239,1:27.203,1:27.676,1:26.625,1:26.817,1:27.074,1:26.591,1:26.703,1:27.529,1:36.732,2:02.904,1:26.844,1:26.283,1:26.938,1:26.932,1:27.096,1:26.675,1:27.170,1:28.747,1:30.149,1:28.279,1:27.654,1:28.425,1:27.125,1:27.212,1:27.205,1:27.152,1:28.045,1:26.976,1:27.250,1:27.574,1:27.294,1:27.394,1:27.464,1:27.037,1:27.457
