Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Martin Brundle,1:52.724,1:46.793,1:47.044,1:47.070,1:47.569,1:47.159,1:47.276,1:47.114,1:47.022,1:46.592,1:47.044,1:46.845,1:47.171,1:46.882,1:46.886,1:48.385,2:08.008,1:46.465,1:46.518,1:46.580,1:46.976,1:46.835,1:46.846,1:47.007,1:46.933,1:47.117,1:48.735,1:47.839,1:47.096,1:47.231,1:47.059,1:48.274,1:47.579,1:47.801,1:50.167,2:06.790,1:45.882,1:46.109,1:46.300,1:47.855,1:47.282,1:46.678,1:46.545,1:47.082,1:46.652,1:46.915,1:47.274,1:47.249,1:47.223,1:47.498,1:47.468,1:49.467
Pedro Lamy,2:00.997,1:52.193,1:49.886,1:49.904,1:50.412,1:49.762,1:50.071,1:49.791,1:50.382,1:50.810,1:50.391,1:50.546,1:50.681,1:50.453,1:50.253,1:52.085,2:08.158,1:49.220,1:50.246,1:50.502,1:50.624,1:49.951,1:51.750,1:53.232,1:50.205,1:51.292,1:50.131,1:50.121,1:50.705,1:50.038,1:50.976,1:50.969,1:50.360,1:50.241,1:51.803,2:09.765,1:50.178,1:50.330,1:51.663,1:50.891,1:50.713,1:50.103,1:50.219,1:50.279,1:53.957,1:51.839,1:49.817,1:50.019,1:49.504,1:51.547
Ukyo Katayama,2:00.672,1:50.810,1:49.034,1:48.884,1:48.849,1:49.514,1:49.051,1:49.405,1:49.868,1:49.300,1:48.731,1:49.424,1:49.301,1:49.701,1:51.809,2:07.041,1:47.569,1:47.561,1:48.204,1:48.349,1:47.757,1:47.662,1:47.939,1:48.160,1:50.220,1:51.885,2:19.278,1:47.723,1:47.518,1:49.122,1:48.651,1:50.001,1:48.591,1:49.418,1:48.950,1:48.583,1:57.245
Gerhard Berger,1:48.461,1:45.792,1:47.253,1:52.452,2:07.164,1:46.141,1:47.450,1:47.523,1:45.541,1:45.376,1:45.615,1:46.089,1:47.208,1:47.834,1:47.190,1:49.013,1:46.459,1:45.535,1:45.833,1:45.477,1:45.759,1:47.039,2:02.857,1:44.350,1:44.531,1:45.118,1:45.502,1:44.494,1:45.313,1:45.138,1:44.730,1:45.373,1:48.211,1:45.733,1:45.444,1:48.534,2:02.554,1:45.641,1:45.512,1:48.074,1:47.353,1:45.648,1:45.312,1:45.589,1:47.090,1:45.961,1:45.423,1:45.429,1:45.645,1:45.555,1:45.778,1:46.221
Ricardo Rosset,2:01.972,1:52.543,1:51.225,1:50.855,1:50.923,1:50.722,1:51.441,1:51.814,1:51.441,1:51.213,1:50.973,1:51.301,1:51.604,1:51.592,1:51.809,1:51.751,1:50.926,1:50.948,1:50.489,1:50.795,1:50.023,1:49.998,1:50.204,1:54.400,1:50.776,1:52.897,2:21.848,2:16.960,1:49.939,1:50.341,1:50.468,1:51.059,1:50.131,1:49.722,1:49.263,1:50.434,1:50.816,1:52.677,1:51.685,1:50.782,1:49.962,1:50.113,1:50.431,1:51.272,1:50.233,1:50.836,1:49.762,1:50.320,1:50.055,1:50.644
Damon Hill,1:48.057,1:45.632,1:46.518,1:46.777,1:46.402,1:46.962,1:46.496,1:45.946,1:46.431,1:46.429,1:46.250,1:46.112,1:45.821,1:45.991,1:45.568,1:45.546,1:46.099,1:47.274,2:07.454,1:45.018,1:45.028,1:45.460,1:45.063,1:45.786,1:47.697,1:44.927,1:45.549,1:45.078,1:45.172,1:44.753,1:45.116,1:45.190,1:45.403,1:47.509,2:05.676,1:45.619,1:45.647,1:45.676,1:46.194,1:45.406,1:45.611,1:46.251,1:45.458,1:45.861,1:45.660,1:46.170,1:45.835,1:45.810,1:46.025,1:46.886,1:46.853,1:48.639
Johnny Herbert,1:56.717,1:48.596,1:49.105,1:48.208,1:47.885,1:47.846,1:47.969,1:48.134,1:47.996,1:47.201,1:47.319,1:47.459,1:47.265,1:49.447,1:48.245,1:48.108,1:51.100,2:05.258,1:45.932,1:46.220,1:46.660,1:46.776,1:46.528,1:47.017,1:46.675,1:46.736,1:47.019,1:48.541,1:47.633,1:47.396,1:47.157,1:47.051,1:48.259,2:07.412,1:47.264,1:47.300,1:48.252,1:48.927,1:47.612,1:47.760,1:47.606,1:47.494,1:47.323,1:47.381,1:48.603,1:48.314,1:49.424,1:48.560,1:48.659,1:49.405,1:49.326,1:49.510
Pedro Diniz,1:57.369,1:49.332,1:48.844,1:49.627,1:48.495,1:48.877,1:51.613,1:49.780,1:49.151,1:48.795,1:48.713,1:50.268,1:50.566
Mika Salo,2:00.522,1:52.084,1:49.728,1:49.429,1:50.175,1:49.859,1:50.253,1:50.081,1:49.593,1:49.531,1:50.502,1:49.985,1:49.641,1:49.664,1:50.001,1:49.877,1:49.591,1:49.372,1:51.170,1:56.034
Mika Häkkinen,1:49.697,1:46.342,1:46.768,1:48.541,1:46.684,1:46.265,1:46.414,1:46.612,1:46.471,1:46.071,1:46.042,1:46.104,1:45.872,1:46.185,1:46.394,1:46.420,1:46.234,1:47.916,2:03.940,1:45.147,1:45.360,1:45.660,1:45.509,1:45.717,1:47.055,1:45.713,1:45.511,1:45.570,1:45.343,1:45.439,1:45.467,1:46.262,2:05.387,1:45.880,1:44.852,1:45.230,1:45.387,1:45.680,1:45.886,1:46.416,1:45.909,1:45.994,1:45.757,1:45.784,1:45.676,1:45.566,1:48.022,1:46.376,1:45.857,1:45.743,1:46.080,1:46.796
