Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
Andrea Montermini,2:18.220,1:56.069,1:51.451,1:51.350,1:46.845,1:46.291,1:46.831,1:45.797,1:43.869,1:44.254,1:43.856,1:43.807,1:42.099,1:42.260,1:46.693,1:44.554,1:43.774,1:44.956,1:50.874,1:44.066,1:43.018,1:40.661,1:42.119,2:11.504,1:48.783,1:44.821
Martin Brundle,2:01.458,1:50.323,1:46.987,1:47.448,1:43.633,1:41.519,1:41.817,1:40.962,1:39.427,1:39.410,1:38.987,1:37.965,1:37.433,1:39.619,1:37.131,1:44.354,1:39.177,1:38.771,1:39.469,1:40.597,1:37.963,1:37.954,1:36.829,1:36.655,1:37.299,1:38.670,1:39.212,1:39.462,1:39.045,1:53.880,2:02.599,1:37.685,1:37.273,1:37.026,1:37.213,1:36.965,1:38.129,1:38.647,1:37.287,1:36.430,1:37.836,1:37.444,1:36.781,1:50.949,2:00.540,1:27.275,1:25.488,1:24.794,1:24.243,1:24.150,1:23.711,1:23.170,1:23.984,1:23.634,1:24.840,1:22.766,1:22.686,1:22.603,1:22.677,1:23.014,1:22.925,1:22.867,1:22.140,1:22.043
Pedro Lamy,2:05.712,2:08.665,2:23.178,1:42.413,1:41.477,1:40.533,1:39.930,1:40.452,1:39.680,1:39.716,1:39.540,1:39.559,1:38.549,1:38.937,1:39.025,1:38.940,1:39.031,1:38.041,1:38.514,1:39.209,1:39.921,1:39.147,1:37.469,1:38.886,1:39.620,1:39.111,1:38.700,1:39.025,1:37.762,1:37.701,1:37.667,1:37.621,1:54.828,2:01.755,1:37.770,1:39.020,1:38.601,1:38.500,1:37.454,1:37.196,1:38.375,1:37.621,1:36.921,1:37.010,1:37.755,1:51.698,1:57.448,1:25.481,1:25.517,1:26.370,1:25.458,1:26.361,1:25.519,1:25.785,1:25.047,1:24.935,1:25.034,1:24.731,1:24.988,1:24.848,1:24.868,1:25.080,1:25.141,1:26.046,1:24.111,1:23.985,1:23.559,1:24.330
Ukyo Katayama,2:16.148,1:56.218,2:05.633,1:45.799,1:43.118,1:43.377,1:40.619,1:40.506,1:41.233,1:38.801,1:38.572,1:48.570,1:38.432,1:37.662,1:37.035,1:37.612,1:38.557,1:38.816,1:38.579,1:38.381,1:37.579,1:37.324,1:38.354,1:38.198,1:38.058,1:38.761,1:40.653,1:40.103,1:38.186,1:37.522,1:38.971,1:53.798,2:03.116,1:36.725,1:38.315,1:38.149,1:41.337,1:37.872,1:37.359,1:37.075,1:38.283,1:58.082,1:42.577,1:35.741,1:53.404,1:51.898,1:25.428,1:25.453,1:24.676,1:24.205,1:24.685,1:24.804,1:24.222,1:24.053,1:23.728,1:23.449,1:23.168,1:22.872,1:23.157,1:24.093,1:22.780,1:22.782,1:22.722,1:24.463,1:24.818,1:23.770,1:23.741,1:23.070,1:23.682
Gerhard Berger,2:05.409,1:53.502,1:48.062,1:44.817,1:43.721,1:41.954,1:40.888,1:40.580,1:39.574,1:39.299,1:38.929,1:39.693,1:37.764,1:37.691,1:38.380,1:38.378,1:39.845,1:41.340,1:39.446,1:40.076,1:37.628,1:37.779,1:38.099,1:36.998,1:38.316,2:17.973
Ricardo Rosset,2:12.117,1:52.065,1:47.875,1:45.042,1:43.648,1:42.362,1:40.309,1:40.149,1:39.618,1:39.583,1:40.621,1:38.554,1:38.245,1:38.543,1:39.178,1:38.125,1:38.811,1:38.968,1:38.811,1:40.855,1:39.094,1:37.953,1:38.661,1:36.981
Damon Hill,1:51.909,1:45.640,1:43.269,1:41.783,1:41.202,1:40.578,1:39.338,1:39.352,1:38.679,1:37.765,1:39.347,1:37.993,1:38.013,1:36.716,1:36.593,1:36.742,1:38.470,1:37.729,1:37.957,1:38.764,1:37.775,1:35.720,1:36.597,1:35.588,1:37.144,1:38.133,1:39.493,1:39.585,1:39.559,1:37.817,1:37.609,1:38.570,1:36.950,1:38.384,1:37.575,1:36.787,1:36.988,1:36.391,1:36.933,1:52.708,1:57.001,1:29.479,1:28.641,1:27.978,1:26.506,1:24.731,1:23.992,1:23.992,1:23.170,1:22.976,1:22.869,1:22.826,1:22.818,1:22.060,1:22.699,1:21.932,1:22.857,1:22.892,1:23.659,1:22.908,1:23.818,1:22.719,1:22.275,1:21.623,1:21.547,1:23.822,1:22.553,1:22.319,1:23.458,1:23.590,1:25.121
Luca Badoer (BAD),2:13.761,1:55.540,1:50.446,1:49.254,1:47.627,1:46.767,1:44.550,1:42.921,1:45.265,1:59.630,2:07.293,1:42.944,1:47.391,1:44.497,1:44.797,1:43.292,1:42.298,1:42.467,1:42.882,1:41.477,1:41.436,1:43.789,1:45.909,1:45.770,1:44.235,1:44.435,1:43.352,1:43.571,1:42.395,1:41.688,1:41.618,1:41.156,1:43.770,1:41.387,1:41.451,1:39.868,1:40.571,1:42.240,1:54.578,2:04.768,1:31.075,1:29.072,1:29.686,1:28.488,1:30.267,1:29.292,1:28.077,1:28.175,1:28.034,1:26.996,1:28.098,1:29.419,1:28.593,1:26.499,1:25.627,1:27.279,1:30.436,1:26.150,1:27.082,1:28.506,1:28.161,1:29.336,1:30.676,1:28.043,1:26.246,1:29.328,1:31.230
Johnny Herbert,2:23.098,1:51.749,1:47.547,1:46.043,1:42.217,1:41.299,1:40.867,1:44.345,1:40.269,1:41.322,1:40.429,1:39.805,1:38.678,1:38.698,1:38.889,1:40.808,1:40.797,1:40.354,1:40.210,1:41.164,1:39.456,1:39.566,1:38.127,1:39.452,1:41.025,1:40.938,1:57.355,2:01.354
Pedro Diniz,2:15.001,1:55.510,1:50.477,1:44.565,1:44.028,1:41.936,1:40.769,1:40.227,1:38.864,1:39.673,1:39.693,1:38.318,1:37.528,1:37.882,1:37.742,1:39.449,1:39.677,1:39.722,1:38.916,1:38.986,1:38.991,1:38.220,1:38.400,1:37.815,1:40.650,1:42.076,1:40.502,1:41.494,1:39.375,1:39.310,1:38.815,1:38.431,1:37.679,1:37.328,1:37.725,1:36.826,1:36.412,1:51.961,2:03.369,1:37.413,1:38.275,1:38.353,1:52.447,1:52.190,1:30.596,1:28.297,1:26.354,1:26.800,1:35.025,1:26.774,1:24.566,1:24.627,1:23.576,1:24.000,1:23.710,1:24.211,1:23.874,1:24.372,1:24.162,1:24.282,1:24.976,1:24.796,1:24.518,1:24.944,1:24.249,1:23.957,1:23.975,1:23.631,1:24.514
