Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Martin Brundle,2:08.373,1:57.240,1:56.998,1:56.373,1:52.831,2:03.313,1:52.228,1:51.587,1:50.811,1:50.855,1:50.423,1:49.107,1:49.451,1:49.026,1:50.069,1:52.323,1:54.264
Ukyo Katayama,2:45.402,1:59.346,1:57.815,1:56.966,1:57.510,1:57.923,1:55.772,1:55.116
Gerhard Berger,1:58.484,1:54.412,1:53.397,1:53.027,1:55.187,1:52.326,1:51.012,1:51.131,1:50.919,1:49.314,1:49.921,1:49.417,1:49.601,1:49.097,1:49.910,1:50.568,1:51.485,1:51.356,1:52.049,1:51.944,1:53.832,1:51.526,1:50.266,1:50.037,1:52.311,1:52.355,1:51.816,1:51.859,1:50.622,1:50.388,1:50.940,1:51.117,1:51.340,1:55.206,2:19.299,1:52.027,1:52.868,1:52.034,1:51.152,1:51.429,1:52.827,1:52.246,1:53.262,1:53.590
Damon Hill,1:57.020,1:52.673,1:53.135,2:00.823,1:52.318,1:52.773,1:52.212,2:05.417,1:51.742,1:50.987
Johnny Herbert,2:03.906,1:57.010,2:05.346,1:54.474,1:54.031,1:53.784,1:52.837,1:50.783,1:50.452,1:50.823,1:49.560,1:49.314,1:48.846,1:49.657,1:50.046,1:52.235,1:52.967,1:52.927,1:52.597,1:53.548
Pedro Diniz,2:10.072,1:58.826,2:00.220,1:58.207,1:55.971,1:54.981,1:54.755,1:53.100,1:54.417,1:53.103,1:51.641,1:52.489,1:50.636,1:52.060,1:52.576,2:07.137,1:55.209,1:55.188,1:57.376,1:56.425,1:55.117,1:53.956,1:52.401,1:53.043,1:53.120,1:53.262,1:53.040,1:51.664,1:51.566,1:51.042,1:51.002,1:51.793,1:53.642,1:53.941,1:52.987,1:52.623,1:51.619,1:54.967,2:19.695,1:53.380,1:52.171,1:52.997,1:54.262,1:54.215,1:52.506,1:52.702,1:53.109,1:55.381,1:53.734,1:52.734,1:53.723,2:02.080,1:53.959,1:54.380,1:53.492,1:54.016,1:53.295,1:53.908,1:54.052,1:53.937,1:53.927,1:54.618,1:55.992
Mika Salo,4:24.604,1:55.826,1:54.211,1:55.705,1:55.667,1:54.246,1:52.654,1:52.854,1:52.616,1:52.531,1:52.107,1:51.734,1:52.377,1:53.231,2:06.440,2:03.136
Mika Häkkinen,2:17.639,2:00.015,1:57.720,1:56.445,1:55.098,1:55.669,1:54.139,1:53.219,1:53.072,1:52.878,1:51.866,1:51.391,1:52.159,1:51.441,1:53.450,1:54.053,1:53.530,1:52.831,1:52.908,1:53.220,1:53.022,1:54.130,1:51.777,1:51.446,1:51.331,1:51.473,1:51.232,1:55.520,1:51.460,1:50.524,1:51.065,1:51.117,1:54.120,1:53.176,1:53.423,1:52.271,1:51.748,1:51.662,1:52.981,1:51.509,1:51.234,1:54.585,2:18.617,1:51.966,1:52.094,1:52.100,1:51.400,1:51.153,1:50.849,1:50.191,1:50.957,1:50.864,1:50.272,1:49.902,1:49.771,1:50.523,1:50.637,1:50.368,1:53.939,1:56.375,1:52.596,1:52.049,1:53.109,1:53.805
Eddie Irvine,1:59.611
Jean Alesi,1:55.991,1:52.246,1:52.925,1:51.673,1:52.429,1:52.647,1:52.048,1:51.568,1:52.116,1:50.035,1:50.010,1:49.868,1:50.224,1:49.471,1:49.425,1:50.821,1:52.183,1:51.479,1:50.802,1:52.294,1:52.626,1:51.784,1:51.003,1:50.249,1:51.698,1:51.498,1:52.490,1:52.391,1:51.596,1:51.056,1:50.554,1:53.384,2:19.037,1:50.898,1:51.532,1:50.914,1:50.753,1:50.177,1:49.764,1:49.372,1:49.129,1:48.898,1:49.625,1:49.864,1:50.589,1:50.933,1:51.564,1:51.435,1:50.821,1:50.597,1:50.334,1:50.309,1:49.893,1:50.182,1:50.082,1:49.670,1:50.233,1:49.823,1:50.044,1:50.710,1:48.509,1:48.921,1:49.236,1:49.805,1:50.372
Jos Verstappen,2:11.025,1:58.318,1:53.258,1:53.037,1:52.619,1:53.487,1:51.818,1:51.048,1:50.905,1:49.923,1:49.695,1:49.071,1:48.683,1:49.515,1:50.812,1:54.109,1:51.658,1:51.640,1:51.766,1:52.911,1:53.731,1:50.989,1:51.171,1:49.658,1:50.547,1:50.549,1:52.094,1:51.362,1:48.302,1:50.085,1:50.644,1:51.059,1:50.934,1:53.741,2:22.593,1:51.630,1:49.800,1:50.453,1:50.886,1:51.561,1:52.065,1:52.188,1:51.980,1:52.124,1:53.659,1:53.478,1:52.963
