Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Andrea Montermini,1:43.858,1:29.239,1:26.975,1:26.744,1:26.830,1:26.386,1:27.853,1:26.555,1:26.628,1:26.369,1:26.333,1:25.953,1:26.119,1:26.159,1:25.921,1:48.159,1:28.090,1:24.621,1:38.046,1:29.369,1:25.230,1:35.011
Martin Brundle,1:34.928,1:25.892,1:25.048,1:24.907,1:25.032,1:25.274,1:24.140,1:24.357,1:24.082,1:23.876,1:23.995,1:24.143,1:23.701,1:23.855,1:23.935,1:23.677,1:23.712,1:23.198,1:23.605,1:24.550,1:23.817,1:23.875,1:23.592,1:23.883,1:42.406,1:26.929,1:23.077,1:23.801,1:24.261,1:23.262,1:23.443,1:23.219,1:23.704,1:23.867,1:23.418,1:23.751,1:24.054,1:24.450,1:23.897,1:23.888,1:23.703,1:23.212,1:25.699,1:23.535,1:43.045,2:01.825,1:26.508,1:23.363,1:24.842,1:23.677,1:24.142,1:23.632,1:23.753,1:23.332,1:23.499,1:23.929,1:23.935,1:23.902,1:23.622,1:23.734,1:23.133,1:23.924,1:24.020,1:23.653,1:23.331,1:22.995,1:23.530,1:22.958
Pedro Lamy,1:44.047,1:29.366,1:27.138,1:26.774,1:26.602,1:26.753,1:27.790,1:27.269,1:26.850,1:26.154,1:26.124,1:25.920,1:25.786,1:26.236,1:26.461,1:26.492,1:26.877,1:26.413,1:26.204,1:26.180,1:25.840,1:25.487,1:26.557,1:24.861,1:25.384,1:25.130,1:27.950,1:25.598,1:26.342,1:25.202,1:24.949,1:26.028,1:26.569,1:24.966,1:24.855,1:46.660,1:28.179,1:25.894,1:25.554,1:25.976,1:26.618,1:26.223,1:25.450,1:25.390
Ukyo Katayama,1:43.853,1:28.228,1:26.761,1:27.246,1:26.192,1:25.769
Gerhard Berger,1:34.505,1:25.923,1:24.895,1:24.928,1:24.972,1:23.967,1:23.668,1:24.356,1:24.512,1:24.087,1:23.730,1:23.682,1:23.322,1:23.166,1:23.884,1:23.346,1:23.454,1:23.812,1:23.682,1:25.737,1:24.831,1:24.101,1:23.473,1:24.428,1:24.033,1:23.232,1:23.102,1:23.267,1:23.248,1:23.902,1:23.459,1:23.205,1:23.311,1:23.463,1:43.452,1:27.027,1:23.919,1:24.221,1:23.742,1:23.786,1:23.897,1:23.548
Ricardo Rosset,1:42.601,1:28.586,1:27.239,1:26.535,1:26.347,1:26.422
Damon Hill,1:29.495,1:24.697,1:24.201,1:24.613,1:23.748,1:23.617,1:23.299,1:23.958,1:24.088,1:23.370,1:23.255,1:23.291,1:22.948,1:22.903,1:23.059,1:23.151,1:23.242,1:22.775,1:22.676,1:22.412,1:22.883,1:22.669,1:23.700,1:23.303,1:22.622,1:22.396,1:22.469,1:40.052,1:24.688,1:22.876,1:22.266,1:22.224,1:22.224,1:22.533,1:22.110,1:21.957,1:22.476,1:23.230,1:22.484,1:22.758,1:23.205,1:22.731,1:22.272,1:22.606,1:22.293,1:22.830,1:22.389,1:22.221,1:22.089,1:39.358,1:24.785,1:24.118,1:22.848,1:22.882,1:23.396,1:22.669,1:22.451,1:22.771,1:22.585,1:22.216,1:22.128,1:22.033,1:22.038,1:21.997,1:22.125,1:22.681,1:22.719,1:23.218,1:25.093
Luca Badoer (BAD),1:41.733,1:27.487,1:26.803,1:26.611,1:26.627,1:26.376,1:26.199,1:26.484,1:26.603,1:26.602,1:26.402,1:26.029,1:26.602,1:27.012,1:26.483,1:26.506,1:26.508,1:26.007,1:26.170,1:26.665,1:26.793,1:55.462,1:31.600,1:27.552,1:28.288,1:26.428,1:26.865,1:26.493,1:27.278,1:26.666,1:26.257,1:27.138,1:26.225,1:28.045,1:29.206,1:27.144,1:26.504,1:29.319,1:28.016,1:27.983,1:26.689,1:26.440,1:27.153,1:55.308
Johnny Herbert,1:37.723,1:26.817,1:26.234,1:25.651,1:25.163,1:25.277,1:25.439,1:25.370,1:27.172,1:25.138,1:25.318,1:24.796,1:24.894,1:24.834,1:24.853,1:24.655,1:25.472,1:24.781,1:24.579,1:25.500,1:24.831,1:25.856,1:24.735,1:25.000,1:24.642,1:24.807,1:24.912,1:24.643,1:24.526,1:24.527,1:24.552,1:24.241,1:24.758,1:24.230,1:23.907,1:44.582,1:27.655,1:25.064,1:24.738,1:25.486,1:25.857,1:25.259,1:25.358,1:25.275,1:25.456,1:25.525,1:26.297,1:25.176,1:24.806,1:24.730,1:25.442,1:24.981,1:24.689,1:24.659,1:24.354,1:24.506,1:24.615,1:24.380,1:24.317,1:24.468,1:24.166,1:24.478,1:24.558,1:24.437,1:24.275,1:24.834,1:25.351,1:25.576
Pedro Diniz,1:39.457,1:27.155,1:25.799,1:27.366,1:25.557,1:25.113,1:25.384,1:26.014,1:25.983,1:25.710,1:25.273,1:25.011,1:24.739,1:24.929,1:24.976,1:25.177,1:25.096,1:25.304,1:24.873,1:25.654,1:24.678,1:24.542,1:25.341,1:24.841,1:24.952,1:24.441,1:24.332,1:24.789,1:24.899,1:25.330,1:25.129,1:25.025,1:24.850,1:46.925,1:28.980,1:25.865,1:24.547,1:25.427
