Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Martin Brundle,1:33.825,1:24.746,1:25.356,1:24.073,1:23.695,1:23.624,1:23.437,1:23.496,1:23.543,1:23.515,1:23.485,1:23.643,1:23.309,1:23.385,1:23.272,1:23.498,1:23.744,1:23.647,1:23.812,1:24.137,1:23.895,1:26.160,1:46.429,1:23.551,1:23.592,1:24.522,1:24.812,1:25.600,1:24.536,1:23.313,1:23.248,1:23.549,1:23.464,1:23.246,1:22.889,1:23.240,1:23.242,1:23.252,1:23.323,1:23.313,1:24.894,1:23.308,1:23.221,1:23.527,1:23.475,1:23.607,1:25.568,1:45.104,1:23.748,1:23.449,1:22.815,1:22.980,1:23.278,1:23.157,1:23.279,1:23.362,1:23.242,1:23.315,1:23.552,1:24.343,1:23.450,1:23.355,1:23.434,1:23.216,1:23.466,1:23.209,1:24.268
Pedro Lamy,1:38.623,1:26.132,1:25.461,1:25.239,1:25.543,1:25.956,1:25.059,1:24.622,1:24.998,1:24.542,1:24.724,1:24.727,1:24.683,1:24.369,1:24.555,1:24.615,1:24.446,1:24.596,1:24.748,1:24.541,1:27.565,1:47.626,1:27.153,1:25.921,1:26.262,1:26.816,1:26.095,1:25.692,1:25.946,1:25.847,1:25.625,1:27.226,1:26.977,1:25.934,1:25.632,1:26.117,1:26.939,1:26.503,1:25.898,1:25.844,1:25.797,1:26.395,1:28.714,1:49.828,1:26.165,1:26.032,1:27.490,1:26.170,1:25.779,1:26.008,1:25.988,1:25.796,1:26.688,1:26.451,1:27.571,1:25.863,1:25.718,1:25.896,1:26.085,1:26.010,1:25.677,1:26.257,1:25.717,1:26.297,1:29.227
Ukyo Katayama,3:26.980,1:24.746,1:24.050,1:23.787,1:24.310,1:23.687,1:23.779,1:23.857,1:23.971,1:23.763,1:23.707,1:23.846,1:23.959,1:24.143,1:24.048,1:23.780,1:25.355,1:24.226,1:23.869,1:23.256,1:23.602,1:23.632,1:23.610,1:26.542,1:44.299,1:23.074,1:22.602,1:23.145,1:22.999,1:23.070,1:22.850,1:23.071,1:23.062,1:23.361,1:23.056,1:23.359,1:23.242,1:23.250,1:22.989,1:23.181,1:23.233,1:23.656,1:26.258,1:24.814,1:28.184,1:43.838,1:23.141,1:24.983,1:23.255,1:22.824,1:22.877,1:23.068,1:24.742,1:23.037,1:22.909,1:23.374,1:23.012,1:22.884,1:22.780,1:23.026,1:24.793,1:23.924,1:26.887,1:24.900,1:24.085
Gerhard Berger,1:42.104,2:24.483,1:22.496,1:22.109,1:22.289,1:22.273,1:22.199,1:22.004,1:22.215,1:22.306,1:22.255,1:22.625,1:22.262,1:22.182,1:22.247,1:22.337,1:22.439,1:22.462,1:23.112,1:22.487,1:22.526,1:24.731,1:45.752,1:22.630,1:22.952,1:24.107,1:23.244,1:22.786,1:23.137,1:22.749,1:22.987,1:22.707,1:22.529,1:22.787,1:22.676,1:22.514,1:22.667,1:22.515,1:22.785,1:22.382,1:22.626,1:22.824,1:22.913,1:27.284,1:57.992,1:23.312,1:23.007,1:22.637,1:22.487,1:22.421,1:23.126,1:22.714,1:22.393,1:22.671,1:23.279,1:22.810,1:23.356,1:23.012,1:22.884,1:22.692,1:22.467,1:23.533,1:23.711,1:24.296,1:22.342,1:22.284,1:22.412
Ricardo Rosset,1:39.257,1:27.149,1:25.651,1:24.801,1:25.005,1:25.696,1:24.900,1:24.996,1:24.770,1:24.913,1:24.498,1:24.488,1:24.745,1:24.541,1:24.590,1:24.581,1:24.462,1:24.794,1:24.521,1:24.871,1:24.661,1:24.563,1:24.572,1:27.518,1:51.240,1:25.390,1:25.927,1:24.531,1:25.196,1:26.416,1:24.643,1:24.451,1:24.954,1:25.195,1:25.242,1:29.133,1:25.021,1:25.209,1:25.031,1:25.325,1:24.786,1:24.535,1:24.050,1:24.631,1:27.799,1:52.889,1:28.311,1:26.119,1:26.255,1:25.402,1:25.329,1:25.333,1:25.560,1:24.795,1:25.053,1:25.340,1:24.785,1:25.930,1:26.504,1:24.931,1:24.914,1:24.506,1:25.962,1:26.020,1:26.743
Damon Hill,1:32.423,1:24.781,1:23.155,1:23.402,1:23.194,1:22.748,1:22.891,1:23.242,1:23.235,1:23.408,1:23.896,1:23.450,1:22.738,1:24.017,1:23.134,1:23.338,1:22.861,1:23.850,1:23.806,1:23.400,1:22.184,1:25.008,1:58.682,1:23.691,1:23.532,1:23.701,1:24.960,1:24.940,1:31.067,1:22.465,1:22.345,1:22.594,1:24.126,1:22.820,1:23.640,1:23.719,1:22.468,1:22.018,1:21.695,1:22.384,1:24.618,1:23.318,1:25.057,1:42.770,1:21.751,1:21.866,1:22.519,1:22.831,1:23.033,1:21.958,1:21.598,1:21.463,1:22.370,1:21.813,1:21.363,1:21.824,1:22.926,1:23.342,1:22.018,1:22.441,1:23.513,1:23.493,1:22.756,1:22.648,1:23.180,1:23.660,1:24.847
Johnny Herbert,1:35.452,1:25.377,1:24.652,1:24.349,1:23.828,1:23.596,1:23.469,1:23.272,1:23.632,1:23.225,1:23.475,1:23.232,1:23.961,1:23.404,1:23.615,1:23.590,1:23.538,1:23.952,1:23.333,1:23.705,1:23.558,1:26.738,1:45.421,1:23.786,1:23.585,1:25.518,1:24.259,1:24.644,1:25.260,1:24.236,1:23.717,1:23.706,1:23.896,1:23.731,1:23.701,1:23.737,1:24.680,1:23.852,1:23.958,1:24.126,1:24.023,1:24.231,1:24.192,1:24.490,1:26.416,1:44.222,1:23.315,1:24.730,1:24.083,1:23.776,1:23.749,1:23.986,1:24.193,1:23.752,1:23.914,1:24.308,1:24.463,1:24.291,1:25.602,1:24.253,1:23.603,1:23.883,1:23.657,1:23.368,1:23.533,1:23.996,1:23.705
Pedro Diniz,1:37.840,1:25.905,1:24.373,1:23.932,1:24.936,1:26.542,1:23.973,1:23.901,1:23.720,1:23.858,1:24.564,1:23.766,1:24.494,1:24.128,1:24.226,1:24.156,1:24.083,1:24.208,1:24.301,1:24.839,1:24.820,1:26.142,1:25.251,1:24.945,1:25.033,1:25.083,1:24.690,1:25.213,1:37.832,1:53.457,1:25.037,1:25.055,1:24.697,1:24.770,1:26.844,1:27.001,1:25.557,1:26.776,1:26.414,1:26.486,1:26.401,1:25.976,1:25.964,1:25.377,1:25.001,1:25.096,1:25.304,1:25.716,1:25.594,1:26.938,1:26.666,1:26.190,1:24.948,1:25.309,1:24.841,1:24.459,1:24.767,1:24.616,1:26.605,1:25.646,1:25.900,1:25.609,1:24.960,1:25.340,1:25.264,1:25.602
Mika Salo,1:35.965,1:29.794,1:24.820,1:25.221,1:25.377,1:24.242,1:23.854,1:23.554,1:23.410,1:23.525,1:24.164,1:23.953,1:24.245,1:24.338,1:24.177,1:24.097,1:24.136,1:24.198,1:24.397,1:24.724,1:24.782,1:24.473,1:23.701,1:24.094,1:23.854,1:23.794,1:23.450,1:26.152,1:42.583,1:22.937,1:22.791,1:22.914,1:22.927,1:23.205,1:22.912,1:23.096,1:23.030,1:23.764,1:23.760,1:23.342,1:23.819,1:23.918,1:25.787,1:44.187,1:23.925,1:23.480,1:24.174,1:24.883,1:23.775,1:23.728,1:23.683,1:24.007,1:23.930,1:23.810,1:23.916,1:24.543,1:28.206,1:24.482,1:24.191,1:25.172,1:24.820,1:26.038,1:26.603,1:25.807,1:25.870,1:25.873
Mika Häkkinen,1:33.104,1:24.711,1:23.778,1:23.572,1:23.219,1:23.096,1:22.984,1:22.997,1:22.987,1:23.328,1:23.350,1:24.048,1:23.408,1:23.282,1:23.643,1:23.323,1:23.143,1:23.354,1:23.375,1:24.399,1:23.364,1:22.898,1:22.938,1:23.073,1:24.664,1:41.740,1:22.114,1:22.251,1:22.377,1:22.469,1:24.477,1:45.564,1:22.444,1:22.345,1:22.275,1:22.078,1:22.450,1:22.883,1:25.718,1:23.231,1:24.445,1:23.222,1:23.128,1:24.288,1:44.436,1:23.314,1:23.157,1:22.900,1:24.203,1:25.516,1:46.227,1:23.185,1:23.007,1:23.101,1:22.870,1:23.185,1:24.877,1:23.795,1:25.502,1:24.757,1:24.068,1:23.164,1:23.801,1:23.258,1:23.447,1:24.183,1:23.421
Eddie Irvine,1:34.777,1:24.616,1:24.947,1:25.346,1:26.382,1:43.911
Jean Alesi,1:36.595
Jos Verstappen,1:36.417,1:25.024,1:24.432,1:24.275,1:24.003,1:23.651,1:23.503,1:23.360,1:23.434,1:23.387,1:23.462,1:23.303,1:23.828,1:24.052,1:23.233,1:23.427,1:23.835,1:23.720,1:23.475,1:23.848,1:26.115,1:45.982,1:23.688,1:23.887,1:23.907,1:24.698,1:24.116,1:24.386,1:25.488,1:24.167,1:23.853,1:23.742,1:24.828,1:23.847,1:23.585,1:23.525,1:24.035,1:24.329
Heinz-Harald Frentzen,1:34.437,1:24.569,1:24.315,1:23.500,1:23.078,1:23.248,1:23.113,1:23.245,1:23.005,1:23.216,1:23.396,1:23.205,1:23.432,1:23.235,1:23.533,1:23.497,1:23.237,1:23.382,1:23.251,1:25.935,1:43.028,1:22.697,1:23.313,1:23.126,1:26.170,1:24.148,1:23.894,1:23.514,1:23.860,1:23.765,1:23.849,1:23.727,1:24.003,1:24.127,1:23.481,1:23.962,1:23.938,1:24.741,1:25.107,1:23.825,1:24.347,1:27.316,1:45.973,1:25.602,1:25.288,1:24.069,1:24.372,1:24.396,1:24.475,1:24.436,1:24.435,1:24.273,1:24.470,1:25.347,1:25.029,1:24.927,1:38.291,1:44.430,1:31.477
Olivier Panis,1:37.349,1:24.865,1:24.390,1:24.168,1:25.867,1:39.618
Jacques Villeneuve (VIL),1:30.097,1:23.178,1:22.841,1:22.678,1:22.761,1:22.852,1:22.677,1:22.390,1:22.111,1:22.290,1:22.397,1:22.517,1:22.789,1:22.511,1:22.571,1:22.594,1:22.137,1:22.192,1:23.157,1:22.793,1:23.206,1:22.900,1:22.706,1:23.576,1:23.058,1:25.998,1:46.736,1:23.406,1:23.130,1:24.235,1:23.049,1:22.615,1:23.904,1:22.899,1:23.333,1:23.984,1:23.486,1:22.460,1:22.683,1:22.471,1:22.421,1:22.803,1:22.321,1:22.420,1:22.090,1:24.599,1:44.228,1:22.822,1:22.396,1:22.383,1:22.465,1:22.717,1:24.379,1:22.572,1:22.324,1:22.653,1:23.478,1:22.682,1:22.293,1:22.762,1:22.455,1:22.717,1:22.662,1:23.621,1:23.744,1:22.675,1:22.423
Michael Schumacher (MSC),1:32.122,1:24.417,1:23.485,1:23.441,1:23.307,1:23.573,1:22.946,1:23.042,1:23.430,1:23.226,1:23.792,1:23.719,1:22.856,1:23.610,1:23.536,1:23.007,1:23.073,1:23.831,1:23.600,1:23.426,1:22.659,1:22.447,1:24.412,1:41.957,1:23.459,1:22.109,1:21.976,1:21.987,1:21.822,1:22.019,1:23.369,1:22.364,1:22.521,1:22.887,1:22.254,1:23.644,1:23.092,1:22.516,1:22.581,1:22.661,1:22.603,1:22.540,1:22.331,1:24.846,1:43.984,1:24.652,1:22.645,1:21.979,1:21.769,1:21.770,1:21.959,1:22.257,1:24.406,1:22.752,1:22.314,1:22.635,1:23.377,1:22.671,1:22.419,1:22.734,1:22.392,1:22.648,1:22.690,1:23.541,1:23.497,1:23.110,1:22.539
Rubens Barrichello (BAR),1:31.587,1:24.222,1:23.645,1:23.511,1:23.100,1:23.183,1:22.807,1:23.273,1:23.359,1:23.320,1:24.186,1:23.152,1:22.778,1:24.184,1:22.925,1:23.379,1:22.904,1:23.852,1:23.039,1:22.933,1:22.710,1:22.548,1:22.869,1:25.193,1:50.852,1:23.397,1:23.306,1:23.180,1:23.088,1:23.131,1:23.040,1:23.179,1:23.351,1:23.405,1:23.079,1:23.352,1:24.215,1:23.471,1:24.310,1:23.546,1:23.633,1:23.941,1:23.107,1:23.071,1:25.722,1:47.537,1:22.699,1:22.635,1:22.544,1:22.541,1:22.673,1:23.496,1:22.541,1:22.593,1:22.472,1:22.829,1:23.012,1:24.176,1:23.375,1:23.146,1:23.257,1:23.482,1:22.666,1:22.504,1:22.940,1:22.830,1:24.203
Giancarlo Fisichella (FIS),1:39.650,1:27.738,1:26.196,1:25.460,1:25.328,1:25.288,1:24.816,1:25.090,1:25.179,1:25.540,1:25.271,1:25.124,1:25.221,1:25.090,1:25.060,1:24.925,1:24.941,1:26.283,1:25.588,1:25.021,1:24.660,1:25.128,1:25.029,1:28.791,1:50.577,1:25.429,1:25.276,1:25.875,1:26.580,1:26.450,1:26.018,1:25.941,1:25.975,1:26.698,1:26.367,1:25.897,1:26.350,1:27.673,1:26.197,1:27.434,1:26.239,1:26.100,1:27.013,1:26.642,1:25.850,1:30.443,1:49.113,1:27.177,1:26.044,1:26.649,1:27.144,1:26.440,1:25.916,1:25.874,1:25.952,1:26.099,1:26.531,1:26.090,1:26.113,1:28.756,1:26.758,1:26.623,1:27.109,1:27.556,1:29.785
David Coulthard (COU),1:30.887,1:23.981,1:23.816,1:23.334,1:23.224,1:22.971,1:23.044,1:23.329,1:23.690,1:22.728,1:22.690,1:22.969,1:23.493,1:23.032,1:23.166,1:23.262,1:23.187,1:22.899,1:23.101,1:23.362,1:23.014,1:23.049,1:23.236,1:25.335,1:47.295,1:24.473,1:22.827,1:23.016,1:23.222,1:23.425,1:23.510,1:23.327,1:23.535,1:23.580,1:23.642,1:23.103,1:23.636,1:25.281,1:23.319,1:23.592,1:24.911,1:23.303,1:23.083,1:23.419,1:23.842,1:28.125,1:42.596,1:22.816,1:22.612,1:22.854,1:24.238,1:22.854,1:22.560,1:22.977,1:23.216,1:22.751,1:22.872,1:22.844,1:22.811,1:23.040,1:23.837,1:23.208,1:22.934,1:22.550,1:23.261,1:23.759,1:24.452
