Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
Ukyo Katayama,4:22.641,1:21.216,1:21.589,1:21.819,1:21.851,1:33.206,3:08.800,1:21.079,1:20.754,1:22.538,1:20.792,1:20.568,1:20.386,1:20.408,1:20.273,1:21.050,1:20.079,1:20.586,1:20.680,1:20.332,1:20.243,1:20.295,1:29.998,1:42.987,1:20.077,1:20.715,1:20.495,1:20.514,1:20.287,1:20.411,1:20.430,1:20.487,1:21.225,1:20.689,1:20.082,1:20.530,1:20.870,1:20.201,1:20.506,1:20.266,1:20.038,1:19.960,1:20.052,1:29.226,1:42.108,1:20.308,1:20.121,1:20.503,1:21.230,1:20.719,1:21.624,1:21.541,1:21.544,1:21.758,1:20.396,1:20.831,1:20.819,1:21.190,1:20.754,1:21.471,1:21.474,1:20.689,1:21.145,1:22.591,1:21.049,1:20.763,1:21.444
Nicola Larini,1:34.942,1:21.926,1:21.395,1:20.380,1:21.030,1:20.941,1:21.415,1:21.952,1:21.236,1:21.057,1:20.574,1:20.272,1:21.019,1:20.613,1:21.244,1:21.268,1:19.980,1:19.849,1:19.730,1:20.171,1:19.609,1:28.976,1:39.916,1:19.018,1:19.442,1:19.496,1:19.813,1:20.950,1:21.329,1:21.416,1:21.428,1:20.349,1:20.507,1:20.547,1:19.974,1:19.469,1:19.855,1:19.628,1:19.832,1:19.904,1:19.510,1:19.698,1:19.775,1:19.989,1:28.996,1:44.668,1:19.107,1:18.730,1:19.191,1:19.785,1:19.955,1:20.636,1:20.998,1:20.814,1:20.080,1:19.810,1:19.638,1:19.722,1:20.001,1:20.021,1:21.148,1:20.178,1:20.322,1:19.726,1:19.803,1:20.041,1:20.582,1:21.688,1:20.221,1:20.294,1:20.063
Gerhard Berger,1:27.757,1:20.404,1:20.224,1:19.668,1:19.215,1:19.164,1:19.188,1:21.535,1:19.767,1:19.748,1:19.393,1:19.478,1:19.117,1:18.822,1:18.837,1:18.898,1:19.011,1:18.755,1:19.195,1:18.974,1:18.733,1:27.879,1:39.601,1:18.633,1:18.509,1:18.724,1:19.294,1:19.093,1:19.849,1:19.374,1:19.055,1:19.221,1:18.954,1:18.953,1:19.765,1:18.916,1:18.977,1:18.902,1:19.012,1:18.792,1:18.840,1:18.845,1:18.876,1:19.059,1:18.819,1:18.955,1:19.104,1:28.044,1:39.419,1:18.638,1:18.762,1:18.561,1:18.636,1:18.691,1:18.741,1:18.952,1:19.007,1:18.872,1:19.245,1:19.284,1:19.321,1:19.643,1:19.021,1:19.284,1:19.041,1:20.301,1:19.579,1:20.472,1:19.912,1:19.641,1:19.429,1:20.800
Shinji Nakano,1:35.625,1:21.935,1:22.006,1:21.089,1:21.080,1:20.975,1:21.109,1:21.713,1:21.842,1:21.850,1:21.753,1:21.441,1:21.655,1:21.112,1:21.334,1:21.579,1:21.058,1:21.225,1:21.114,1:20.872,1:21.565,1:21.350,1:21.503,1:21.276,1:21.180,1:22.743,1:21.947,1:23.308,1:21.716,1:21.074,1:21.567,1:20.829,1:20.666,1:20.671,1:21.534,1:20.675,1:47.436,2:04.094,1:19.657,1:19.704,1:20.591,1:21.137,1:20.586,1:20.882,1:20.769,1:20.832,1:20.737,1:20.807,1:20.938,1:23.287,1:21.720,1:20.753,1:23.068,1:21.278,1:21.843,1:20.749,1:20.251,1:20.474,1:20.318,1:20.439,1:21.307,1:21.526,1:20.873,1:21.346,1:19.938,1:19.789,1:20.452,1:20.567,1:20.447,1:20.061,1:20.597
Damon Hill,1:29.662,1:21.394,1:20.911,1:21.098,1:20.970,1:20.944,1:20.872,1:20.705,1:20.835,1:20.423,1:20.727,1:20.763,1:20.674,1:20.967,1:20.538,1:20.476,1:20.540,1:20.572,1:20.574,1:20.569,1:20.436,1:20.444,1:20.704,1:20.713,1:20.558,1:20.319,1:20.191,1:20.524,1:20.548,1:20.401,1:20.360,1:21.343,1:20.363,1:20.212,1:20.029,1:20.399,1:21.254,1:32.129,1:43.974,1:20.335,1:19.910,1:20.676,1:20.567,1:20.800,1:20.381,1:20.203,1:20.423,1:20.549,1:21.581,1:21.918,1:20.570,1:20.582,1:20.441,1:21.145,1:23.075,1:20.833,1:20.570,1:20.580,1:20.591,1:20.748,1:20.997,1:22.185,1:20.487,1:20.533,1:21.092,1:21.610,1:21.558,1:41.411
Johnny Herbert,1:32.080,1:21.094,1:21.229,1:20.932,1:21.149,1:21.064,1:20.721,1:20.976,1:20.918,1:20.612,1:20.769,1:20.688,1:20.731,1:20.902,1:20.663,1:20.643,1:28.727,1:37.329,1:19.008,1:19.500,1:19.243,1:19.497,1:19.557,1:20.577,1:20.647,1:19.782,1:19.432,1:19.447,1:19.303,1:19.095,1:19.339,1:19.187,1:19.260,1:19.163,1:19.135,1:19.360,1:19.319,1:19.360,1:19.642,1:19.970,1:27.514,1:39.803,1:19.011,1:19.343,1:19.405,1:19.649,1:19.489,1:19.553,1:20.330,1:20.618,1:20.531,1:19.779,1:19.290,1:19.472,1:19.483,1:19.462,1:19.613,1:20.160,1:19.461,1:19.356,1:19.529,1:19.449,1:19.615,1:19.484,1:19.548,1:19.642,1:19.804,1:19.853,1:20.084,1:19.837,1:19.653,1:20.032
Pedro Diniz,1:33.950,1:22.263,1:21.131,1:20.809,1:21.130,1:21.009,1:21.326,1:21.182,1:20.698,1:20.406,1:21.206,1:21.043,1:21.511,1:21.090,1:23.928
Mika Salo,1:36.046,1:22.127,1:22.532,1:21.970,1:21.731,1:21.530,1:21.321,1:21.503,1:21.485,1:21.776,1:21.078,1:20.832,1:21.362,1:21.488,1:21.747,1:21.642,1:20.838,1:29.823,1:40.921,1:20.574,1:20.758,1:21.275,1:21.621,1:21.233,1:21.327,1:21.307,1:21.213,1:21.348,1:21.837,1:22.556,1:20.992,1:22.668,1:21.050,1:22.939,1:20.758,1:20.735,1:21.002,1:20.393,1:20.757,1:20.656,1:20.576,1:20.865,1:29.083,1:40.051,1:20.428,1:20.589,1:21.134,1:20.816,1:20.762,1:21.923,1:21.240,1:20.903,1:21.483,1:21.098,1:20.658,1:20.807,1:21.374,1:21.905,1:21.101,1:20.857,1:20.376,1:21.569,1:20.936,1:20.769,1:21.940,1:20.835,1:21.096,1:21.016,1:21.299,1:21.213,1:23.085
Mika Häkkinen,1:27.334,1:20.534,1:20.275,1:21.169,1:20.176,1:19.829,1:19.818,1:20.058,1:19.830,1:19.893,1:19.815,1:19.851,1:19.841,1:19.968,1:19.775,1:19.960,1:20.092,1:19.935,1:19.686,1:19.692,1:19.753,1:19.940,1:20.400,1:28.447,1:35.295,1:19.379,1:19.896,1:20.008,1:19.004,1:19.806,1:20.140,1:18.995,1:18.911,1:18.649,1:19.775,1:19.054,1:18.708,1:18.856,1:27.404,1:38.808,1:19.283,1:19.780,1:19.516,1:19.569,1:19.750,1:19.367,1:19.420,1:19.776,1:19.090,1:19.134,1:19.355,1:19.303,1:19.321,1:19.209,1:19.201,1:19.413,1:19.605,1:19.703,1:19.846,1:19.748,1:20.012,1:20.492,1:20.104,1:19.743,1:19.791,1:19.691,1:19.924,1:19.876,1:20.857,1:20.428,1:20.327,1:20.630
Eddie Irvine,1:33.628,1:21.684,1:21.361,1:21.054,1:21.015,1:21.347,1:21.416,1:22.405,1:20.985,1:21.129,1:20.747,1:21.930,1:21.180,1:21.166,1:21.803,1:21.280,1:20.788,1:20.637,1:21.117,1:20.793,1:20.497,1:20.671,1:20.824,1:28.541,1:37.549,1:19.297,1:19.608,1:20.099,1:19.891,1:20.012,1:20.070,1:20.538,1:20.455,1:21.142,1:35.022,2:18.810,1:20.034,1:20.564,1:19.305,1:19.705,1:19.275,1:19.608,1:20.498,1:20.898,1:20.742,1:21.001,1:20.811,1:20.683,1:20.591,1:19.731,1:19.387,1:27.472,1:39.218,1:20.198,1:21.627,1:20.216,1:19.944,1:20.219,1:20.030,1:20.052,1:19.810,1:21.530,1:20.294,1:20.314,1:20.379,1:20.717,1:22.472,1:20.982,1:20.943,1:20.818
