Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Gianni Morbidelli,1:46.950,1:21.407,1:21.482,1:21.167,1:23.509,1:22.248,1:31.185
Ukyo Katayama,1:36.724,1:23.537,1:22.307,1:22.280,1:21.983,1:22.009,1:22.190,1:21.836,1:26.251,1:24.068,1:24.673,1:24.855,1:24.257,1:24.405,1:24.290,1:24.804,1:23.148,1:25.829,1:24.630,1:28.156,1:42.936,1:21.325,1:23.352,1:22.158,1:21.333,1:21.827,1:22.306,1:22.273,1:22.301,1:22.868,1:23.014,1:23.233,1:22.635,1:22.347,1:22.942,1:23.333,1:22.428,1:21.120,1:21.048,1:21.100,1:21.118,1:21.649,1:21.549,1:21.296,1:21.032,1:20.672,1:25.736,1:44.075,1:21.368,1:21.755,1:22.327,1:24.339,1:23.659,1:23.798,1:23.654,1:23.305,1:23.436,1:25.658,1:22.575,1:23.431,1:21.978,1:21.723,1:21.361,1:21.274,1:21.069,1:22.049,1:21.302,1:22.211,1:22.132,1:21.849,1:22.136,1:22.496,1:22.898,1:22.190,1:22.132,1:25.404
Gerhard Berger,1:33.263,1:21.554,1:21.300,1:21.126,1:21.641,1:21.825,1:23.516,1:24.024,1:30.158,1:24.103,1:24.793,1:24.792,1:24.285,1:24.127,1:24.198,1:24.206,1:24.156,1:26.155,1:24.559,1:24.048,1:23.726,1:23.490,1:24.097,1:23.992,1:23.734,1:28.540,1:45.265,1:21.179,1:21.674,1:22.013,1:21.812,1:21.871,1:21.553,1:21.861,1:21.663,1:21.619,1:22.342,1:22.502,1:21.227,1:21.319,1:21.036,1:21.798,1:21.833,1:22.425,1:22.769,1:20.714,1:21.145,1:21.299,1:25.320,1:25.830,1:42.924,1:19.923,1:20.492,1:22.346,1:22.388,1:21.675,1:21.249,1:21.425,1:22.021,1:21.794,1:21.666,1:21.760,1:21.866,1:21.517,1:23.256,1:22.883,1:23.233,1:22.787,1:22.430,1:21.951,1:22.459,1:22.256,1:23.836,1:21.307,1:20.711,1:22.980,1:22.946
Jan Magnussen (MAG),2:05.946,1:51.347,1:21.628,1:22.711,1:28.113
Shinji Nakano,1:35.863,1:23.106,1:22.243,1:22.064,1:21.854,1:21.653,1:22.117,1:21.994,1:25.463,1:21.714,1:21.595,1:21.652,1:21.696,1:21.822,1:21.987,1:21.811,1:21.966,1:21.875,1:22.226,1:22.318,1:23.386,1:25.223,1:22.963,1:21.000,1:21.976,1:20.003,1:24.893,1:44.720,1:21.564,1:21.327,1:20.899,1:22.309,1:22.185,1:21.095,1:20.570,1:20.666,1:20.225,1:20.542,1:20.802,1:21.001,1:21.237,1:21.676,1:21.211,1:21.547,1:21.646,1:22.233,1:27.252,1:45.196,1:20.518,1:20.616,1:20.855,1:21.930,1:22.978,1:23.460,1:21.832,1:21.347,1:21.496,1:21.540,1:22.974,1:23.214,1:21.152,1:21.617,1:22.011,1:22.491,1:23.330,1:22.487,1:22.102,1:22.771,1:21.116,1:21.359,1:21.951,1:21.224,1:21.336,1:22.224,1:22.878,1:23.129,1:36.357
Damon Hill,1:26.068,1:20.555,1:19.778,1:19.657,1:20.187,1:21.260,1:22.741,1:23.002,1:23.430,1:23.327,1:20.545,1:19.937,1:19.648,1:19.889,1:19.763,1:20.771,1:20.199,1:20.395,1:20.963,1:20.912,1:21.405,1:19.744,1:20.071,1:20.835,1:24.854,1:41.096,1:20.353,1:21.044,1:20.312,1:20.858,1:21.931,1:23.006,1:21.756,1:21.422,1:21.393,1:20.639,1:20.348,1:20.176,1:20.533,1:20.592,1:20.982,1:20.503,1:20.848,1:21.036,1:21.996,1:20.667,1:20.394,1:21.253,1:25.073,1:21.512,1:25.229,1:42.557,1:22.017,1:21.024,1:21.024,1:21.206,1:21.234,1:20.916,1:21.419,1:21.131,1:21.297,1:20.917,1:21.175,1:21.023,1:21.213,1:22.401,1:21.806,1:22.244,1:22.136,1:21.582,1:21.869,1:22.265,1:23.346,1:23.959,1:31.427,1:40.921,1:39.231
Johnny Herbert,1:30.890,1:21.970,1:21.369,1:21.299,1:21.251,1:21.028,1:21.963,1:21.293,1:21.216,1:21.144,1:22.614,1:22.658,1:22.525,1:22.561,1:21.765,1:21.011,1:21.309,1:21.232,1:21.178,1:21.552,1:21.641,1:21.633,1:21.746,1:22.427,1:22.324,1:27.031,1:40.494,1:20.606,1:20.998,1:20.781,1:21.063,1:21.162,1:21.237,1:21.578,1:21.197,1:22.025,1:22.936,1:21.738,1:22.482,1:21.974,1:22.000,1:22.298,1:22.373,1:22.731,1:23.000,1:22.758,1:22.503,1:22.805,1:23.303,1:27.985,1:41.627,1:21.237,1:21.361,1:21.683,1:21.690,1:22.515,1:22.415,1:21.853,1:22.668,1:22.934,1:22.759,1:22.378,1:22.008,1:22.211,1:21.744,1:21.655,1:22.135,1:22.477,1:22.061,1:21.527,1:21.240,1:21.350,1:22.206,1:21.830,1:22.071,1:22.722,1:24.580
Pedro Diniz,1:38.249,1:23.745,1:22.271,1:22.631,1:23.016,1:23.481,1:23.523,1:22.492,1:23.252,1:23.370,1:23.824,1:24.363,1:24.601,1:24.515,1:24.141,1:28.105,1:44.263,1:21.918,1:22.901,1:22.012,1:22.363,1:24.811,1:22.893,1:22.450,1:21.780,1:22.346,1:22.514,1:23.136,1:22.305,1:23.266,1:22.680,1:22.405,1:23.615,1:22.473,1:23.116,1:23.177,1:21.624,1:21.105,1:21.030,1:21.091,1:21.205,1:21.459,1:21.751,1:25.860,1:41.326,1:20.317,1:20.862,1:21.744,1:21.607,1:22.429,1:24.296,1:22.263,1:21.736
Mika Salo,1:37.232,1:23.583,1:22.562,1:22.488,1:23.332,1:23.319,1:22.725,1:22.943,1:23.628,1:23.459,1:23.266,1:24.722,1:24.494,1:24.687,1:24.067,1:25.006,1:23.451,1:29.171,1:43.873,1:23.202,1:22.383,1:22.596,1:23.402,1:24.156,1:23.488,1:23.495,1:24.931,1:23.675,1:23.894,1:26.916,1:25.661,1:23.453,1:22.766,1:23.186,1:23.767,1:25.384,1:23.305,1:26.041,1:25.313,1:26.142,1:27.150,1:33.758,1:54.077,1:26.103,1:23.031,1:23.399,1:23.154,1:24.087,1:24.450,1:25.140,1:25.223,1:25.694,1:25.589,1:23.600,1:25.935,1:23.284,1:26.807,1:45.314,1:21.858,1:21.864,1:23.077,1:22.590,1:22.799,1:23.017,1:22.694,1:21.941,1:21.578,1:21.639,1:22.129,1:22.160,1:22.770,1:22.621,1:22.032,1:21.986,1:23.040
Tarso Marques,1:37.837,1:23.704,1:22.402,1:22.447,1:23.176,1:23.433,1:23.392,1:22.500,1:23.345,1:23.427,1:23.575,1:24.425,1:24.800,1:24.479,1:24.144,1:24.892,1:23.439,1:25.378,1:23.870,1:23.968,1:23.429,1:27.199,2:28.207,1:22.778,1:22.939,1:26.797,1:23.759,1:23.066,1:22.610,1:23.162,1:22.558,1:22.576,1:22.560,1:22.549,1:22.583,1:22.962,1:23.389,1:22.459,1:22.683,1:22.316,1:22.594,1:22.270,1:22.261,1:21.935,1:21.874,1:22.015,1:25.853,1:23.954,1:22.059,1:26.612,1:46.851,1:22.153,1:22.195,1:21.943,1:22.528,1:22.474,1:22.049,1:22.444,1:23.352,1:22.966,1:23.157,1:22.714,1:23.186,1:24.592,1:22.848,1:23.285,1:22.614,1:22.230,1:22.267,1:22.325,1:22.254,1:28.384,1:52.875,1:24.031,1:23.611
Mika Häkkinen,1:27.686,1:21.165,1:20.637,1:20.161,1:20.505,1:22.587,1:21.124,1:20.666,1:22.763,1:23.232,1:23.258,1:22.220
