Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Gianni Morbidelli,1:39.911,1:24.840,1:23.240,1:23.086,1:23.166,1:23.318,1:22.977,1:23.212,1:23.170,1:22.531,1:22.489,1:24.582,1:21.834,1:21.475,1:21.477,1:21.663,1:21.884,1:21.891,1:21.643,1:21.872,1:21.870,1:21.713,1:24.542,1:43.454,1:20.924,1:20.993,1:21.118,1:21.225,1:21.052,1:21.128,1:20.865,1:21.074,1:21.212,1:21.177,1:21.715,1:21.554,1:21.412,1:21.173,1:21.623,1:27.249,2:08.049,1:22.008,1:22.190,1:22.118,1:22.243,1:22.360,1:22.292,1:22.027,1:22.163,1:22.202,1:22.273,1:22.085,1:22.236,1:21.939,1:21.940,1:22.301,1:22.042,1:22.225,1:21.937,1:21.837,1:21.791,1:24.560,1:23.548,1:22.024,1:21.886,1:21.852
Ukyo Katayama,3:00.630
Gerhard Berger,1:37.260,1:24.715,1:22.229,1:22.280,1:22.657,1:22.712,1:21.996,1:22.842,1:20.913,1:22.521,1:21.095,1:22.193,1:22.241,1:22.562,1:22.192,1:22.239,1:20.868,1:21.561,1:22.610,1:21.691,1:23.922,1:42.268,1:20.426,1:20.442,1:20.985,1:21.027,1:20.827,1:20.508,1:20.683,1:20.815,1:20.285,1:20.496,1:20.707,1:20.903,1:20.616,1:20.920,1:20.851,1:21.182,1:21.528,1:21.403,1:20.691,1:20.799,1:21.223,1:22.353,1:23.243,1:41.218,1:20.124,1:21.348,1:21.795,1:20.519,1:20.598,1:20.516,1:20.788,1:20.970,1:21.727,1:20.941,1:20.665,1:20.640,1:20.851,1:20.286,1:19.996,1:19.999,1:21.066,1:20.889,1:20.129,1:20.343,1:20.371
Jan Magnussen (MAG),1:32.755,1:23.124,1:22.988,1:22.594,1:22.542,1:22.780,1:22.620,1:22.452,1:22.543,1:22.260,1:22.393,1:22.439,1:22.051,1:22.080,1:21.891,1:22.262,1:21.987,1:22.183,1:21.954,1:21.738,1:21.795,1:21.642,1:21.585,1:21.717,1:21.627,1:21.736,1:21.801,1:21.623,1:21.630,1:21.650,1:22.776,1:21.448,1:21.464,1:21.908,1:22.424,1:22.332,1:21.969,1:22.249,1:24.439,2:18.902
Shinji Nakano,1:38.700,1:24.812,1:22.679,1:22.371,1:22.099,1:22.546,1:22.799,1:22.700,1:23.033,1:22.429,1:22.369,1:22.384,1:22.119,1:21.969,1:22.029,1:22.139
Damon Hill,1:33.320,1:23.063,1:22.830,1:22.563,1:22.807,1:22.512,1:22.648,1:22.661,1:22.486,1:22.267,1:22.355,1:22.461,1:22.188,1:21.994,1:21.971,1:22.243,1:22.037,1:22.353,1:22.537,1:21.630,1:21.620,1:21.551,1:21.976,1:21.645,1:21.205,1:21.345,1:21.554,1:21.878,1:22.110,1:21.267,1:22.383,1:21.702,1:21.364,1:21.753,1:22.417,1:24.287,2:09.167,1:20.603,1:20.904,1:21.604,1:21.129,1:21.630,1:21.646,1:23.678,1:22.099,1:21.496,1:21.749,1:21.183,1:20.819,1:20.587,1:20.989,1:21.291,1:20.878,1:20.987,1:21.090,1:20.767,1:20.737,1:20.541,1:20.690,1:20.512,1:20.501,1:21.051,1:21.978,1:20.407,1:21.655,1:20.653,1:20.616
Johnny Herbert,1:34.390,1:23.332,1:23.018,1:22.534,1:22.470,1:22.352,1:22.624,1:22.509,1:22.963,1:22.556,1:22.089,1:22.193,1:22.203,1:22.229,1:22.163,1:24.414,1:42.278,1:22.599,1:23.157,1:22.802,1:22.735,1:22.498,1:22.602,1:24.222,1:21.764,1:21.484,1:21.219,1:20.786,1:20.730,1:20.866,1:20.833,1:20.781,1:20.518,1:20.776,1:20.840,1:20.936,1:21.138,1:20.940,1:21.007,1:20.718,1:21.128,1:23.488,1:41.447,1:20.719,1:20.681,1:20.900,1:20.788,1:22.076,1:21.257,1:21.199,1:21.391,1:21.603,1:21.212,1:21.434,1:20.976,1:21.520,1:21.482,1:21.435,1:21.189,1:21.617,1:21.800,1:21.674,1:21.820,1:21.847,1:22.214,1:21.553,1:21.479
Pedro Diniz,1:34.050,1:23.254,1:22.916,1:22.634,1:22.427,1:22.415,1:22.681,1:22.473,1:22.610,1:22.610,1:22.106,1:22.322,1:22.197,1:22.243,1:22.150,1:23.460,1:23.254,1:22.379,1:21.873,1:21.798,1:23.265,1:22.006,1:22.023,1:21.747,1:21.262,1:21.299,1:21.557,1:21.538,1:21.271,1:21.575,1:21.662,1:21.643,1:21.308,1:21.639,1:21.792,1:21.998,1:21.674,1:23.262,1:23.774,1:44.426,1:21.801,1:22.987,1:22.298,1:21.972,1:21.704,1:22.061,1:21.501,1:21.695,1:21.796,1:21.643,1:22.155,1:21.482,1:21.656,1:21.419,1:21.510,1:21.991,1:21.617,1:21.420,1:21.580,1:21.468,1:22.039,1:21.833,1:21.590,1:22.050,1:21.870,1:21.686,1:21.593
Mika Salo,1:39.003,1:25.182,1:23.364,1:23.092,1:23.127,1:23.072,1:23.179,1:23.370,1:22.779,1:22.719,1:22.553,1:25.478,1:23.254,1:22.524,1:22.495,1:22.700,1:23.028,1:22.668,1:22.820,1:22.480,1:22.560,1:24.921,1:45.981,1:22.157,1:22.082,1:21.996,1:22.110,1:22.102,1:22.141,1:22.472,1:22.142,1:23.309,1:22.474,1:23.739,1:22.883,1:22.456,1:22.462,1:22.485,1:22.072,1:22.579,1:22.817,1:24.030,1:45.747,1:22.856,1:22.770,1:23.303,1:24.133,1:22.204,1:22.220,1:22.045,1:22.446,1:22.630,1:23.637,1:25.332,1:22.739,1:23.073,1:22.851,1:22.728,1:22.585,1:22.319,1:22.322,1:23.079,1:23.435,1:26.795,1:23.416,1:23.405
Tarso Marques,1:36.826
