Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Gianni Morbidelli,1:41.406,1:26.551,1:24.182,1:24.253,1:23.342,1:23.763,1:25.807,2:24.236,2:17.807,1:26.356,1:24.235,1:23.866,1:24.515,1:23.929,1:24.284,1:23.628,1:24.030,1:25.428,1:24.532,1:24.140,1:24.245,1:23.445,1:23.348,1:23.764,1:23.269,1:23.262,1:23.432,1:22.730,1:23.053,1:22.915,1:23.154,1:22.659,1:46.464,1:26.837,1:23.183,1:23.127,1:23.665,1:24.350,1:25.068,1:24.793,1:26.274,1:27.400,1:47.559,1:29.143,1:25.058,1:25.054,1:23.770,1:24.081,1:23.732,1:23.884,1:23.054,1:26.997,1:43.032
Ukyo Katayama,1:41.325,1:27.300,1:25.762,1:26.644,1:24.294
Shinji Nakano,1:41.951,1:26.896,1:25.440,1:25.137,1:23.181,1:23.260,1:26.022,2:22.964,2:18.784,1:27.213,1:24.806,1:24.309,1:23.581,1:23.959,1:24.441,1:23.413,1:23.647,1:24.299,1:24.968,1:24.905,1:24.064,1:23.773,1:23.366,1:23.289,1:23.387,1:23.379,1:23.082,1:23.000,1:22.421,1:23.985,1:24.203,1:22.782,1:23.075,1:22.354,1:22.131,1:22.617,1:44.795,1:27.790,1:23.378,1:22.182,1:22.272,1:22.179,1:22.272,1:22.180,1:22.567,1:22.406,1:22.693,1:22.077,1:22.205,1:22.477,1:22.733,1:26.587,1:42.400,1:30.070
Damon Hill,1:40.714,1:25.905,1:23.707,1:54.281,1:26.318,1:22.435,1:28.324,2:14.061,1:58.882,1:26.997,1:24.690,1:24.532,1:23.916,1:23.629,1:24.322,1:23.951,1:24.473,1:24.277,1:23.628,1:24.973,1:24.296,1:24.000,1:23.766,1:23.399,1:23.482,1:23.722,1:24.038,1:23.799,1:23.089,1:22.952,1:23.313,1:23.628,1:23.357,1:24.509,1:26.921,1:25.656,1:23.612,1:23.260,1:23.906,1:44.617,1:27.509,1:23.734,1:24.020,1:23.177,1:23.010,1:22.836,1:22.743,1:22.771,1:23.221,1:24.050,1:23.238,1:27.976,2:10.959
Johnny Herbert,1:35.823,1:25.334,1:24.651,1:23.569,1:23.764,1:23.389,1:27.494,2:26.662,2:16.669,1:24.639,1:23.579,1:23.496,1:24.978,1:24.472,1:24.517,1:24.835,1:25.523,1:22.897,1:22.096,1:22.007,1:22.236,1:21.868,1:21.974,1:21.569,1:21.408,1:21.744,1:20.939,1:20.967,1:20.846,1:20.772,1:20.795,1:20.873,1:20.709,1:21.145,1:22.182,1:22.816,1:43.398,1:24.493,1:21.551,1:21.572,1:22.096,1:21.700,1:41.495,1:24.521,1:22.749,1:22.842,1:22.737,1:22.508,1:22.130,1:22.426,1:22.154,1:22.541,1:28.012,1:43.200
Pedro Diniz,1:37.407,1:25.646,1:24.236,1:24.031,1:23.859,1:23.714,1:26.174,2:26.508,2:16.313,1:25.973,1:23.870,1:23.724,1:24.183,1:24.105,1:24.210,1:24.988,1:25.656,1:25.472,1:24.589,1:24.296,1:23.409,1:24.011,1:23.885,1:23.733,1:23.270,1:23.006,1:24.045,1:22.738,1:22.502,1:22.654,1:23.019,1:22.514,1:22.503,1:22.434,1:23.603,1:48.184,1:26.290,1:26.142,1:24.435,1:23.580,1:23.464,1:23.148,1:23.096,1:23.280,1:23.046,1:23.704,1:23.301,1:23.153,1:23.191,1:23.328,1:24.144,1:34.805,2:14.626
Mika Salo,1:35.262,1:24.993,1:24.640,1:23.395,1:23.645,1:23.871,1:26.422,2:27.757,2:16.783,1:24.154,1:23.594,1:23.563,1:25.902,1:23.569,1:24.996,1:25.011,1:25.146,1:22.613,1:22.187,1:22.129,1:22.011,1:21.728,1:21.848,1:21.622,1:21.845,1:38.388,1:25.243,1:21.634,1:21.853,1:22.470,1:22.429,1:22.773,1:23.609,1:24.159,1:24.617,1:24.224,1:40.978,1:26.910,1:23.092,1:23.829,1:23.363,1:23.552,1:23.483,1:23.494,1:22.924,1:23.222
Jean Alesi,1:30.161,1:23.390,1:22.498,1:22.190,1:22.378,1:22.302,1:27.700,2:31.632,2:17.890,1:23.798,1:22.218,1:21.968,1:21.682,1:21.586,1:21.585,1:21.930,1:21.799,1:21.542,1:21.524,1:21.711,1:21.369,1:21.136,1:21.056,1:21.712,1:40.056,1:24.292,1:21.293,1:21.211,1:20.886,1:21.682,1:21.595,1:21.716,1:24.551,1:23.165,1:22.478,1:22.356,1:22.534,1:22.262,1:23.083,1:22.544,1:22.525,1:22.426,1:22.464,1:21.653,1:21.491,1:21.593,1:40.832,1:24.255,1:21.673,1:20.679,1:21.466,1:21.347,1:28.193,2:10.153
Jos Verstappen,1:34.975,1:24.669,1:24.461,1:23.519,1:24.017,1:23.916,1:25.561,2:28.218,2:16.223,1:24.829,1:23.423,1:23.462,1:23.777,1:22.780,1:23.861,1:22.760,1:22.544,1:22.284,1:22.351,1:22.431,1:21.902,1:21.996,1:22.246,1:38.448,1:25.384,1:22.943,1:22.994,1:22.450,1:22.730,1:23.097,1:23.226,1:23.333,1:22.890,1:23.333,1:23.055,1:23.522,1:24.373,1:22.641,1:22.415,1:22.231,1:22.929,1:30.582
Heinz-Harald Frentzen,1:32.108,1:23.807,1:23.100,1:23.272,1:23.575,1:24.618,1:25.796,2:30.794,2:16.461,1:40.667,1:27.386,1:23.251,1:23.103,1:23.121,1:23.155,1:22.820,1:23.550,1:23.051,1:24.029,1:23.234,1:22.857,1:21.894,1:22.895,1:21.084,1:20.922,1:22.254,1:21.288,1:20.415,1:20.348,1:21.476,1:20.344,1:35.774,1:24.183,1:22.245,1:21.725,1:22.943,1:23.465,1:21.595,1:21.266,1:21.201,1:20.604,1:20.933,1:21.095,1:20.712,1:20.908,1:20.928,1:20.510,1:20.330,1:19.997,1:20.198,1:38.954,1:23.167,1:26.649,1:58.357
