Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Ukyo Katayama,1:50.616,1:37.060,1:39.811,1:36.687,1:35.808,1:36.046,1:35.538,1:35.144,1:35.590,1:35.689,1:35.164,1:36.050,1:35.305,1:34.918,1:35.258,1:35.892,2:03.361,1:38.952,1:36.104,1:35.804,1:35.219,1:35.157,1:35.014,1:36.316,1:35.577,1:37.823,1:36.608,1:36.224,1:39.056,1:36.895,1:35.731,1:36.901
Nicola Larini,1:47.788,1:37.768,1:35.296,1:35.736,1:35.634,1:34.903,1:34.879,1:35.062,1:34.893,1:35.077,1:34.569,1:34.286,1:34.385,1:34.221,1:33.937,1:34.003,1:33.456,1:33.924,1:33.676,1:33.579,1:33.998,1:33.565,1:33.465,1:33.376,1:32.937,1:33.176,1:32.784,2:00.996,1:37.934,1:35.690,1:35.946,1:35.338,1:34.437,1:34.179,1:34.279,1:34.404,1:34.815,1:34.830,1:34.802,1:34.361,1:34.020,1:33.421,1:34.251,1:34.578,1:34.132,1:33.999,1:34.450,1:34.090,1:34.296,1:34.121,1:35.735,1:34.492,1:33.639,1:33.394,1:34.868,1:35.286,1:35.094,1:38.508
Gerhard Berger,1:46.104,1:36.023,1:35.289,1:35.040,1:35.035,1:35.181,1:34.686,1:34.710,1:34.054,1:34.417,1:34.483,1:34.219,1:33.717,1:33.832,1:33.490,1:33.230,1:33.425,1:33.546,1:33.515,1:33.256,1:33.237,1:33.096,1:32.978,1:33.356,1:33.412,1:32.893,1:32.510,1:35.655,1:32.142,1:59.694,1:36.758,1:32.865,1:32.900,1:32.988,1:32.971,1:33.356,1:33.106,1:33.172,1:32.908,1:32.706,1:32.720,1:32.759,1:33.590,1:32.561,1:32.663,1:32.392,1:32.138,1:32.079,1:31.804,1:31.897,1:32.076,1:33.029,1:32.133,1:31.624,1:31.677,1:32.592,1:32.156,1:31.714
Jan Magnussen (MAG),1:51.178,1:37.016,1:35.852,1:36.189,1:35.610,1:35.695,1:35.572,1:35.673,1:35.937,1:36.258,1:36.083,1:35.794,1:35.269,1:35.418,1:35.711,1:36.614,1:36.017,2:01.192,1:39.249,1:35.654,1:35.474,1:35.478,1:35.799,1:36.329,1:35.545,1:35.257,1:37.764,1:35.424,1:38.769,1:38.840,1:35.799,1:35.388,1:37.399,1:37.451,1:37.386,2:08.872
Shinji Nakano,1:53.968,1:36.369,1:38.280,1:42.952,1:36.077,1:36.041,1:36.628,1:40.268,1:37.918,1:37.591,1:38.821,1:39.838,1:37.879,1:36.626,1:36.397,1:37.703,1:37.232,1:37.360,1:37.404,1:35.763,1:39.966,1:37.015,1:35.657,1:40.006,1:38.130,1:34.788,1:34.656,2:03.055,1:40.259,1:41.153,1:36.081,1:35.183,1:36.037,1:35.799,1:37.620,1:36.756,1:37.939,1:40.037,1:37.174,1:35.554,1:34.993,1:38.320,1:38.304,1:35.575,1:34.751,1:34.518,1:36.080,1:34.247,1:34.853,1:36.079,1:34.921,1:34.171,1:34.663,1:35.237,1:35.906,1:34.949
Pedro Diniz,5:16.508,1:44.335,1:36.702,1:35.111,1:36.376,1:35.809,1:36.285,1:35.992,1:38.245,1:39.674,1:40.696,1:35.647,1:35.503,1:36.876,1:38.322,1:36.274,1:37.485,1:35.800,1:36.123,1:34.771,1:37.517,1:35.571,1:34.465,1:36.609,1:38.136,1:35.460,1:34.651,1:34.649,2:07.771,1:40.186,1:36.547,1:34.470,1:34.509,1:34.982,1:34.750,1:34.659,1:34.670,1:36.664,1:35.054,1:35.319,1:34.814,1:35.133,1:35.047,1:36.104,1:36.044,1:35.611,1:35.465,1:38.745,1:36.581,1:37.040,1:36.543,1:42.751,1:41.642,1:40.379
Mika Salo,1:52.252,1:37.105,1:38.695,1:36.823,1:36.212,1:35.805,1:35.915,1:35.627,1:35.539,1:35.526,1:34.968,1:35.554,1:35.580,1:34.798,1:35.124,1:35.494,1:36.426,1:35.332,1:55.316,1:39.855,1:34.499,1:34.194,1:34.514,7:01.524,1:43.866,1:36.020,1:35.504,1:35.541,1:35.868,1:35.728,1:35.945,1:35.215,1:35.262,1:36.065,1:35.631,1:34.970,1:35.267,1:34.725,1:35.593,1:36.005,1:35.469,1:35.107
Mika Häkkinen,1:44.478,1:35.187,1:34.319,1:34.794,1:34.608,1:34.459,1:34.576,1:34.742,1:35.353,1:34.755,1:34.814,1:34.313,1:34.221,1:34.014,1:33.623,1:33.409,1:33.471,1:33.608,1:33.700,1:33.345,1:33.232,1:33.286,1:32.500,1:32.494,1:33.290,1:32.290,1:33.976,1:33.593,1:32.449,1:33.820,1:31.931,1:31.793,1:31.509,1:54.615,1:36.251,1:32.504,1:32.029,1:32.047,1:32.450,1:32.461,1:32.850,1:33.529,1:33.084,1:33.222,1:33.867,1:33.104,1:32.856,1:34.028,1:34.056,1:34.157,1:32.692,1:32.955,1:32.688,1:32.702,1:32.239,1:33.643,1:32.667,1:32.247
Jean Alesi,1:45.922,1:35.436,1:35.134,1:35.337,1:34.762,1:35.265,1:34.515,1:34.545,1:34.475,1:34.393,1:34.323,1:33.986,1:33.926,1:33.817,1:33.577,1:33.291,1:33.506,1:33.562,1:33.495,1:33.374,1:33.126,1:33.236,1:32.961,1:33.055,1:33.695,1:32.723,1:32.398,1:35.089,1:32.466,1:33.191,1:32.871,1:32.656,1:31.976,1:32.059
Jos Verstappen,1:51.925,1:37.038
Heinz-Harald Frentzen,1:39.737,1:33.560,1:33.061,1:32.780,1:32.588,1:32.560,1:32.589,1:32.771,1:32.879,1:32.623,1:32.830,1:32.920,1:32.790,1:32.903,1:33.597,1:31.973,1:32.513,1:59.393,1:37.032,1:32.484,1:32.413,1:33.012,1:32.555,1:32.756,1:33.751,1:32.573,1:35.143,1:32.205,1:33.195,1:32.863,1:32.015,1:31.666,1:30.838,1:30.971,1:30.780,1:30.585,1:30.823,1:31.647,1:33.291,1:59.974,1:34.578,1:31.519,1:31.578,1:33.021,1:32.117,1:31.442,1:31.846,1:31.564,1:31.615,1:31.864,1:31.950,1:33.186,1:31.701,1:32.146,1:31.713
Olivier Panis,1:46.556,1:36.027,1:35.276,1:35.446,1:34.769,1:35.079,1:35.115,1:34.576,1:34.273,1:34.238,1:34.347,1:34.305,1:33.848,1:33.796,1:33.654,1:33.413,1:33.401,1:54.868,1:35.822,1:32.367,1:33.056,1:32.634,1:32.173,1:33.832,1:34.963,1:33.358,1:32.927,1:34.221,1:35.699,1:33.007,1:32.806,1:32.454,1:32.257,1:32.436,1:32.465,1:32.459,1:35.181,1:56.214,1:37.069,1:31.762,1:32.398,1:32.338,1:32.444,1:31.981,1:32.785,1:33.146,1:33.610,1:35.124,1:32.916,1:32.655,1:32.838,1:32.872,1:33.000,1:32.931,1:32.939,1:33.609,1:34.724,1:34.567
Michael Schumacher (MSC),1:43.248,1:34.990,1:34.437,1:34.498,1:34.523,1:34.151,1:34.249,1:33.905,1:34.074,1:34.003,1:33.820,1:33.379,1:33.638,1:32.906,1:32.973,1:32.693,1:32.977,1:33.377,1:32.909,1:32.828,1:32.623,1:33.637,1:33.835,1:34.876,1:32.645,1:32.558,1:33.223,1:33.197,1:31.758,1:31.944,1:55.176,1:36.467,1:33.593,1:32.720,1:32.004,1:32.119,1:31.887,1:31.779,1:31.889,1:32.179,1:32.516,1:32.634,1:32.899,1:33.077,1:32.239,1:32.055,1:31.814,1:32.012,1:31.793,1:31.837,1:50.780,1:36.265,1:31.110,1:31.067,1:32.036,1:33.908,1:33.294,1:33.741
Ralf Schumacher (SCH),1:48.323
Rubens Barrichello (BAR),1:50.087,1:36.671,1:35.695,1:35.557,1:35.519,1:35.503,1:35.157,1:34.941,1:34.918,1:35.115,1:34.790,1:34.432,1:34.502,1:34.350,1:36.269,1:33.943,1:33.919,1:34.240,1:33.997,1:33.741,1:33.843,1:58.322,1:37.047,1:33.386,1:33.483,1:33.702,1:33.785,1:33.903,1:33.766,1:33.728,1:34.095,1:34.769,1:34.194,1:34.074,1:34.326,1:34.379,1:34.991,1:34.824,1:34.703,1:59.622,1:38.113,1:36.062,1:35.482,1:36.453,1:35.160,1:34.931,1:34.507,1:34.604,1:36.773
Giancarlo Fisichella (FIS),1:48.957,1:37.055,1:35.508,1:37.331,1:35.208,1:35.593,1:35.408,1:35.064,1:34.507,1:35.080,1:34.835,1:34.412,1:34.455,1:34.147
Jarno Trulli (TRU),1:55.688,1:37.172,1:37.592,1:37.141,1:37.239,1:37.419,1:37.462,1:38.889,1:38.500,1:38.648,1:38.434,1:38.169,1:37.505,1:37.527,1:37.706,1:37.641,1:37.254,1:37.616,2:02.744,1:42.105,1:35.959,1:36.091,1:36.422,1:38.242,1:36.759,1:36.880,1:36.786,1:36.851,1:36.633,1:36.721,1:38.469,1:36.835,1:36.474,1:36.962,1:37.455,1:36.851,1:37.967,1:38.157,1:37.354,2:04.739,1:44.092,1:36.258,1:36.157,1:36.588,1:36.172,1:38.210,1:36.672,1:36.759,1:37.113,1:37.140,1:37.028,1:36.792,1:37.857,1:38.295,1:37.241
David Coulthard (COU),1:42.473,1:34.546,1:34.682,1:34.684,1:34.366,1:34.052,1:34.023,1:34.127,1:34.066,1:33.966,1:33.674,1:33.410,1:33.296,1:33.225,1:32.982,1:32.606,1:33.154,1:32.973,1:33.302,1:32.889,1:32.358,1:33.921,1:34.390,1:34.430,1:32.575,1:32.595,1:33.404,1:33.043,1:31.412,1:31.682,1:31.504,1:31.427,1:54.261,1:36.923,1:32.669,1:33.124,1:32.692,1:32.333,1:32.424,1:32.234,1:32.295,1:33.099,1:33.222,1:33.375,1:32.217,1:32.036,1:31.713,1:32.066,1:31.448,1:32.093,1:32.146,1:32.857,1:31.747,1:31.653,1:31.807,1:33.000,1:34.580,1:35.467
