Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
Norberto Fontana,2:03.887,1:49.244,1:49.198,1:50.192,1:50.702,1:49.749,1:49.185,1:49.152,1:49.720,1:49.249,1:48.851,1:49.209,2:03.320,1:49.583,1:49.191,1:49.203,1:50.027,1:51.128,1:50.069,1:50.813,1:50.468,1:51.682,1:53.890,1:52.723,1:56.596,2:08.125,1:47.908,1:50.421,1:49.626,1:48.123,1:48.200,1:48.808,1:49.169,1:48.445,1:48.885,1:48.436,1:48.562,1:50.811,1:49.665,1:48.800,1:49.385,1:48.779,1:48.934,1:50.736
Ukyo Katayama,2:06.378,1:51.122,1:50.589,1:50.648,1:50.437,1:50.463,1:50.865,1:50.533,1:50.927,1:50.396,1:50.269,1:51.261,1:50.777,1:50.594,1:50.490,1:51.207,1:50.535,1:50.382,1:50.414,1:50.249,1:50.330,1:50.161,1:50.398
Gerhard Berger,1:52.254,1:46.982,1:46.738,1:46.270,1:46.325,1:46.703,1:46.507,1:46.164,1:45.747,1:46.397,1:45.920,1:46.351,1:46.199,1:45.793,1:46.418,1:46.779,1:51.002,2:05.950,1:46.810,1:46.294,1:46.482,1:46.252,1:46.648,1:46.157,1:46.765,1:46.016,1:46.150,1:45.887,1:49.500,1:46.253,1:46.289,1:46.238,1:46.127,1:50.096,2:03.996,1:46.400,1:46.962,1:46.790,1:46.739,1:48.612,1:48.043,1:49.021,1:49.503,1:49.546,1:50.971
Jan Magnussen (MAG),2:01.373,1:49.607,1:49.523,1:51.002,1:49.153,1:49.552,1:49.347,1:49.996,1:49.706,1:48.893,1:48.714,1:49.510,1:48.358,1:48.189,1:48.539,1:49.134,1:53.243,2:07.596,1:50.038,1:51.020,1:49.873,1:51.675,1:50.805,1:48.707,1:48.250,1:49.142,1:48.369
Shinji Nakano,2:04.987,1:49.262,1:49.012,1:49.920,1:50.432,1:49.970,1:49.483,1:49.063,1:49.716,1:49.057,1:49.116,1:49.231,1:48.837,1:48.372,1:48.513,1:48.404,1:48.126,1:48.209,1:48.653,1:48.484,1:48.558,1:54.602,2:09.860,1:47.939,1:49.297,1:48.331,1:48.176,1:48.358,1:48.658,1:48.502,1:48.331,1:48.232,1:48.275,1:49.702,1:49.697,1:48.690,1:49.119,1:48.566,1:48.911,1:48.438,1:48.394,1:48.481,1:48.513,1:48.272,1:48.019
Damon Hill,2:00.841,1:49.628,1:49.341,1:49.184,1:49.912,1:50.047,1:49.483,1:49.014,1:47.327,1:46.560,1:51.294,2:09.744,1:49.535,1:49.544,1:49.108,1:49.260,1:50.071,1:51.169,1:49.921,1:51.788,1:50.462,1:51.175,1:51.074,1:49.836,1:52.808,2:06.968,1:47.562,1:50.724,1:48.079,1:47.630,1:47.995,1:48.352,1:48.253,1:48.818,1:48.053,1:48.835,1:50.245,1:52.084,1:51.539,1:49.186,1:48.910,1:48.144,1:48.706,1:51.064
Johnny Herbert,1:59.920,1:50.249,1:49.184,1:49.495,1:49.911,1:49.927,1:49.462,1:50.722
Pedro Diniz,2:02.128,1:49.474,1:49.742,1:49.237,1:48.836,1:50.117,1:49.305,1:50.216
Mika Salo,2:04.801,1:50.745,1:50.174,1:50.031,1:50.228,1:50.163,1:50.113,1:49.959,1:50.310,1:49.963,1:50.228,1:50.095,1:50.197,1:50.208,1:50.618,1:50.248,1:50.578,1:50.931,1:50.460,1:52.194,1:52.134,1:51.141,1:56.372,2:10.688,1:49.611,1:49.770,1:49.891,1:52.436,1:50.700,1:50.771,1:50.293,1:50.276,2:01.492
Mika Häkkinen,1:55.822,1:48.213,1:47.641,1:47.589,1:47.581,1:47.513,1:47.287,1:46.887,1:46.831,1:47.277,1:47.451,1:48.112,1:47.417,1:47.497,1:47.621,1:47.821,1:47.641,1:48.057,1:49.697,1:48.743,1:53.251,2:06.655,1:47.532,1:47.875,1:47.696,1:48.236,1:48.057,1:47.879,1:47.918,1:47.721,1:47.651,1:48.391,1:48.077,1:47.512,1:47.592,1:47.703,1:48.181,1:47.693,1:47.648,1:47.865,1:47.755,1:47.888,1:47.765,1:47.911,1:48.666
Eddie Irvine,3:16.256
Jean Alesi,1:56.325,1:48.417,1:47.740,1:47.367,1:47.653,1:47.583,1:47.547,1:47.327,1:46.842,1:47.195,1:47.139,1:47.797,1:47.799,1:47.260,1:47.582,1:52.148,2:03.861,1:46.083,1:46.118,1:45.917,1:46.337,1:46.426,1:46.651,1:46.631,1:47.717,1:47.067,1:47.415,1:47.243,1:47.894,1:51.820,2:06.827,1:47.124,1:47.602,1:49.163,1:48.551,1:47.528,1:47.390,1:47.672,1:48.137,1:48.152,1:48.207,1:48.167,1:48.398,1:49.031,1:50.913
Jos Verstappen,2:05.824,1:51.258,1:50.398,1:50.159,1:50.518,1:50.676,1:50.686,1:50.479,1:50.670,1:50.438,1:50.431,1:50.733,1:51.239,1:50.778,1:50.342,1:52.168,1:52.803,1:51.829,1:52.085,1:56.695,2:09.585,1:50.669,1:50.969,1:50.565,1:50.517,1:51.014,1:51.615,1:51.258,1:50.371,1:50.381,1:51.335,1:50.687,1:51.140,1:53.639,1:51.169,1:50.981,1:50.911,1:51.409,1:51.483,1:50.999,1:50.869,1:51.202,1:51.682,1:51.180
Heinz-Harald Frentzen,3:13.699
Jacques Villeneuve (VIL),1:57.110,1:49.220,1:48.887,1:48.039,1:47.926,1:47.474,1:47.601,1:47.698,1:47.499,1:47.769,1:47.510,1:47.697,1:47.807,1:47.984,1:47.511,1:47.412,1:47.828,1:48.061,1:48.217,1:47.925,1:52.567,2:07.039,1:47.194,1:47.044,1:47.143,1:47.146,1:47.684,1:47.736,1:48.021,1:47.816,1:47.730,1:48.207,1:47.888
Michael Schumacher (MSC),1:54.642,1:47.968,1:47.362,1:47.153,1:47.063,1:47.016,1:47.375,1:47.020,1:46.862,1:46.876,1:46.969,1:47.048,1:46.962,1:46.800,1:47.036,1:47.136,1:46.859,1:47.244,1:47.446,1:47.797,1:47.994,1:51.749,2:05.405,1:46.922,1:47.186,1:47.361,1:47.282,1:47.384,1:47.664,1:47.440,1:47.876,1:46.634,1:47.295,1:47.089,1:47.625,1:47.279,1:47.793,1:47.239,1:48.521,1:52.810,2:01.604,1:46.772,1:46.603,1:46.609,1:47.803
Ralf Schumacher (SCH),2:00.304,1:48.582,1:47.949,1:48.286,1:47.758,1:47.737,1:47.363,1:47.372,1:47.464,1:47.811,1:47.562,1:47.776,1:47.582,1:47.721,1:47.712,1:47.710,1:48.744,1:47.821,1:47.916,1:47.524,1:47.818,1:52.042,2:09.047,1:46.127,1:46.650,1:46.831,1:47.201,1:47.649,1:47.979,1:47.823,1:48.368,1:47.809,1:47.856,1:49.395,1:48.095,1:47.558,1:47.385,1:47.591,1:47.730,1:48.291,1:47.916,1:47.556,1:47.771,1:48.375,1:49.484
Rubens Barrichello (BAR),1:58.734,1:48.772,1:48.665,1:49.693,1:48.812,1:48.568,1:48.426,1:48.531,1:48.289,1:48.549,1:48.404,1:47.894,1:48.123,1:47.911,1:47.717,1:48.459,1:48.219,1:52.354,2:04.203,1:47.554,1:47.970,1:47.934,1:48.344,1:47.878,1:47.773,1:47.495,1:47.395,1:47.074,1:47.869,1:51.405,2:05.931,1:47.444,1:47.851
Giancarlo Fisichella (FIS),1:54.123,1:47.699,1:47.182,1:46.881,1:47.470,1:47.091,1:47.424,1:47.061,1:46.469,1:47.239,1:46.884,1:46.628,1:46.980,1:47.012,1:46.714,1:47.014,1:46.671,1:46.957,1:46.994,1:46.377,1:47.391,1:46.892,1:47.212,1:51.817,2:06.106,1:47.141,1:46.916,1:46.826,1:47.806,1:47.133,1:46.669,1:46.752,1:46.491,1:46.274,1:49.616,1:47.335,1:46.763,1:48.164,2:20.675,2:10.727
Jarno Trulli (TRU),1:57.877,1:48.852,1:48.879,1:48.243,1:47.765,1:47.732,1:47.721,1:47.480,1:47.422,1:47.829,1:47.482,1:47.618,1:47.794,1:47.916,1:47.762,1:47.314,1:47.787,1:48.046,1:48.202,1:47.891,1:47.904,1:47.471,1:46.733,1:52.389,2:07.128,1:46.863,1:47.384,1:47.771,1:47.916,1:47.856,1:47.847,1:48.037,1:47.945,1:49.782,1:47.366,1:47.350,1:47.360,1:47.104,1:47.119,1:48.115,1:47.677,1:47.764,1:47.738,1:47.947,1:50.033
David Coulthard (COU),2:22.326
