Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
Gianni Morbidelli,1:30.216,1:18.641,1:16.965,1:16.203,1:15.616,1:15.783,1:15.940,1:14.915,1:14.805,1:14.865,1:15.057,1:14.819,1:14.551,1:14.773,1:15.082,1:15.353,1:14.964,1:14.937,1:14.674,1:14.570,1:14.758,1:14.594,1:14.205,1:15.668,1:14.183,1:13.872,1:13.964,1:13.672,1:13.572,1:16.870,1:16.795,1:14.557,1:14.770,1:13.537,1:13.062,1:12.975,1:13.253,1:19.948,1:13.550,1:12.962,1:13.276,1:16.518,1:38.596,1:15.446,1:14.405,1:14.858,1:13.961,1:13.738,1:13.698,1:13.730,1:13.671,1:13.421,1:13.331,1:13.387,1:13.166,1:13.286,1:13.467,1:13.071,1:13.720,1:13.331,1:13.378,1:14.294,1:13.766,1:13.337,1:13.488,1:13.142,1:12.876,1:13.312,1:13.337,1:13.125,1:12.826
Ukyo Katayama,1:31.553,1:18.889,1:16.798,1:16.330,1:15.694,1:15.336,1:15.475,1:15.185,1:15.088,1:15.026,1:14.958,1:14.699,1:14.676,1:14.678,1:15.073,1:15.290,1:15.402,1:14.664,1:14.848,1:14.470,1:14.691,1:14.516,1:14.646,1:15.695,1:14.837,1:17.095,1:38.922,1:15.378,1:14.759,1:15.806,1:15.032,1:15.701,1:15.560,1:16.767,1:15.588,1:14.802,1:15.256,1:15.949,1:16.906,1:15.417,1:15.346,1:15.452,1:15.396,1:15.176,1:17.520,1:16.845,1:15.757,1:16.724,1:17.922,1:37.297,1:15.208,1:14.746,1:14.722,1:14.497,1:14.540,1:14.412,1:14.744,1:14.915,1:14.857,1:14.567,1:15.055,1:15.288,1:14.394,1:15.805,1:14.504,1:15.651,1:17.154,1:15.331,1:14.430
Gerhard Berger,1:40.576,1:17.311,1:16.510,1:15.645,1:15.370,1:15.229,1:15.232,1:15.436,1:16.232,1:15.711,1:14.815,1:14.429,1:14.398,1:15.029,1:16.362,1:14.357,1:14.467,1:14.152,1:14.156,1:14.170,1:13.617,1:13.902,1:13.924,1:14.104,1:14.138,1:14.256,1:13.810,1:13.391,1:13.506,1:14.785,1:16.749,1:17.130,1:40.385,1:14.759,1:14.666,1:14.294,1:14.439,1:14.431,1:16.193,1:14.216,1:16.345,1:14.337,1:14.102,1:13.921,1:13.576,1:13.945,1:13.948,1:13.818,1:14.081,1:13.956,1:13.904,1:14.043,1:15.575,1:14.060,1:13.387,1:13.084,1:13.096,1:14.044,1:13.994,1:13.696,1:13.285,1:12.819,1:13.292,1:13.098,1:12.955,1:12.624,1:19.302,1:16.352,1:13.020,1:12.893
Jan Magnussen (MAG),1:25.025,1:16.652,1:15.243,1:14.962,1:14.808,1:14.697,1:14.825,1:14.934,1:14.730,1:14.654,1:14.558,1:14.286,1:14.130,1:14.550,1:14.208,1:14.471,1:14.369,1:14.042,1:14.122,1:13.906,1:13.589,1:13.782,1:13.430,1:13.217,1:13.477,1:15.945,1:36.531,1:13.627,1:13.477,1:16.032,1:12.812,1:12.862,1:13.016,1:12.862,1:12.929,1:12.865,1:12.679,1:12.605,1:12.758,1:12.661,1:13.047,1:12.742,1:13.308,1:13.751,1:13.746,1:13.952,1:15.974,1:35.863,1:13.134,1:13.358,1:13.602,1:13.960,1:13.787,1:12.865,1:12.783,1:13.046,1:13.419,1:13.434
Shinji Nakano,1:30.981,1:18.790,1:16.664,1:16.329,1:15.839,1:15.402,1:15.696,1:15.180,1:14.812,1:14.970,1:14.924,1:14.702,1:14.791,1:14.722,1:15.054,1:15.285,1:14.960,1:14.947,1:14.781,1:14.514,1:14.719,1:14.617,1:14.328,1:16.407,1:14.472,1:14.351,1:13.796,1:13.818,1:13.581,1:15.346,1:16.620,1:14.583,1:14.792,1:15.717,1:38.216,1:14.131,1:13.660,1:13.959,1:13.528,1:13.573,1:13.831,1:14.134,1:17.276,1:15.740,1:16.105,1:14.548,1:15.242,1:14.971,1:14.346,1:13.989,1:13.855,1:13.267,1:13.128,1:13.086,1:13.248,1:13.207,1:13.010
Damon Hill,1:27.421,1:17.216,1:15.759,1:15.738,1:14.750,1:14.720,1:14.439,1:14.116,1:14.358,1:14.827,1:14.503,1:14.008,1:14.208,1:14.424,1:14.595,1:14.315,1:14.325,1:14.361,1:14.239,1:14.008,1:13.916,1:13.754,1:14.670,1:13.839,1:13.801,1:13.413,1:13.640,1:13.677,1:13.342,1:13.199,1:13.343,1:13.347,1:13.274,1:13.266,1:12.996,1:13.041,1:13.304,1:13.739,1:17.301,1:38.774,1:14.282,1:14.239,1:16.517,1:14.377,1:13.813,1:13.646,1:13.415,1:13.616,1:13.783,1:13.354,1:13.204,1:13.333,1:12.903,1:13.564,1:13.460,1:13.459,1:13.446,1:13.657,1:14.302,1:13.709,1:13.572,1:14.176,1:14.108,1:13.382,1:13.175,1:13.366,1:13.249,1:13.375,1:13.310,1:15.078,1:14.370
Johnny Herbert,1:29.791,1:18.192,1:16.925,1:16.001,1:15.580,1:15.648,1:15.392,1:15.201,1:14.982,1:14.921,1:15.097,1:14.712,1:14.555,1:15.208,1:14.858,1:15.473,1:14.840,1:14.907,1:14.531,1:14.166,1:14.353,1:13.968,1:13.817,1:13.903,1:13.357,1:13.612,1:13.473,1:13.855,1:12.964,1:13.056,1:13.150,1:13.052,1:12.750,1:12.574,1:12.908,1:12.986,1:13.035,1:12.699,1:13.026,1:15.150,1:40.092,1:14.256,1:13.903,1:13.654,1:13.469,1:13.914,1:13.786,1:14.126,1:13.547,1:13.397,1:13.649,1:14.100,1:16.005,1:14.524,1:14.084,1:13.285,1:13.574,1:13.500,1:14.117,1:14.354,1:13.824,1:13.258,1:13.251,1:13.360,1:13.872,1:13.350,1:13.711,1:14.191,1:13.823,1:13.802,1:14.610
Pedro Diniz,1:30.448,1:18.677,1:16.935,1:16.038,1:15.734,1:15.265,1:14.744,1:15.113,1:15.155,1:14.782,1:15.240,1:14.658,1:14.625,1:14.983,1:15.007,1:15.510,1:14.954,1:14.736,1:14.594,1:14.545,1:14.924,1:14.508,1:14.162,1:14.696,1:14.036,1:13.603,1:13.991,1:13.510,1:14.457,1:18.306,1:15.731,1:14.818,1:16.566,1:40.080,1:14.129,1:14.146,1:14.047,1:13.895,1:13.702,1:13.840,1:13.616,1:14.182,1:16.322,1:15.748,1:14.885,1:14.572,1:14.577,1:14.333,1:13.900,1:13.533,1:13.466,1:13.218,1:13.486,1:13.283,1:13.658,1:13.791,1:13.871,1:13.465,1:14.391,1:13.390,1:13.078,1:13.196,1:13.074,1:13.371,1:13.730,1:13.290,1:42.158
Mika Salo,1:32.972,1:18.855,1:17.321,1:16.346,1:16.008,1:15.746,1:15.969,1:16.314,1:15.966,1:15.162,1:15.307,1:14.987,1:15.408,1:15.261,1:17.950,1:15.559,1:15.270,1:15.399,1:15.523,1:14.978,1:14.793,1:14.739,1:14.443,1:14.406,1:14.404,1:14.662,1:14.413,1:14.260,1:14.401,1:14.218,1:14.288,1:14.297,1:14.570,1:13.862,1:14.278,1:16.525,1:37.897,1:16.370,1:15.380,1:16.763,1:16.334,1:14.819,1:14.654,1:14.957,1:15.407,1:14.947,1:16.522,1:33.831
Mika Häkkinen,1:31.574
Eddie Irvine,1:28.105,1:18.105,1:16.695,1:16.051,1:15.338,1:15.404,1:15.191,1:15.120,1:14.814,1:14.721,1:14.351,1:14.919,1:15.283,1:17.258,1:15.407,1:15.194,1:14.861,1:14.887,1:14.568,1:14.426,1:15.750,1:14.502,1:14.259,1:17.731,1:14.523,1:14.133,1:13.938,1:13.650,1:13.645,1:15.769,1:15.679,1:14.695,1:14.728,1:12.746,1:12.704,1:12.972,1:13.576,1:43.245
Jean Alesi,1:28.659,1:18.086,1:16.823,1:16.115,1:15.548,1:15.677,1:14.886,1:14.642,1:14.798,1:14.727,1:14.522,1:14.683,1:15.230,1:14.882,1:13.963,1:13.840,1:13.980,1:13.637,1:13.705,1:13.742,1:13.690,1:13.554,1:13.663,1:14.036,1:13.501,1:13.283,1:13.420,1:13.192,1:12.953,1:13.010,1:13.006,1:13.250,1:13.203,1:13.338,1:13.104,1:15.174,1:37.828
