Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Norberto Fontana,1:42.999,1:28.063,1:27.789,1:27.284,1:27.611,1:27.563,1:27.032,1:27.436,1:27.200,1:27.040,1:27.194,1:27.283,1:27.498,1:27.200,1:26.911,1:26.855,1:27.224,1:28.591,1:27.741,1:27.284,1:27.428,1:27.348,1:26.301,1:45.058,1:29.423,1:27.394,1:26.856,1:27.195,1:27.042,1:32.261,1:25.959,1:25.154,1:25.557,1:25.240,1:26.183,1:25.714,1:26.255,1:25.828,1:25.688,1:27.336,1:30.629,1:50.147,1:28.911,1:25.926,1:27.772,1:27.764,1:26.268,1:26.140,1:26.985,1:26.460,1:27.085,1:26.945,1:27.355,1:27.507,1:27.709,1:27.068,1:26.890,1:27.811,1:26.609,1:26.592,1:27.100,1:27.803,1:27.669,1:27.280,1:26.528,1:26.711,1:27.232,1:27.701
Ukyo Katayama,1:42.729,1:29.388,1:27.689,1:27.609,1:28.185,1:28.092,1:27.342,1:27.174,1:27.090,1:27.106,1:26.895,1:26.955,1:27.245,1:27.062,1:26.880,1:27.130,1:26.485,1:28.060,1:27.960,1:27.383,1:27.991,1:27.578,1:27.270,1:26.929,1:47.898,1:27.623,1:26.215,1:26.614,1:30.834,1:29.009,1:27.526,1:27.436,1:31.567,1:27.389,1:28.855,1:27.473,1:27.433,1:26.985,1:27.011,1:26.377,1:26.540,1:26.578,1:26.881,1:28.548,1:27.399,1:46.746,1:27.649,1:26.936,1:27.890,1:27.258,1:27.497,1:27.474,1:27.371,1:27.424,1:27.595,1:27.397,1:26.953,1:27.907,1:30.398,1:28.114,1:26.703,1:26.575,1:27.039,1:26.717,1:27.008,1:27.083,1:27.055,1:27.687
Gerhard Berger,1:36.575,1:25.781,1:26.027,1:25.919,1:26.193,1:26.118,1:25.849,1:25.700,1:25.632,1:25.488,1:25.622,1:25.581,1:25.802,1:25.831,1:25.769,1:25.735,1:25.746,1:25.790,1:25.831,1:25.277,1:24.884,1:24.897,1:25.315,1:25.132,1:25.213,1:25.169,1:24.802,1:24.984,1:43.793,1:26.587,1:23.361,1:23.992,1:24.219,1:24.689,1:25.780,1:25.561,1:26.472,1:25.686,1:23.941,1:24.030,1:24.240,1:24.304,1:24.765,1:24.376,1:24.014,1:24.375,1:47.076,1:26.051,1:24.386,1:24.519,1:24.654,1:25.045,1:25.788,1:25.815,1:25.639,1:25.266,1:25.165,1:26.043,1:26.285,1:26.147,1:25.467,1:25.232,1:25.398,1:25.435,1:25.689,1:25.472,1:25.757,1:26.611,1:25.903
Jan Magnussen (MAG),1:35.343,1:26.337,1:26.030,1:25.829,1:26.256,1:25.958,1:25.628,1:25.606,1:25.798,1:25.439,1:25.443,1:25.630,1:25.902,1:26.102,1:25.545,1:25.743,1:25.504,1:25.641,1:46.042,1:29.323,1:26.045,1:26.414,1:26.372,1:26.479,1:27.090,1:26.877,1:27.611,1:27.801,1:28.428,1:26.107,1:25.370,1:25.649,1:25.887,1:26.855,1:26.974,1:26.362,1:25.801,1:25.829,1:25.758,1:26.102,1:25.995,1:26.939,1:27.047,1:26.929,1:46.840,1:28.330,1:26.459,1:26.178,1:26.223,1:26.644,1:26.514,1:26.244,1:26.784,1:26.639,1:26.143,1:25.893,1:25.937,1:26.019,1:26.677,1:26.559,1:26.783,1:26.854,1:27.025,1:26.715,1:27.407,1:27.146,1:26.936,1:27.253,1:29.236
Shinji Nakano,1:40.973,1:28.107,1:27.231,1:27.261,1:26.881,1:27.593,1:27.106,1:26.782,1:26.660,1:27.435,1:26.994,1:27.275,1:27.007,1:27.203,1:26.902,1:26.004,1:26.105,1:26.244,1:26.469,1:27.166,1:26.534,1:26.617,1:26.798,1:27.088,1:44.906,1:28.432,1:25.065,1:27.071,1:26.232,1:26.809,1:26.500,1:26.070,1:26.356,1:26.032,1:26.501,1:26.329,1:26.340,1:27.789,1:27.609,1:27.518,1:27.795,1:27.092,1:28.417,1:25.296,1:24.679,1:25.353,1:26.806,1:44.005,1:27.776,1:25.123,1:25.030,1:25.147,1:25.303,1:25.881,1:25.173,1:25.561,1:25.506,1:26.450,1:26.210,1:25.420,1:25.912,1:25.764,1:25.853,1:26.709,1:25.717,1:25.358,1:25.518,1:25.095,1:26.043
Damon Hill,1:33.851,1:25.841,1:25.451,1:25.338,1:25.339,1:25.416,1:25.584,1:25.414,1:25.196,1:25.306,1:24.976,1:25.799,1:26.166,1:25.389,1:25.466,1:25.237,1:25.535,1:25.367,1:25.446,1:26.186,1:25.719,1:44.829,1:26.179,1:24.894,1:26.273,1:25.228,1:25.418,1:25.421,1:25.023,1:24.861,1:24.779,1:24.994,1:25.350,1:25.220,1:25.419,1:26.400,1:26.657,1:27.309,1:25.613,1:24.274,1:25.582,1:24.685,1:25.219,1:25.959,1:44.199,1:28.426,1:28.876
Johnny Herbert,1:39.269,1:27.639,1:26.683,1:26.907,1:26.709,1:27.726,1:26.980,1:26.975,1:26.747,1:27.041,1:26.746,1:27.159,1:26.340,1:26.602,1:26.558,1:26.164,1:26.393,1:26.399,1:26.539,1:27.186,1:26.010,1:26.408,1:26.450,1:26.347,1:27.023,1:26.872,1:44.469,1:27.171,1:25.315,1:25.159,1:25.842,1:25.423,1:25.564,1:25.447,1:25.605,1:25.397,1:25.562,1:25.932,1:25.738,1:25.843,1:25.568,1:25.719,1:25.607,1:26.159,1:26.217,1:42.982,1:27.735,1:25.903,1:25.644,1:25.975,1:26.325,1:26.095,1:26.022,1:26.334,1:25.897,1:25.939,1:25.990,1:26.048,1:25.861,1:26.280,1:27.074,1:26.965,1:26.795,1:26.602,1:27.266,1:26.638,1:27.147,1:27.564,1:30.042
Pedro Diniz,1:38.438,1:27.181,1:26.434,1:27.665,1:26.681,1:27.510,1:26.911,1:26.484,1:26.874,1:27.312,1:26.593
Mika Salo,1:40.451,1:28.007,1:27.216,1:27.318,1:26.923,1:27.440,1:27.014,1:26.866,1:26.728,1:27.325,1:27.099,1:27.244,1:27.085,1:26.944,1:43.609,1:27.803,1:25.382,1:25.695,1:26.224,1:26.248,1:26.883,1:26.943,1:27.038,1:26.947,1:27.151,1:27.233,1:26.735,1:26.533,1:26.361,1:26.324,1:26.556,1:26.359,1:26.248,1:42.112,1:27.933,1:25.397,1:25.237,1:25.334,1:25.757,1:25.926,1:25.786,1:25.799,1:26.594,1:28.409,1:28.765,1:27.638,1:27.162,1:26.988,1:26.566,1:26.579,1:43.193,1:29.192,1:25.660,1:25.779,1:26.084,1:25.705,1:25.925,1:25.997,1:26.257,1:26.534,1:26.075,1:26.068,1:26.297,1:26.790,1:26.507,1:26.251,1:26.259,1:26.528
Tarso Marques,1:41.883,1:28.783,1:27.613,1:27.220,1:27.117,1:27.642,1:27.560,1:26.996,1:27.452,1:27.203,1:27.246,1:27.342,1:27.370,1:27.236,1:45.331,1:27.126,1:26.094,1:26.496,1:26.842,1:26.595,1:28.830,1:29.214,1:26.936,1:26.791,1:26.286,1:26.420,1:26.453,1:26.613,1:25.983,1:26.196,1:26.651,1:26.559,1:43.768,1:30.941,1:28.587,1:28.213,1:27.989,1:26.976,1:26.904,1:26.443,1:26.610,1:26.542,1:26.876,1:28.237,1:27.261,1:26.719,1:26.797,1:27.186,1:27.016,1:26.584,1:44.931,1:28.147,1:26.485,1:26.007,1:25.947,1:26.496,1:26.380,1:27.032,1:26.318,1:26.257,1:27.247,1:26.392,1:26.952,1:27.070,1:27.627,1:28.216,1:29.543,1:29.929
