Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Norberto Fontana,1:46.460,1:32.370,1:54.040,2:26.767,1:30.629,1:30.058,1:29.726,1:28.782,1:28.262,1:28.228,1:28.472,1:28.685,1:28.773,1:28.516,1:28.249,1:28.448,1:27.783,1:29.177,1:34.367,1:50.718,1:28.567,1:29.543,1:30.081,1:28.713,1:28.588,1:28.805,1:29.118,1:28.347,1:28.781,1:28.925,1:29.909,1:28.372,1:27.997,1:27.856,1:28.127,1:28.854,1:28.842,1:30.446,1:29.536,1:35.195,1:50.501,1:28.384,1:27.962,1:29.046,1:27.989,1:30.085,1:32.038,1:28.940,1:29.406,1:28.978,1:29.116,1:31.511,1:29.453,1:32.687,1:29.991,1:29.576,1:29.618,1:30.791
Jan Magnussen (MAG),1:42.948,1:33.568,1:53.750,2:27.729,1:29.552,1:28.735,1:28.897,1:28.700,1:28.767,1:28.492,1:28.604,1:29.697,1:28.399,1:33.826,1:48.246,1:28.348,1:29.971,1:28.763,1:29.848,1:28.766,1:29.747,1:29.875,1:29.529,1:28.472,1:29.257,1:28.812,1:28.761,1:28.607,1:28.900,1:33.501,1:49.895,1:27.586,1:27.921,1:27.834,1:28.514,1:27.753,1:27.927,1:29.160,1:29.573,1:30.420,1:28.225,1:27.798,1:29.075,1:33.062,1:49.475,1:28.039,1:29.394,1:28.134,1:28.527,1:29.238
Shinji Nakano,1:40.727,1:34.050,1:52.994,2:28.608,1:29.905,1:28.524,1:28.407,1:28.105,1:29.285,1:27.523,1:27.778,1:27.436,1:27.460,1:27.687,1:27.514,1:27.727,1:27.735,1:27.967,1:27.888,1:27.615,1:33.297,1:52.152,1:26.831,1:26.778,1:27.214,1:27.270,1:27.131,1:27.369,1:27.246,1:27.161,1:27.037,1:27.194,1:26.915,1:27.679,1:29.866,1:28.629,1:27.122,1:28.503,1:29.090,1:27.075,1:32.055,1:49.104,1:27.387,1:27.643,1:27.091,1:27.420,1:28.139,1:29.133,1:29.908,1:29.226,1:27.900,1:30.080,1:29.656,1:29.945,1:27.532,1:27.319,1:27.187
Damon Hill,1:42.416,1:32.899,1:53.395,2:28.075,1:29.794,1:28.591,1:28.486,1:28.064,1:29.271,1:27.702,1:27.582,1:27.784,1:27.458,1:27.573,1:32.392,1:54.465,1:28.112,1:29.018,1:29.574,1:28.081,1:27.917,1:27.840,1:27.901,1:28.191,1:28.101,1:28.006,1:27.667,1:27.746,1:27.725,1:27.740,1:27.562,1:27.401,1:27.319,1:26.826,1:26.676,1:27.395,1:32.067,1:50.970,1:27.864,1:27.677,1:27.766,1:27.787,1:27.649,1:27.676,1:27.488,1:27.708,1:27.306,1:27.290,1:27.629,1:27.856,1:28.652,1:29.097,1:29.901,1:30.860,1:27.346,1:27.054,1:26.471,1:28.012,1:30.346
Johnny Herbert,1:36.656,1:30.791,1:55.898,2:29.507,1:28.973,1:27.836,1:28.067,1:28.033,1:28.171,1:27.633,1:27.609,1:27.870,1:27.725,1:27.813,1:27.745,1:27.729,1:33.104,1:45.371,1:26.671,1:27.046,1:27.539,1:27.794,1:28.019,1:27.168,1:26.922,1:26.811,1:26.914,1:26.646,1:26.740,1:26.535,1:26.393,1:26.246,1:26.494,1:26.232,1:26.271,1:26.933,1:26.962,1:31.586,1:55.206,1:43.504,1:39.298,2:54.856
Pedro Diniz,1:43.505,1:33.602,1:53.738,2:27.606,1:29.541,1:28.754,1:28.894,1:28.695,1:28.715,1:28.534,1:28.528,1:29.536,1:28.794,1:28.871,1:28.181,1:27.979,1:28.267,1:28.434,1:29.178,1:28.445,1:28.878,1:27.649,1:32.857,1:51.117,1:27.111,1:27.319,1:27.430,1:27.592,1:40.724
Mika Salo,1:44.573,1:33.081,1:53.867,2:27.456,1:30.386,1:30.456,1:29.830,1:30.186,1:29.201,1:28.921,1:29.049,1:29.417,1:29.005,1:29.189,1:29.063,1:28.583,1:29.346,1:28.998,1:28.827,1:28.713,1:33.326,1:52.211,1:29.350,1:29.489,1:29.709,1:28.937,1:30.687,1:29.518,1:29.746,1:28.836,1:28.745,1:28.347,1:28.400,1:28.151,1:28.053,1:28.460,1:28.844,1:28.891,1:33.497,1:48.622,1:28.319,1:28.189,1:28.126,1:28.114
Tarso Marques,1:45.951,1:33.492,1:53.973,2:27.072,1:30.734,1:30.167,1:29.970,1:30.163,1:29.862,1:30.396,1:29.917,1:30.333,1:29.963,1:29.854,1:30.062,1:30.266,1:30.285,1:30.274,1:31.541,1:30.258,1:30.167,1:30.127,1:32.751,1:31.385,1:30.132,1:29.941,1:30.251,1:30.178,1:29.398,1:35.559,1:54.574,1:29.100,1:30.137,1:30.285,1:29.950,1:30.293,1:31.315,1:31.453,1:31.905,1:30.367,1:30.667,1:30.511,1:29.583,1:29.638,1:29.426,1:29.404,1:30.184,1:30.824,1:31.416,1:29.805,1:29.673,1:29.912,1:31.952,1:29.838,1:30.180,1:30.035,1:30.636,1:30.593
Mika Häkkinen,1:35.712,1:31.136,1:55.967,2:29.638,1:28.898,1:27.659,1:28.020,1:28.188,1:28.104,1:27.650,1:27.607,1:27.993,1:27.681,1:27.772,1:27.865,1:27.507,1:28.632,1:27.875,1:27.785,1:27.888,1:27.762,1:27.923,1:27.828,1:27.796,1:27.794,1:28.169,1:27.989,1:27.235,1:26.784,1:26.795,1:26.541,1:27.014,1:32.237,1:47.801,1:26.975,1:26.577,1:26.175,1:25.988,1:26.842,1:26.520,1:26.765,1:26.904,1:26.286,1:26.656,1:27.796,1:27.497,1:26.268,1:26.285,1:26.548,1:26.434,1:26.391,1:26.850
Eddie Irvine,1:38.583,1:31.144,1:55.531,2:28.533,1:29.314,1:27.890,1:28.465,1:27.687,1:27.949,1:28.799,1:26.748,1:27.628,1:27.730,1:28.105,1:27.534,1:27.648,1:28.622,1:28.350,1:26.720,1:28.247,1:27.570,1:33.244,1:46.365,1:25.970,1:26.202,1:26.375,1:26.428,1:26.481,1:26.309,1:26.418,1:26.193,1:26.423,1:26.126,1:26.294,1:26.400,1:26.697,1:26.834,1:27.728,1:27.358,1:26.210,1:26.923,1:25.384,1:25.236,1:30.499
Jean Alesi,1:38.972,1:32.269,1:54.887,2:28.655,1:29.023,1:28.289,1:28.185,1:28.197,1:27.820,1:28.168,1:28.819,1:27.726,1:27.601,1:27.819,1:27.700,1:27.433,1:27.885,1:28.092,1:27.699,1:27.952,1:27.737,1:27.402,1:27.889,1:27.348,1:27.173,1:27.535,1:28.053,1:28.138,1:28.798,1:29.985,1:27.019,1:27.023,1:27.266,1:27.205,1:27.287,1:32.285,1:48.532,1:27.771,1:27.092,1:26.459,1:26.907,1:26.498,1:26.555,1:26.354,1:26.311,1:27.184,1:26.598,1:27.993,1:26.425,1:26.260,1:26.388,1:28.135,1:27.960,1:27.050,1:26.556,1:26.537,1:26.717,1:26.591,1:27.663
Jos Verstappen,1:57.237,2:27.693,1:29.787,1:46.131,1:31.807,1:30.599,1:30.359,1:30.584,1:30.266,1:30.223,1:29.910,1:30.080,1:30.451,1:30.797,1:30.222,1:31.405,1:30.302,1:31.478,1:30.738,1:30.989,1:31.427,1:30.468,1:29.470,1:29.694,1:29.137,1:29.201,1:30.936,1:29.571,1:34.263,2:01.748,1:29.758,1:29.508,1:29.395,1:30.033,1:32.029,1:29.462,1:29.347,1:29.586,1:29.541,1:29.514,1:29.851,1:30.866,1:29.420,1:29.485,1:29.657
Jacques Villeneuve (VIL),1:33.076,1:31.271,1:55.579,2:31.194,1:26.975,1:26.435,1:26.315,1:26.170,1:26.340,1:25.969,1:25.665,1:26.434,1:26.182,1:25.991,1:25.896,1:25.699,1:26.103,1:26.110,1:25.830,1:25.731,1:26.405,1:31.752,2:11.896,1:25.672,1:25.322,1:25.501,1:25.658,1:25.614,1:27.665,1:29.814,1:28.261,1:27.060,1:26.576,1:26.722,1:27.394,1:28.971,1:26.563,1:26.788,1:25.835,1:26.071,1:25.106,1:25.082,1:25.360,1:30.941,1:47.243,1:25.285,1:25.742,1:25.423,1:25.673,1:26.183,1:26.401,1:26.821,1:26.862,1:28.776,1:27.432,1:26.893,1:26.629,1:27.004,1:28.304
Michael Schumacher (MSC),1:33.861,1:31.344,1:55.451,2:30.725,1:27.370,1:26.711,1:26.062,1:27.144,1:25.885,1:25.859,1:25.573,1:26.965,1:25.697,1:26.228,1:25.862,1:25.714,1:25.987,1:26.206,1:26.100,1:25.609,1:30.025,1:43.746,1:25.862,1:26.125,1:25.529,1:25.647,1:25.580,1:27.014,1:26.179,1:25.773,1:27.102,1:28.395,1:25.613,1:24.475,1:24.674,1:24.607,1:32.462,2:38.695
Alexander Wurz (WUR),1:39.646,1:32.525,1:54.404,2:28.636,1:30.299,1:28.713,1:27.961,1:28.261,1:27.893,1:27.797,1:28.031,1:27.741,1:27.786,1:27.694,1:27.530,1:27.457,1:28.567,1:27.483,1:27.738,1:28.047,1:27.790,1:27.387,1:27.420,1:27.677,1:27.100,1:27.728,1:27.632,1:27.973,1:28.843,1:29.922,1:27.749,1:26.840,1:26.988,1:26.909,1:27.472,1:28.696,1:26.512,1:31.464,1:49.185,1:26.631,1:26.899,1:26.972,1:26.926,1:26.729,1:26.855,1:26.497,1:26.527,1:27.571,1:26.555,1:26.578,1:26.429,1:26.954,1:27.474,1:27.555,1:26.706,1:26.832,1:26.752,1:26.601,1:27.422
Ralf Schumacher (SCH),1:37.859,1:30.352,1:55.918,2:29.136,1:29.680,1:27.726,1:28.460,1:27.754,1:27.773,1:27.844,1:27.678,1:27.898,1:27.647,1:28.236,1:27.321,1:27.573,1:28.815,1:27.231,1:27.797,1:28.085,1:27.528,1:33.383,1:49.866,1:26.519,1:26.710,1:26.267,1:26.649,1:26.482,1:26.873,1:26.390,1:27.127,1:27.095,1:27.462,1:27.193,1:25.872,1:26.060,1:26.284,1:26.551,1:27.599,1:26.280,1:27.790,1:32.821,1:48.965,1:27.044,1:27.432,1:28.035,1:27.724,1:28.463,1:28.292,1:28.399,1:27.081,1:26.893,1:26.973,1:27.842,1:27.392,1:26.990,1:26.682,1:26.850,1:26.904
Rubens Barrichello (BAR),1:44.856,1:33.604,1:53.708,2:26.926,1:30.745,1:28.678,1:28.569,1:28.865,1:28.257,1:28.155,1:28.658,1:29.021,1:29.338,1:28.597,1:28.768,1:32.253,1:49.911,1:29.139,1:30.600,1:30.680,1:29.218,1:29.285,1:30.247,1:29.889,1:28.353,1:28.467,1:28.593,1:28.567,1:28.444,1:29.460,1:28.303,1:29.029,1:28.164,1:27.996,1:27.877,1:28.460,1:28.809
