Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
Gianni Morbidelli,1:39.619,1:26.779,1:26.011,1:26.468,1:25.094,1:24.994,1:25.542,1:25.715,1:25.915,1:31.009,1:50.175,1:25.261,1:25.267,1:25.607,1:25.616,1:25.423,1:25.794,1:25.956,1:26.104,1:26.170,1:25.725,1:29.420,1:46.664,1:24.647,1:25.226,1:25.057,1:25.049,1:25.423,1:25.332,1:25.446,1:25.100,1:25.582,1:25.875,1:27.091,1:27.174,1:27.541,1:26.396,1:27.146,1:25.970,1:26.269,1:29.897,2:23.021,1:26.525,1:28.111,1:25.274,1:25.958,1:26.745,1:25.747,1:26.252,1:26.096,1:25.861,1:26.062,1:25.799,1:25.338,1:25.204,1:25.316,1:25.007,1:25.001,1:25.690,1:24.969,1:26.438,1:25.124
Ukyo Katayama,1:40.416,1:28.088,1:27.154,1:26.273,1:26.829,1:26.648,1:26.908,1:26.395,1:26.923,1:26.611,1:41.361
Gerhard Berger,1:34.859,1:24.563,1:23.765,1:23.716,1:23.947,1:24.017,1:23.873,1:24.430,1:24.920,1:25.975,1:26.279,1:27.287,1:27.899,1:28.772,1:47.889,1:24.498,1:24.901,1:24.785,1:25.693,1:25.427,1:25.632,1:23.681,1:24.097,1:24.012,1:24.338,1:24.630,1:25.196,1:26.034,1:28.524,1:43.749,1:23.165,1:23.665,1:25.710,1:24.967,1:25.725,1:25.004,1:26.055,1:26.828,1:27.170,1:29.897,1:43.890,1:23.106,1:23.824,1:23.970,1:24.903,1:24.298,1:24.091,1:24.138,1:23.899,1:24.367,1:24.138,1:23.986,1:23.877,1:23.358,1:23.933,1:23.430,1:23.815,1:23.850,1:23.560,1:23.388,1:24.518,1:24.259,1:24.442,1:24.952
Jan Magnussen (MAG),1:42.348,1:26.947,1:26.860,1:26.478,1:26.590,1:26.746,1:26.831,1:26.667,1:26.739,1:26.700,1:26.167,1:25.860,1:26.077,1:25.994,1:26.350,1:26.650,1:29.209,1:51.484,1:25.840,1:25.510,1:25.427,1:25.524,1:26.149,1:25.976,1:26.392,1:28.888,1:26.257,1:26.126,1:25.518,1:25.505,1:25.847,1:25.597,1:25.715,1:25.507,1:25.887,1:27.370,1:28.308,1:29.220,1:50.515,1:25.300,1:27.822,1:28.837,1:26.672,1:26.529,1:27.129,1:26.415,1:26.079,1:25.848,1:26.217,1:26.058,1:26.239,1:26.343,1:27.130,1:27.266,1:28.056,1:26.491,1:27.852,1:27.010,1:26.831,1:26.641,1:26.252,1:25.685,1:26.246
Shinji Nakano,1:37.784,1:25.841,1:25.104,1:24.323,1:25.002,1:25.389,1:26.424,1:26.805,1:25.998,1:27.286,1:27.969,1:28.916,1:26.279,1:24.878,1:24.522,1:25.379,1:24.794,1:24.054,1:23.676,1:23.910,1:23.516,1:26.120,1:48.660,1:23.762,1:23.834,1:32.838,1:25.248,1:24.824,1:25.140,1:24.810,1:24.987,1:24.987,1:31.093,1:39.606
Damon Hill,1:36.576,1:25.099,1:24.773,1:24.723,1:25.397,1:25.271,1:26.430,1:26.708,1:26.481,1:27.203,1:24.171,1:23.761,1:23.893,1:24.060,1:24.162,1:24.038,1:31.384
Johnny Herbert,1:33.455,1:24.621,1:24.146,1:24.006,1:23.993,1:23.846,1:23.931,1:24.347,1:24.666,1:25.355,1:25.747,1:25.678,1:25.792,1:26.456,1:27.346,1:42.590,1:23.445,1:23.382,1:24.115,1:23.872,1:24.067,1:24.123,1:23.897,1:24.285,1:24.184,1:24.540,1:24.527,1:24.221,1:24.313,1:24.049,1:24.262,1:25.401,1:26.225,1:40.772,1:24.183,1:24.902,1:24.058,1:24.184,1:24.141,1:24.065,1:24.162,1:24.514,1:23.825,1:24.239,1:24.196,1:24.495,1:24.275,1:24.201,1:26.031,1:41.871,1:23.394,1:23.673,1:23.657,1:23.178,1:23.782,1:23.642,1:24.541,1:24.104,1:23.904,1:24.093,1:23.871,1:24.055,1:25.707,1:25.284
Pedro Diniz,1:39.988,1:27.996,1:26.111,1:25.739,1:25.695,1:25.250,1:25.335,1:26.524,1:25.471,1:26.068,1:25.813,1:28.175,1:35.983,1:25.456,1:25.052,1:25.761,1:25.538,1:25.179,1:24.972,1:24.319,1:24.516,1:26.087,1:47.132,1:23.716,1:23.897,1:24.584,1:25.079,1:25.021,1:24.946,1:26.308,1:26.496,1:26.155,1:25.619,1:26.670,1:25.502,1:25.097,1:25.759,1:26.913,1:25.511,1:26.101,1:26.731,1:27.202,1:47.873,1:24.362,1:25.004,1:24.464,1:26.293,1:25.053,1:26.550,1:26.822,1:26.087,1:24.939,1:25.259
Mika Salo,1:35.982,1:25.147,1:24.868,1:24.775,1:25.482,1:25.294,1:26.455,1:26.612,1:26.548,1:27.304,1:28.699,1:29.445,1:34.808,1:53.720,1:27.046,1:25.935,1:26.227,1:26.923,1:26.740,1:26.746,1:26.276,1:26.340,1:27.009,1:27.544,1:29.241,1:26.806,1:26.408,1:26.810,1:27.009,1:27.399,1:31.665,1:27.462,1:28.955,1:28.849,1:30.927
Mika Häkkinen,1:32.146,1:24.108,1:23.544,1:23.599,1:23.934,1:23.293,1:23.851,1:24.253,1:25.434,1:25.630,1:26.160,1:25.682,1:26.180,1:26.539,1:24.963,1:41.246,1:24.377,1:24.050,1:23.583,1:23.300,1:23.484,1:23.445,1:24.233,1:24.140,1:24.798,1:25.284,1:28.528,1:46.105,1:25.587,1:23.241,1:23.487,1:23.879,1:24.773,1:24.765,1:24.884,1:24.978,1:24.683,1:24.477,1:24.878,1:24.829,1:24.943,1:24.681,1:24.826,1:26.429,1:43.261,1:24.341,1:23.560,1:23.588,1:23.631,1:23.553,1:23.463,1:24.427,1:24.557,1:24.956,1:24.955,1:24.739,1:25.543,1:25.565,1:25.171,1:25.540,1:25.636,1:25.390,1:25.298,1:26.278
