Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
Stoffel Vandoorne (VAN),1:48.009,1:39.668,1:39.417,1:39.800,1:40.039,1:40.649,1:40.734,1:41.174,1:44.145,1:59.313,1:38.291,1:40.289,1:39.713,1:39.427,1:39.448,1:39.649,1:39.435,1:39.346,1:39.897,1:40.025,1:40.293,1:40.669,1:40.216,1:40.267,1:44.232,1:58.428,1:37.300,1:38.529,1:38.950,1:38.584,1:39.032,1:39.229,1:39.200,1:40.768,1:39.312,1:39.682,1:39.638,1:39.517,1:40.243,1:39.224,1:42.669,1:57.878,1:37.688,1:36.121,1:36.992,1:36.979,1:38.108,1:38.378,1:37.602,1:37.392,1:37.207,1:37.327,1:37.908,1:37.747,1:38.197,1:38.117
Rio Haryanto (HAR),1:50.038,1:43.758,1:41.260,1:41.756,1:40.778,1:40.627,1:40.942,1:43.538,1:41.018,1:42.401,1:41.462,1:45.523,2:01.319,1:39.360,1:39.083,1:39.167,1:39.347,1:39.466,1:39.838,1:39.704,1:39.786,1:41.220,1:40.357,1:40.749,1:40.619,1:41.469,1:40.857,1:41.360,1:44.007,1:42.164,1:45.317,2:04.563,1:37.750,1:38.652,1:38.717,1:38.909,1:39.008,1:39.175,1:41.313,1:39.935,1:39.787,1:40.734,1:39.792,1:42.499,1:59.892,1:37.077,1:36.685,1:36.919,1:37.507,1:37.294,1:37.347,1:39.372,1:37.873,1:38.128,1:38.301,1:38.706
Pascal Wehrlein (WEH),1:48.540,1:43.010,1:39.930,1:40.266,1:40.385,1:40.730,1:40.825,1:40.815,1:40.893,1:41.145,1:45.788,2:01.185,1:39.000,1:38.881,1:40.480,1:39.852,1:39.143,1:39.746,1:41.412,1:40.076,1:40.326,1:40.387,1:41.095,1:40.931,1:41.327,1:41.343,1:42.206,1:41.765,1:45.044,1:59.305,1:36.902,1:37.098,1:37.230,1:37.926,1:38.691,1:39.836,1:39.063,1:38.384,1:38.642,1:38.766,1:42.322,1:58.063,1:35.448,1:36.103,1:36.411,1:39.562,1:38.753,1:37.161,1:37.623,1:38.739,1:38.254,1:39.043,1:39.125,1:40.165,1:40.034,1:41.143
Carlos Sainz (SAI),1:47.731,2:13.727,2:04.378,1:39.525,1:39.828,1:39.905,1:40.008,1:40.932,1:41.214,1:41.371,1:41.332,1:41.162,1:41.228,1:41.531,1:42.538,1:41.498,1:41.846,1:42.366,1:43.730,1:45.472,2:10.076,1:38.408,1:39.271,1:40.406,1:40.604,1:39.468,1:39.475,1:39.740,1:43.641
Felipe Nasr (NAS),1:50.175,1:41.952,1:40.322,1:40.541,1:40.697,1:40.770,1:40.754,1:40.831,1:40.899,1:45.446,1:59.663,1:37.965,1:39.184,1:41.158,1:39.794,1:39.667,1:39.730,1:40.054,1:40.881,1:40.870,1:40.366,1:40.405,1:40.592,1:40.977,1:40.809,1:40.276,1:41.121,1:41.199,1:41.751,1:46.785,2:00.756,1:37.854,1:38.457,1:39.331,1:38.585,1:38.878,1:39.882,1:38.525,1:38.883,1:38.430,1:38.699,1:40.671,1:39.916,1:41.226,1:39.320,1:40.391,1:45.090,1:57.545,1:35.360,1:36.429,1:36.225,1:37.202,1:37.478,1:36.963,1:37.085,1:37.550
Max Verstappen (VER),1:46.223,1:39.114,1:39.184,1:40.057,1:39.600,1:40.279,1:39.994,1:41.235,1:40.485,1:43.655,2:00.411,1:38.012,1:38.218,1:38.388,1:38.596,1:38.736,1:38.771,1:39.219,1:40.112,1:39.348,1:39.619,1:39.624,1:39.635,1:39.938,1:40.126,1:42.743,1:59.928,1:38.046,1:38.386,1:38.206,1:38.372,1:38.358,1:38.740,1:38.743,1:38.527,1:38.405,1:38.620,1:38.395,1:38.658,1:38.404,1:38.574,1:38.486,1:38.609,1:38.752,1:39.117,1:41.787,1:57.219,1:35.570,1:35.504,1:35.707,1:36.265,1:35.584,1:35.946,1:36.229,1:36.499,1:37.042,1:37.625
Marcus Ericsson (ERI),1:49.664,1:42.908,1:40.454,1:40.523,1:40.881,1:40.690,1:40.886,1:40.786,1:40.822,1:42.267,1:40.767,1:40.858,1:44.092,1:58.016,1:38.584,1:38.429,1:39.434,1:39.600,1:39.689,1:39.647,1:40.798,1:39.712,1:39.924,1:39.861,1:40.714,1:40.403,1:40.416,1:41.670,1:43.678,2:00.515,1:38.816,1:38.003,1:38.319,1:38.886,1:40.579,1:38.412,1:39.780,1:38.986,1:39.981,1:39.220,1:39.266,1:39.041,1:39.330,1:40.400,1:40.915,1:39.649,1:39.111,1:40.403,1:40.864,1:40.146,1:39.150,1:39.130,1:39.300,1:40.073,1:39.548,1:39.781
Daniil Kvyat (KVY),1:48.782,1:41.936,1:39.166,1:39.594,1:39.850,1:39.972,1:40.553,1:40.520,1:41.086,1:40.341,1:40.382,1:40.694,1:40.847,1:41.835,1:42.571,1:46.047,1:59.381,1:38.094,1:39.294,1:38.632,1:38.868,1:38.671,1:39.101,1:39.417,1:38.964,1:38.763,1:38.887,1:39.404,1:39.385,1:39.175,1:39.561,1:39.514,1:41.330,1:45.167,1:57.890,1:35.678,1:36.969,1:37.239,1:37.541,1:36.977,1:37.217,1:36.891,1:37.334,1:39.863,1:56.461,1:35.885,1:36.431,1:36.392,1:37.625,1:38.224,1:38.728,1:36.726,1:36.830,1:36.965,1:37.735,1:38.445
Kevin Magnussen (MAG),1:50.313,1:42.594,1:41.069,1:40.809,1:40.707,1:40.964,1:41.065,1:42.555,1:41.278,1:41.226,1:41.180,1:43.473,2:00.530,1:37.819,1:38.578,1:39.104,1:39.655,1:40.613,1:39.692,1:39.992,1:39.792,1:40.414,1:41.247,1:43.504,1:56.968,1:37.106,1:37.442,1:38.484,1:41.008,1:39.852,1:38.502,1:38.861,1:40.085,1:39.174,1:40.214,1:39.305,1:39.095,1:41.776,1:57.020,1:36.730,1:38.130,1:37.704,1:39.106,1:37.635,1:37.760,1:37.744,1:38.067,1:40.204,1:40.926,1:38.362,1:38.114,1:38.081,1:38.118,1:38.612,1:38.769,1:38.857
Valtteri Bottas (BOT),1:41.950,1:38.576,1:39.062,1:39.333,1:39.520,1:39.912,1:41.279,1:44.599,2:02.312,1:53.126,1:38.907,1:39.303,1:39.647,1:41.885,1:39.774,1:39.707,1:39.571,1:39.373,1:39.477,1:39.308,1:39.584,1:39.557,1:39.880,1:41.301,1:40.418,1:40.938,1:40.314,1:40.158,1:41.400,1:40.345,1:40.492,1:40.434,1:40.924,1:44.629,2:00.245,1:37.356,1:37.077,1:37.470,1:37.313,1:37.356,1:37.789,1:37.333,1:37.229,1:37.246,1:37.447,1:37.474,1:37.935,1:37.576,1:37.818,1:40.787,1:38.219,1:38.402,1:38.339,1:39.808,1:38.847,1:39.175
