Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Shinji Nakano,2:02.118,1:45.429,1:44.521,1:44.580,1:45.983,1:46.382,1:46.465,1:44.654,1:43.990,1:44.038,1:45.010,1:46.940,1:44.678,1:46.043,1:45.585,1:47.107,1:48.107,1:46.514,1:46.828,1:46.811,1:45.899,1:48.352,1:45.667,1:46.357,1:46.465,1:47.011,1:45.370,1:44.694,1:51.686,2:12.184,1:46.147,1:44.338,1:43.755,1:44.249,1:44.461,1:45.664,1:45.862,1:46.370,1:52.568,1:57.837,2:27.524,2:19.404,2:03.083,2:00.001,2:24.437,2:45.442,2:40.581,2:10.552,1:51.974,1:49.064,1:47.726,1:48.160,1:49.300,1:46.611,1:45.465,1:45.659,1:46.453,1:48.203
Esteban Tuero,2:00.305,1:46.157,1:44.700,1:44.757,1:46.107,1:46.299,1:48.521,1:46.175,1:45.869,1:51.486,1:45.193,1:50.426,1:45.859,1:47.335,1:46.440,1:49.637,1:50.391,1:49.389,1:48.645,1:48.596,1:50.428,1:47.044,1:49.477,1:50.443,1:49.352,1:47.976,1:48.928,1:50.101,1:48.143
Ricardo Rosset,1:58.442,1:45.374,1:42.195,1:43.661,1:41.820,1:42.175,1:50.858,1:41.285,1:41.028,1:40.948,1:42.341,1:42.747,1:42.462,1:43.319,1:46.679,1:46.003,1:50.382,1:59.515,2:13.018,1:49.321,1:52.914,1:51.133,1:51.632,1:51.648,1:54.408,1:50.943,1:49.499,1:49.467,1:48.559
Damon Hill,1:46.491,1:37.519,1:37.336,1:38.484,1:39.722,1:41.289,1:39.353,1:40.168,1:38.924,1:38.033,1:37.705,1:37.223,1:37.721
Toranosuke Takagi,1:56.865,1:43.599,1:42.388,1:41.629,1:42.223,1:42.504,1:42.441,1:42.085,1:42.219,1:41.933,1:42.943,1:42.048,1:43.188,1:43.799,1:46.498,1:49.682,1:53.262,1:53.645,1:53.643,2:02.648,2:14.699,1:50.396,1:50.622,1:48.747,1:51.746,1:47.673,1:48.234,1:48.926,1:48.177,1:47.916,1:49.195,1:47.587,1:49.347,1:47.008,1:54.964,1:50.874,1:50.005,1:49.572,1:57.130,2:09.048,2:13.466,2:09.681,2:46.773,2:51.919,2:45.442,2:40.679,1:54.840,1:49.512,1:53.549,1:56.374,1:50.345,1:53.469,1:53.655,1:52.983,1:56.151,2:17.801
Johnny Herbert,1:46.899,1:38.310,1:38.158,1:39.794,1:39.457,1:40.083,1:40.268,1:39.048,1:38.453,1:38.123,1:37.849,1:37.343,1:38.612,1:38.695,1:39.119,1:40.974,1:43.001,1:45.617,1:46.046,1:45.639,1:45.786,1:44.707,1:43.922,1:43.352,1:42.907,1:42.802,2:18.152
Pedro Diniz,1:51.061,1:39.443,1:40.112,1:40.870,1:40.501,1:40.899,1:40.213,1:39.676,1:38.868,1:37.887,1:38.412,1:38.772,1:39.147,1:39.247,1:40.647,1:41.091,1:44.077,1:51.656,2:09.630,1:47.119,1:45.975,1:45.525,1:45.163,1:47.690,1:46.413,1:47.164,1:45.353,1:46.024,1:44.716,1:43.617,1:42.881,1:43.766,1:43.141,1:45.075,1:44.036,1:43.941,1:46.636,1:47.839,2:04.734,6:22.273,2:22.313,2:04.947,2:01.385,2:03.392,2:45.354
Mika Salo,1:50.336,1:39.382,1:39.955,1:40.115,1:41.713,1:41.057,1:40.171,1:39.275,1:38.160,1:38.349,1:38.978,1:38.726,1:39.114,1:39.326,1:40.823,1:41.228,1:44.636,1:46.037,1:45.506,1:51.109,2:05.143,1:46.160,1:46.726,1:46.534,1:43.787,1:43.736,1:44.380
Mika Häkkinen,1:40.085,1:35.961,1:35.989,1:36.217,1:36.857,1:37.599,1:37.429,1:37.456,1:37.265,1:36.709,1:36.858,1:37.073,1:36.583,1:36.863,1:38.506,1:38.178,1:39.942,1:41.073,1:41.221,1:41.865,1:42.572,1:43.080,1:46.965,2:00.717,1:40.896,1:40.857,1:41.765,1:39.659,1:39.495,1:39.099,1:39.059,1:38.268,1:38.264,1:37.705,1:38.179,1:38.738,1:40.069,1:38.864,1:40.239,1:46.354,2:03.714,1:49.756,1:58.710,2:08.773,2:30.593,2:54.054,2:46.634,2:44.264,2:43.081,1:45.293,1:46.827,1:44.283,1:45.589,1:45.171,1:44.542,1:44.535,1:42.760,1:44.149,1:45.129,1:46.486
Eddie Irvine,1:48.098,1:37.332,1:38.036,1:37.854,1:39.538,1:40.048,1:39.935,1:38.380,1:36.664,1:37.030,1:38.039,1:36.530,1:37.966,1:38.287,1:37.553,1:39.572,1:42.347,1:43.299,1:44.999,1:42.859,1:43.420,1:48.563,1:59.642,1:40.204,1:39.374,1:40.550,1:40.417,1:39.853,1:40.146,1:42.457,1:39.275,1:39.405,1:40.258,1:41.214,1:39.985,1:40.823,1:40.025,1:43.662,1:52.902,2:03.339,1:44.670,1:49.695,1:58.094,2:01.800,2:02.380,2:33.650,2:45.994,2:45.248,2:41.911,1:47.447,1:45.700,1:43.693,1:44.043,1:45.067,1:44.110,1:43.956,1:44.618,1:46.079,1:46.026,1:47.589
