Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Jan Magnussen (MAG),1:38.638,1:30.463,1:29.058,1:27.821,1:28.009,1:28.436,1:28.214,1:29.129,1:28.645,1:28.184,1:28.239,1:27.956,1:27.603,1:28.176,1:28.221,1:28.506,1:27.822,1:27.760,1:30.576,1:50.437,1:27.767,1:28.224,1:29.086,1:28.246,1:28.128,1:28.220,1:29.277,1:29.294,1:30.951,1:29.828,1:28.487,1:28.127,1:27.793,1:27.673,1:28.037,1:27.959,1:28.164,1:29.974,1:30.174,1:28.942,1:28.005,1:30.293,1:54.590,1:27.203,1:27.739,1:28.344,1:28.673,1:28.860,1:29.553,1:28.583,1:28.169,1:28.327,1:28.442,1:27.768,1:28.237,1:29.163,1:28.267,1:28.104,1:28.368,1:29.072,1:31.981,1:28.601,1:28.417
Shinji Nakano,1:40.979,1:29.913,1:30.254,1:29.335,1:29.178,1:30.305,1:29.017,1:28.980,1:29.400,1:31.066,1:29.379,1:29.105,1:28.809,1:28.888,1:28.772,1:28.859,1:28.537,1:28.556,1:28.608,1:29.648,1:29.030,1:28.415,1:30.524,1:50.618,1:27.767,1:28.058,1:28.266,1:28.399,1:28.138,1:29.090,1:28.654,1:28.398,1:28.625,1:30.366,1:29.894,1:29.260,1:28.871,1:29.212,1:29.477,1:31.214,1:53.241,1:30.509,1:29.088,1:29.466,1:29.275,1:30.932,1:30.388,1:29.404,1:30.186,1:29.451,1:29.513,1:29.302,1:29.274,1:29.149,1:28.995,1:28.913,1:30.064,1:29.416,1:28.854,1:28.856,1:28.511,1:28.641,1:30.036
Esteban Tuero,1:41.861,1:29.887,1:30.483,1:29.361,1:29.139,1:29.800,1:29.975,1:28.824,1:29.409,1:30.210,1:29.736,1:28.910,1:29.027,1:28.773,1:28.557,1:29.016,1:28.983,1:28.587,1:29.106,1:28.781,1:31.685,1:52.048,1:28.136,1:28.548,1:28.661,1:28.937,1:28.046,1:29.171,1:28.490,1:27.924,1:28.104,1:27.911,1:29.316,1:28.136,1:28.819,1:29.134,1:29.017,1:31.562,1:51.606,1:27.618,1:28.711,1:31.514,1:49.700,1:28.047,1:27.928,1:27.683,1:27.601,1:27.902,1:28.092,1:27.864,1:27.911,1:28.171,1:28.663,1:28.532,1:28.986,1:28.878,1:29.933,1:29.639,1:28.882,1:29.126,1:28.312,1:30.221,1:28.573
Damon Hill,1:37.026,1:28.993,1:27.800,1:27.326,1:27.595,1:27.410,1:27.848,1:27.194,1:27.415,1:27.436,1:27.570,1:27.227,1:27.178,1:27.253,1:27.434,1:28.170,1:26.627,1:26.820,1:27.221,1:27.234,1:27.057,1:29.169,1:47.793,1:27.977,1:27.644,1:27.060,1:27.247,1:27.151,1:27.189,1:26.931,1:26.942,1:27.037,1:26.914,1:26.999,1:27.081,1:27.045,1:26.824,1:26.501,1:26.776,1:26.666,1:27.062,1:38.814,1:27.733,1:29.705,1:48.354,1:27.765
Toranosuke Takagi,1:40.521,1:29.798,1:30.256,1:29.144,1:28.927,1:29.105,1:28.885,1:29.106,1:29.162,1:28.780,1:28.463,1:28.546,1:29.368,1:28.634,1:28.693,1:29.242,1:28.342,1:28.211,1:28.422,1:28.733,1:30.786,1:51.393,1:29.786,1:28.838,1:28.659,1:28.184,1:28.434,1:28.206,1:28.397,1:28.309,1:28.262,1:29.160,1:28.167,1:28.066,1:28.378,1:28.138,1:28.248,1:28.367,1:32.855,1:32.095,1:51.700,1:28.717,1:29.219,1:29.108,1:30.238,1:31.255,1:29.676,1:30.715,1:29.590,1:30.378,1:33.177,1:29.027,1:28.785,1:28.885,1:30.234,1:29.270,1:28.470,1:28.587,1:30.171,1:29.663,1:29.286,1:28.923,1:29.481
Johnny Herbert,1:36.387,1:28.989,1:27.556,1:27.305,1:27.257,1:27.302,1:27.706,1:27.441,1:27.190,1:27.460,1:27.330,1:27.336,1:27.334,1:27.287,1:26.979,1:27.167,1:27.029,1:27.254,1:27.298,1:27.257,1:27.053,1:29.102,1:48.178,1:28.147,1:26.613,1:26.354,1:26.584,1:26.744,1:26.923,1:26.387,1:26.856,1:26.634,1:26.442,1:26.690,1:26.854,1:27.030,1:26.914,1:26.775,1:27.628,1:27.087,1:27.014,1:27.035,1:27.671,1:29.939,1:46.379,1:27.216,1:27.500,1:26.856,1:26.964,1:27.361,1:27.246,1:27.384,1:28.105,1:28.206,1:27.027,1:27.141,1:28.258,1:27.163,1:27.214,1:27.542,1:27.560,1:28.160,1:26.772,1:28.576
Pedro Diniz,3:08.069,1:31.344,1:28.397,1:28.199,1:29.401,1:28.737,1:28.320,1:28.576,1:28.292,1:28.562,1:28.384,1:28.765,1:28.858,1:27.829,1:27.805,1:27.638,1:27.745,1:27.865,1:28.039,1:28.413
Mika Salo,1:39.413,1:30.079,1:29.098,1:28.129,1:28.133,1:29.849,1:28.347,1:28.273,1:28.190,1:28.476,1:27.971,1:28.051,1:28.049,1:28.177,1:27.933,1:29.067,1:28.353,1:28.347,1:28.039,1:28.145,1:27.767
Mika Häkkinen,1:28.177,1:24.672,1:24.598,1:24.662,1:24.935,1:24.939,1:25.008,1:25.326,1:25.195,1:25.214,1:25.396,1:25.267,1:25.402,1:25.466,1:25.375,1:25.707,1:25.781,1:26.795,1:25.407,1:26.321,1:26.330,1:25.096,1:26.363,1:25.424,1:24.275,1:28.304,1:46.302,1:24.739,1:25.055,1:25.593,1:25.784,1:26.162,1:26.252,1:25.848,1:25.124,1:24.870,1:25.214,1:25.698,1:25.767,1:25.650,1:24.532,1:25.529,1:26.664,1:25.869,1:28.955,1:50.979,1:26.029,1:27.349,1:25.891,1:24.679,1:25.202,1:25.313,1:26.321,1:27.172,1:25.959,1:25.702,1:25.556,1:25.281,1:24.650,1:25.353,1:25.083,1:27.340,1:27.182,1:26.126,1:25.413
Eddie Irvine,1:32.188,1:26.426,1:26.126,1:26.056,1:26.156,1:26.155,1:26.217,1:26.301,1:26.194,1:26.381,1:26.110,1:26.337,1:26.191,1:25.977,1:25.965,1:25.814,1:25.847,1:25.974,1:25.995,1:25.778,1:26.287,1:26.845,1:26.702,1:25.856,1:28.037,1:47.238,1:28.846,1:28.349
Jean Alesi,1:45.424,1:27.938,1:29.298,1:29.299,1:29.216,1:29.657,1:28.576,1:28.901,1:29.374,1:28.514,1:27.691,1:28.076,1:28.916,1:29.026,1:28.642,1:28.897,1:28.974,1:28.078,1:28.369,1:27.921,1:29.026,1:29.309,1:27.388,1:28.877,1:44.900,1:26.229,1:26.576,1:27.299,1:29.706,1:26.212,1:25.809,1:25.668,1:25.869,1:27.642,1:49.444,1:27.987,1:28.418,1:29.002,1:28.694,1:29.678,1:31.029,1:28.849,1:28.228,1:28.531,1:28.819,1:28.611,1:28.478,1:29.484,1:29.800,1:28.560,1:28.407,1:28.336,1:28.606,1:28.320,1:28.091,1:28.013,1:28.326,1:28.115,1:28.270,1:28.347,1:29.600,1:30.943,1:29.703
