Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Shinji Nakano,2:01.930,1:50.092,1:48.206,1:46.804,1:47.551,1:46.380,1:45.683,1:45.613,1:45.854,1:47.015,1:46.380,1:46.013,1:46.069,1:46.227,1:46.036,1:47.984,2:04.960,1:45.485,1:46.751,1:46.134,1:46.410,1:46.197,1:45.386,1:46.467,1:45.832,1:46.767,1:46.452,1:45.317,1:44.306,1:45.048,1:47.255,2:05.440,1:48.821,1:44.927,1:44.802,1:44.475,1:44.158,1:44.358,1:45.942,1:44.741
Esteban Tuero,2:03.071,1:49.603,1:48.695,1:48.634,1:47.227,1:46.934,1:46.604,1:46.579,1:47.144,1:47.130,1:47.133,1:46.832,1:47.439,1:47.148,1:47.058,1:48.437,1:47.001,1:49.970,2:07.373,1:47.122,1:45.792,1:47.600,1:46.612,1:49.884,1:48.786,1:47.084,1:46.114,1:48.165
Damon Hill,1:49.747,1:43.835,1:43.664,1:43.524,1:43.891,1:44.012,1:43.848,1:43.890,1:43.355,1:43.361,1:43.575,1:43.913,1:43.607,1:45.327,2:02.426,1:42.305,1:42.823,1:42.748,1:42.905,1:44.761,1:43.295,1:42.998,1:43.270,1:43.764,1:44.198,1:43.760,1:43.311,1:43.347,1:43.203,1:43.180,1:42.977,1:43.366,1:44.057,2:01.963,1:42.868,1:42.697,1:42.644,1:42.275,1:42.596,1:42.807,1:42.861,1:43.320,1:42.734,1:42.837,1:42.524,1:43.534,1:43.207,1:43.654,1:44.348,1:43.317,1:43.598
Toranosuke Takagi,1:57.450,1:46.115,1:47.870,1:46.404,1:46.122,1:46.358,1:46.371,1:46.901,1:46.110,1:46.761,1:46.596,1:47.111,1:46.580,1:46.551,1:47.329,1:47.019,1:48.650,2:05.399,1:48.702,1:46.024,1:46.259,1:45.851,1:45.673,1:45.783,1:46.651,1:48.715,1:50.540,1:50.374
Johnny Herbert,2:12.601,1:44.966,1:44.799,1:46.002,1:45.312,1:44.736,1:44.923,1:44.664,1:44.557,1:46.536,1:44.585,1:45.702,1:45.709,1:44.609,1:44.388,1:43.918,1:44.046,1:43.632,1:43.149,1:45.097,2:01.144,1:43.225,1:43.531,1:42.940,1:43.577,1:43.577,1:43.251,1:44.390,1:43.564,1:43.512,1:43.410,1:43.447,1:43.131,1:43.828,1:43.768,1:44.749,2:00.591,1:42.858,1:43.022,1:43.989,1:43.091,1:43.470,1:43.374,1:43.296,1:43.176,1:43.335,1:43.391,1:43.026,1:42.934,1:44.508
Pedro Diniz,1:56.899,1:46.099
Mika Salo,1:55.567,1:46.122,1:45.808,1:45.690,1:45.680,1:45.914,1:45.744,1:46.112,1:45.525,1:45.336,1:45.517,1:45.494,1:45.831,1:45.304
Mika Häkkinen,1:44.783,1:42.212,1:41.585,1:42.112,1:41.653,1:41.755,1:42.109,1:41.743,1:41.214,1:41.334,1:41.293,1:41.502,1:41.523,1:41.319,1:41.203,1:41.381,1:41.846,1:43.355,1:59.089,1:42.428,1:41.179,1:40.967,1:41.458,1:41.618,1:41.069,1:41.256,1:41.317,1:41.849,1:42.174,1:42.299,1:42.015,1:44.855,1:59.180,1:40.887,1:40.426,1:40.747,1:40.716,1:41.226,1:40.681,1:40.941,1:41.291,1:42.074,1:42.372,1:44.297,1:44.107,1:42.732,1:42.190,1:42.962,1:43.698,1:44.498,1:50.016
Eddie Irvine,1:46.360,1:41.818,1:41.701,1:42.057,1:42.167,1:42.097,1:41.659,1:41.819,1:41.762,1:42.020,1:41.782,1:41.822,1:41.868,1:41.885,1:43.362,1:58.168,1:41.095,1:41.088,1:41.476,1:43.581,1:42.844,1:41.455,1:41.231,1:41.328,1:41.254,1:41.590,1:41.555,1:43.454,1:58.334,1:40.934,1:41.783,1:42.044,1:41.808,1:41.003,1:41.125,1:40.870,1:41.068,1:41.708,1:43.726,1:57.806,1:41.697,1:41.200,1:42.057,1:41.424,1:40.997,1:42.086,1:41.397,1:41.924,1:42.257,1:42.611,1:44.870
Jean Alesi,1:52.748,1:46.393,1:44.125,1:43.877,1:44.016,1:44.374,1:44.269,1:44.191,1:44.433,1:44.123,1:44.152,1:44.079,1:44.160,1:46.467,1:44.355,1:42.819,1:44.879,1:42.587,1:45.315,2:01.205,1:43.423,1:43.140,1:44.004,1:43.138,1:44.396,1:45.164,1:42.782,1:43.649,1:43.845,1:43.555,1:42.357,1:42.588,1:43.951,1:43.143,1:44.667,2:01.858,1:43.174,1:43.101,1:43.289,1:43.284,1:42.994,1:42.960,1:42.650,1:42.682,1:42.779,1:44.410,1:43.145,1:43.299,1:43.402,1:44.529,1:44.664
Jos Verstappen,1:57.937,1:46.324,1:46.438,1:45.871,1:46.431,1:46.484,1:46.381,1:46.664,1:46.593,1:46.420,1:46.228,1:46.347,1:46.840,1:47.874,1:47.335,1:48.134,2:05.190,1:46.049,1:45.840,1:46.640,1:59.990
Heinz-Harald Frentzen,1:47.942,1:43.422,1:43.390,1:43.802,1:43.662,1:43.711,1:43.843,1:43.727,1:43.167,1:43.897,1:43.571,1:43.885,1:43.419,1:43.429,1:43.949,1:43.741,1:43.743,1:43.281,1:44.457,2:02.375,1:42.865,1:43.543,1:43.564,1:43.921,1:44.100,1:43.593,1:43.370,1:43.114,1:43.253,1:43.072,1:43.171,1:43.221,1:43.229,1:44.156,1:59.505,1:42.331,1:43.068,1:43.408,1:43.181,1:43.045,1:43.009,1:43.129,1:42.645,1:42.708,1:43.046,1:43.080,1:43.604,1:43.864,1:44.005,1:43.441,1:44.739
