Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Jan Magnussen (MAG),1:52.353
Shinji Nakano,1:55.556,1:39.676,1:39.718,1:40.527,1:41.472,1:41.799,1:40.748,3:14.827
Esteban Tuero,1:53.572,1:39.748,1:38.844,1:39.023,1:39.339,1:39.637,1:38.978,1:38.588,1:38.221,1:38.525,1:37.996,2:04.083,1:41.358,1:37.545,1:39.158,1:38.994,1:39.911,2:09.645,1:44.474,1:36.475,1:38.253,1:38.033
Ricardo Rosset,1:54.402,1:39.630,1:39.655,1:40.485,1:42.147,1:41.513,1:40.859,1:39.878,1:40.286,1:40.434,1:42.513,1:40.211,1:40.801,1:40.885,1:40.580,1:38.791,1:39.900,2:03.979,1:43.362,1:38.116,1:43.699,1:43.942,1:42.806,3:33.827,2:53.798
Damon Hill,1:47.584,1:38.403,1:38.194,1:37.861,1:38.056,1:38.108,1:38.199,1:38.002,1:37.104,1:36.747,1:37.024,1:36.958,1:36.667,1:36.676,1:36.976,1:36.317,1:36.620,1:36.520,2:02.738,1:38.608,1:36.247,1:36.831,1:37.143,1:36.739,1:35.776,1:37.323,1:37.336,1:35.923,1:35.839,1:36.254,1:35.759,1:35.661,1:35.625,1:36.099,1:35.733,1:36.239,1:35.642,1:35.906,2:00.333,1:37.770,1:35.017,1:35.377,1:35.930,1:36.375,1:35.715,1:38.894,1:36.254,1:35.487,1:35.529,1:34.996,1:34.667,1:34.754,1:34.757,1:34.757,1:34.290,1:34.196,1:34.359
Toranosuke Takagi,1:53.124
Johnny Herbert,1:45.688,1:37.454,1:37.504,1:37.619,1:37.523,1:37.651,1:37.048,1:37.396,1:36.649,1:36.932,1:36.546,1:36.769,1:36.072,1:36.421,1:37.155,1:36.765,1:35.900,1:36.231,1:36.063,1:36.269,1:36.234,1:36.632,1:35.624,1:36.176,1:36.659,1:36.379,2:02.049,1:38.902,1:36.168,1:36.335,1:36.469,1:38.787,1:38.228,1:39.257,1:36.632,1:36.710,1:35.868,1:36.262,1:37.257,1:36.253,1:36.495,1:36.604,1:36.658,1:37.504,1:36.900,1:36.899,1:36.541,1:36.200,1:36.773,1:36.113,1:35.816,1:35.937,1:35.672,1:36.638,1:37.843,1:37.379,1:36.462
Pedro Diniz,1:56.268,1:39.916
Mika Salo,1:50.665,1:37.242,1:38.975,1:38.036,1:37.983,1:37.912,1:37.779,1:37.585,1:37.725,1:36.842,1:36.813,1:37.027,1:36.425,1:36.674,1:36.569,1:36.736,1:36.032,1:37.234,1:59.816,1:38.490,1:36.499,1:36.867,1:37.093
Mika Häkkinen,1:39.905,1:34.346,1:34.126,1:34.531,1:34.639,1:34.553,1:34.155,1:33.765,1:33.668,1:34.056,1:33.693,1:33.263,1:33.120,1:33.797,1:33.166,1:32.956,1:33.305,1:33.553,1:32.593,1:32.859,1:32.644,1:32.488,1:32.525,1:56.077,1:37.739,1:34.945,1:34.424,1:33.684,1:33.848,1:34.256,1:34.795,1:35.884,1:34.196,1:38.402,1:32.955,1:43.047,1:35.722,1:31.765,1:31.649,1:59.311,1:34.648,1:32.806,1:34.341,1:36.233,1:35.088,1:33.768,1:33.502,1:32.964,1:33.036,1:32.654,1:32.471,1:33.132,1:33.654,1:32.899,1:33.496,1:33.188,1:34.555,1:33.156
Eddie Irvine,1:47.216,1:38.390,1:37.827,1:38.081,1:37.953,1:38.360,1:38.096,1:37.963,1:36.912,1:36.901,1:37.067,1:36.858,1:36.810,1:36.797,1:36.667,1:36.646,1:36.167,1:36.875,1:36.563,1:36.717,1:36.059,1:36.080,1:35.855,1:35.387,1:35.936,1:34.737,1:34.887,1:34.913,1:34.269,1:34.046,1:34.022,1:33.790,2:02.068,1:38.262,1:35.031,1:35.378,1:35.871,1:36.716,1:38.554,1:35.998,1:35.764,1:35.735,1:35.774,1:36.072,1:35.518,1:35.424,1:35.250,1:34.885,1:36.290,1:36.213,1:36.308,1:36.059,1:35.274,1:34.921,1:34.104,1:34.697,1:34.730
Jean Alesi,1:50.388,1:38.727,1:38.848,1:38.830,1:38.677,1:38.704,1:37.943,1:37.617,1:37.433,1:40.452,1:36.905,1:36.883,1:36.322,1:36.458,1:36.259,1:36.294,1:36.295,1:36.122,1:36.276,1:36.160,1:36.033,1:36.365,1:39.735,1:39.018,1:36.051,1:35.362,1:34.878,1:35.066,2:00.958,1:39.150,1:36.221,1:37.630,1:37.725,1:37.648,1:37.342,1:36.934,1:37.652,1:36.675,1:36.610,1:36.243,1:36.798
Heinz-Harald Frentzen,1:46.629,1:38.387,1:37.763,1:38.060,1:37.732,1:38.312,1:38.099,1:37.673,1:37.221,1:36.948,1:37.291,1:36.926,1:36.840,1:36.849,1:36.463,1:36.470,1:36.562,1:36.908,1:36.382,1:36.810,1:35.836,1:36.386,1:35.758,1:35.219,1:35.260,1:35.261,1:34.924,1:34.692,1:34.303,1:34.082,1:34.323,1:33.554,1:56.389,1:38.458,1:36.108,1:36.862,1:36.445,1:36.305,1:40.020,1:36.122,1:36.282,1:36.199,1:36.286,1:36.095,1:35.494,1:35.452,1:35.078,1:34.967,1:35.721,1:35.366,1:37.069,1:36.825,1:35.031,1:34.519,1:34.602,1:34.713,1:34.333
Olivier Panis,1:54.986,1:39.881,1:39.646,1:40.353,1:41.797,1:41.613,1:40.854,1:39.915,1:40.147,1:40.468,1:39.732,1:36.200,1:36.074,1:36.335,1:35.840,1:35.770,1:37.300,1:37.550,1:35.774,1:35.781,1:35.885,1:35.651,1:36.561,1:38.377,1:35.453,1:36.149,1:37.532,2:01.182,1:39.362,1:38.242,1:38.231,1:37.929,1:37.900,1:37.989,1:37.126,1:36.767,1:36.465,1:36.538,1:36.409,1:36.765,1:36.684,1:36.390,1:36.017,1:36.332,1:35.430,1:35.966,1:34.892,1:35.226,1:34.724,1:34.904,1:35.975,1:34.704,1:34.534,1:34.395,1:34.319,1:35.043,1:34.382
Jacques Villeneuve (VIL),1:44.170,1:37.260,1:37.106,1:37.610,1:37.334,1:37.961,1:37.408,1:37.328,1:36.948,1:36.683,1:36.505,1:36.616,1:36.322,1:37.029,1:37.206,1:36.312,1:36.064,1:36.032,1:36.343,1:36.231,1:36.721,1:36.410,1:35.965,1:36.317,1:36.572,1:36.245,1:36.075,2:00.261,1:40.133,1:35.967,1:35.861,1:36.067,1:40.632,1:40.125,1:36.884,1:36.715,1:36.398,1:36.285,1:37.528,1:36.149,1:36.559,1:36.437,1:36.971,1:37.690,1:36.666,1:36.840,1:36.557,1:36.346,1:36.785,1:35.879,1:35.694,1:36.187,1:35.661,1:36.485,1:38.248,1:37.327,1:36.436
Michael Schumacher (MSC),1:42.770,1:35.774,1:36.215,1:37.443,1:39.154
Alexander Wurz (WUR),1:48.646,1:38.039,1:38.447,1:37.966,1:37.946,1:37.982,1:38.168,1:37.998,1:37.224,1:36.810,1:37.047,1:36.901,1:36.737,1:36.512,1:36.819,1:36.617,1:36.290,1:36.596,1:36.631,1:56.633,1:37.870,1:34.789,1:35.497,1:36.071,1:37.300,1:35.446,1:35.340,1:36.777,1:36.083,1:36.101,1:37.200,1:37.796,1:36.729,1:39.171,1:36.787,2:00.545,1:37.727,1:35.012,1:35.668,1:36.050,1:35.724,1:36.454,1:35.558,1:36.372,1:35.903,1:35.722,1:35.554,1:35.263,1:35.346,1:35.226,1:35.650,1:35.545,1:35.256,1:35.446,1:34.738,1:34.977,1:34.909
Ralf Schumacher (SCH),1:50.966
Giancarlo Fisichella (FIS),1:45.011,1:37.414,1:37.030,1:37.198,1:37.739,1:37.694,1:37.404,1:37.205,1:36.901,1:36.802,1:36.462,1:36.505,1:36.152,1:37.344,1:36.864,1:36.493,1:36.099,1:36.451,1:35.969,1:36.195,1:36.424,1:57.321,1:38.853,1:36.811,1:35.327,1:35.927,1:35.720,1:35.814,1:35.559,1:35.927,1:35.584,1:34.985,1:35.581,1:35.227,1:35.522,1:36.646,1:36.376,1:36.324,1:38.252,1:34.319,1:56.471,1:39.614,1:35.958
Jarno Trulli (TRU),1:49.455,1:38.330,1:38.661,1:38.002,1:37.714,1:37.717,1:37.794,1:38.118,1:37.531,1:36.736,1:36.837,1:37.024,1:36.574,1:36.754,1:36.637,1:36.607,1:36.207,1:37.176,1:36.206,1:36.356,1:35.662,1:36.480,1:36.254,1:34.885,1:35.209,1:35.010
David Coulthard (COU),1:41.422,1:34.536,1:34.389,1:34.482,1:34.229,1:34.536,1:34.150,1:34.238,1:33.689,1:33.340,1:33.927,1:33.744,1:33.350,1:33.813,1:33.381,1:33.084,1:32.836,1:34.080,1:33.499,1:32.699,1:32.837,1:32.554,1:32.356,1:33.694,1:58.371,1:36.161,1:34.991,1:35.138,1:33.565,1:33.388,1:34.009,1:34.615,1:35.738,1:35.637,1:33.993,1:33.663,1:33.362,1:34.334,1:33.297,1:33.874,1:32.476,1:53.392,1:37.060,1:33.959,1:34.323,1:34.955,1:34.542,1:34.319,1:34.109,1:35.456,1:34.577,1:35.316,1:33.257,1:33.334,1:32.756,1:35.601,1:34.981,1:33.284
