Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
Jan Magnussen (MAG),1:48.491,1:35.384,1:35.207,1:34.036,1:33.652,1:33.830,1:33.622,1:33.003,1:34.035,1:33.837,1:34.429,1:33.316,1:33.710,1:33.613,1:33.247,1:32.808,1:52.342
Shinji Nakano,1:49.418,1:35.389,1:35.603,1:35.037,1:34.880,1:34.451,1:35.190,1:34.918,1:34.774,1:35.327,1:34.109,1:34.127,1:34.122,1:34.154,1:33.526,1:33.956,1:33.958,1:33.686,1:32.983,1:33.473,1:33.053,1:32.674,1:33.878,1:32.649,1:32.810,1:31.867,1:31.620,1:34.009,1:32.290,1:33.051,1:32.001,1:34.876,1:32.330,1:32.688,1:31.843,1:31.168,1:34.819,1:46.593,2:03.685,1:33.125,1:33.637,1:32.470,1:32.795,1:32.839,1:34.368,1:34.639,1:32.755,1:32.353,1:32.028,1:32.873,1:32.000,1:32.397,1:31.799,1:32.592,1:32.654,1:32.239,1:32.015,1:32.449,1:34.839,1:32.045,1:37.751,1:33.215,1:34.686,1:46.829,1:54.073,1:44.767,1:36.271,1:33.976,1:36.754
Esteban Tuero,1:47.957,1:35.649,1:36.271,1:34.655,1:34.550,1:34.915,1:34.861,1:35.098,1:34.501,1:34.400,1:34.278,1:34.606,1:34.194,1:34.660,1:33.648,1:33.136,1:33.492,1:34.884,1:32.618,1:32.133,1:33.807,1:32.374,1:31.913,1:33.929,1:33.236,1:32.157,1:30.992,1:31.134,1:31.744,1:32.644,1:34.002,1:33.195,1:32.243,1:31.421,1:36.420,2:28.830,1:32.779,1:33.350,1:33.768,1:32.877,1:33.018,1:34.519,1:33.483,1:33.306,1:33.148,1:33.082,1:32.564,1:34.149,1:32.901,1:33.461,1:32.510,1:33.097,1:36.426,1:35.034,1:33.702,1:32.542,1:34.339,1:32.380,1:32.756,1:32.168,1:35.996,1:32.433,1:33.662
Ricardo Rosset,1:50.121,1:35.834,1:35.343,1:35.381,1:35.586,1:34.377,1:35.215,1:34.890,1:35.063,1:35.040,1:34.804,1:34.401,1:34.610,1:36.068,1:34.838,1:36.333,1:35.503,1:35.341,1:35.433,1:33.608,1:37.236,1:36.051,1:37.489,1:34.711,1:33.909,1:33.494,1:33.213,1:33.205,1:33.322,1:35.561,1:35.927,1:33.527,1:35.451,1:33.983,2:00.799,1:33.289,1:34.788,1:34.725,1:33.590,1:33.384,1:33.876,1:34.686,1:33.091,1:34.514,1:33.543,1:36.837,1:35.092,1:35.662,1:33.844,1:35.157,1:35.626,1:33.729,1:33.588,1:35.788,1:33.985,1:34.003,1:33.501,1:35.869,1:34.555,1:34.819,1:37.237,1:36.733,1:43.591,1:46.215,1:43.253,1:40.352,1:37.176,1:37.774
Damon Hill,1:40.123,1:32.891,1:33.110,1:32.207,1:33.150,1:32.442,1:32.036,1:32.266,1:31.831,1:31.865,1:31.743,1:31.722,1:31.384,1:31.583,1:31.306,1:31.011,1:29.946,1:30.521,1:30.602,1:30.701,1:30.803,1:30.306,1:30.572,1:32.064,1:30.532,1:29.958,1:34.311,1:31.002,1:50.862,1:30.605,1:32.121,1:32.102,1:31.197,1:30.424,1:30.671,1:30.868,1:30.611,1:32.605,1:31.522,1:29.980,1:30.335,1:30.404,1:29.739,1:30.567,1:30.878,1:37.802,1:59.659,1:29.310,1:30.638,1:29.864,1:30.587,1:32.392,1:31.171,1:31.180,1:31.093,1:30.362,1:30.555,1:32.313,1:30.260,1:32.609,1:30.012,1:29.934,1:31.909,1:30.073,1:36.068,1:39.771,1:34.264,1:31.160,1:31.960,1:30.752,1:34.584
Toranosuke Takagi,1:44.707,1:34.411,1:33.468,1:34.655,1:33.545,1:35.006,1:34.339,1:33.133,1:33.202,1:34.854,1:33.061,1:33.629,1:33.344,1:33.474,1:32.913,1:32.938,1:32.155,1:32.412,1:32.355,1:32.431,1:32.958,1:32.974,1:33.601,1:33.279,1:32.527,1:34.608,1:32.743,1:33.270,1:31.953,1:31.826,1:31.683,1:32.030,1:32.555,1:32.031,1:32.136,1:32.684,1:32.071,1:32.779,1:57.843,1:31.609,1:31.193,1:31.057,1:31.658,1:34.789,1:35.071,1:32.824,1:34.314,1:32.574,1:32.496,1:33.916,1:32.512,1:35.190,1:32.319,1:31.812,1:31.910,1:50.529,1:35.765,1:33.052,1:33.254,1:31.820,1:32.244,1:34.267,1:31.400,1:40.092,1:44.411,1:39.463,1:38.257,1:34.262,1:34.418,1:51.881
Johnny Herbert,1:41.363,1:33.018,1:33.253,1:32.655,1:32.462,1:32.863,1:32.464,1:32.481,1:32.625,1:31.722,1:31.824,1:31.573,1:31.396,1:31.678,1:30.986,1:31.189,1:30.959,1:31.082,1:31.057,1:30.702,1:30.512,1:30.727,1:30.401,1:30.813,1:31.626,1:30.630,1:30.610,1:30.619,1:29.942,1:29.857,1:29.997,1:31.284,1:30.218,1:30.335,1:33.241,1:30.092,1:29.908,1:32.238,1:30.743,1:52.399,1:30.730,1:30.467,1:30.636,1:30.807,1:30.823,1:36.036
Pedro Diniz,1:46.616,1:34.828,1:34.409,1:34.072,1:33.637,1:39.038,1:34.019,1:33.350,1:33.815,1:33.489,1:33.494,1:33.481,1:33.786
Mika Salo,1:46.134,1:34.675,1:34.016,1:33.927,1:34.122,1:34.218,1:34.472,1:34.183,1:34.339,1:34.123,1:33.318,1:32.519,1:32.908,1:33.038,1:32.784,1:32.734,1:32.685,1:42.462
Mika Häkkinen,1:34.430,1:33.207,1:31.754,1:31.136,1:31.919,1:31.086,1:31.135,1:30.593,1:30.872,1:30.520,1:30.381,1:30.130,1:29.774,1:29.736,1:29.484,1:28.935,1:29.333,1:29.249,1:29.108,1:29.037,1:30.440,1:29.454,1:28.773,1:28.353,1:28.817,1:28.749,1:29.332,1:28.390,1:28.528,1:28.423,1:28.820,1:28.261,1:28.715,1:28.942,1:29.431,1:28.606,1:28.827,1:29.842,1:30.666,1:28.347,1:28.357,1:30.075,1:50.325,1:33.174,1:29.720,1:29.745,1:30.348,1:30.429,1:30.054,1:30.088,1:29.273,1:29.517,1:29.510,1:30.341,1:29.815,1:29.747,1:30.248,1:30.249,1:29.808,1:30.199,1:30.217,1:29.553,1:30.048,1:33.192,1:30.466,1:31.734,1:37.600,1:45.050,1:35.646,1:34.414,1:34.812,1:33.785
