Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Daniel Ricciardo (RIC),2:06.507,1:54.175,1:52.534,1:51.684,1:51.195,1:51.443,1:51.293,1:52.411,1:51.091,1:54.232,1:51.458,1:51.277,1:51.326,1:51.290,1:51.378,1:51.231,1:51.023,1:52.995,2:11.145,1:49.976,1:51.253,1:50.284,1:49.215,1:49.179,1:50.065,1:49.044,1:49.741,1:49.965,1:49.095,1:49.009,1:48.713,1:48.543,1:48.599,1:48.328,1:48.274,1:48.673,1:49.185,1:49.242,1:49.265,1:49.262,1:51.119,2:13.603,1:50.718,1:50.341,1:51.897,1:49.601,1:49.273,1:53.317
Jérôme d'Ambrosio (DAM),2:06.137,1:54.041,1:52.335,1:51.801,1:52.502,1:51.367,1:52.378,1:52.274,1:52.112,1:52.046,1:51.704,1:51.468,1:51.259,1:51.251,1:51.301,1:51.196,1:52.360,2:04.449
Sergio Pérez (PER),1:58.422,1:52.140,2:12.619,1:50.033,1:49.215,1:49.279,1:49.599,1:50.617,1:50.804,1:50.071,1:48.822,1:49.932,1:49.978,1:49.531,1:48.650,1:48.595,1:48.206,1:47.933,1:48.220,1:48.581,1:48.182,1:47.727,1:48.263,1:48.062,1:47.888,1:47.483,1:49.074,2:05.089,1:46.769,1:45.150,1:45.294,1:45.757,1:45.267,1:45.324,1:45.301,1:44.924,1:45.462,1:45.296,1:45.142,1:44.737,1:44.566,1:44.842,1:45.255,1:45.313,1:44.973,1:45.795,1:47.395,1:46.208,1:45.723,1:47.002,1:45.372,1:45.283,1:46.416,1:45.157
Paul di Resta (DIR),1:59.226,1:50.830,1:49.889,1:49.110,1:49.241,1:49.164,1:48.536,1:48.688,1:49.621,1:48.674,1:48.775,1:48.536,1:49.669,1:51.284,1:48.693,1:48.370,1:48.569,1:48.640,1:49.735,1:49.470,1:48.821,1:48.807,1:48.623,1:48.722,1:48.607,1:49.269,1:51.287,2:06.603,1:46.172,1:45.881,1:46.496,1:47.644,1:46.028,1:45.679,1:47.605,1:45.264,1:45.118,1:47.519,1:45.035,1:44.751,1:44.691,1:44.726,1:44.661,1:44.795,1:44.818,1:44.238,1:44.303,1:44.656,1:44.120,1:44.837,1:45.647,1:45.310,1:45.805,1:45.080,1:46.635
Pastor Maldonado (MAL),2:05.392,1:52.447,1:51.632,1:50.484,1:50.819,1:49.470,1:50.025,1:50.040,1:49.680,1:49.294,1:49.293,1:49.520,1:49.308,1:49.400,1:49.409,1:49.448,1:48.735,1:49.059,1:49.302,1:49.050,1:49.916,1:48.956,1:49.152,1:49.151,1:50.715,2:08.380,1:46.513,1:47.719,1:46.808,1:48.797,1:58.080,1:50.481,1:46.751,1:46.009,1:45.991,1:45.855,1:46.382,1:45.675,1:48.695,1:45.522,1:49.638,1:45.737,1:45.699,1:45.379,1:45.028,1:45.265,1:45.030,1:44.960,1:45.340,1:45.412,1:44.674,1:44.628,1:45.013,1:45.475
Bruno Senna (SEN),2:04.355,2:08.658,1:48.934,1:49.117,1:48.990,1:49.248,1:49.937,1:51.009,1:49.548,1:48.859,1:48.855,1:48.710,1:48.713,1:48.385,1:48.407,1:48.947,1:48.987,1:49.976,1:49.964,1:52.146,2:07.752,1:48.481,1:48.678,1:47.155,1:49.316,1:49.266,1:47.440,1:47.315,1:46.828,1:46.593,1:46.534,1:46.150,1:46.349,1:46.391,1:47.941,1:48.606,1:59.253,1:46.729,1:49.203,1:46.480,1:46.639,1:46.312,1:49.191,1:49.621,1:48.335,1:47.061,1:47.191,1:47.170,1:48.137,1:47.540,1:47.617,1:47.178,1:49.885,1:48.326
Vitaly Petrov (PET),2:01.330,1:51.797,1:50.775,1:50.283,1:48.570,1:48.690,1:48.180,1:48.137,1:48.737,1:48.554,1:48.799,1:48.413,1:48.920,1:50.689,1:49.047,1:48.947,1:52.304,1:50.631,2:07.937,1:49.994,1:47.688,1:47.786,1:47.701,1:47.631,1:47.665,1:47.257,1:47.140,1:47.400,1:47.264,1:47.292,1:47.128,1:48.565,1:49.428,1:47.470,1:48.005,1:47.758,1:47.979,1:49.193,2:03.694,1:44.955,1:44.736,1:44.465,1:44.450,1:44.380,1:44.307,1:44.320,1:43.871,1:43.831,1:45.010,1:45.865,1:44.298,1:43.673,1:44.272,1:44.089
Kamui Kobayashi (KOB),2:00.621,1:51.144,1:51.742,1:52.543,1:54.261,2:06.007,1:47.913,1:48.989,1:49.747,1:51.554,1:48.030,1:48.183,1:48.254,1:48.536,1:47.743,1:47.480,1:47.633,1:47.880,1:47.161,1:47.507,1:47.647,1:47.191,1:47.395,1:47.192,1:46.792,1:47.185,1:47.158,1:47.018,1:47.260,1:47.337,1:47.853,1:47.544,1:49.688,2:08.629,1:45.617,1:45.150,1:45.175,1:45.654,1:44.646,1:44.780,1:44.607,1:44.546,1:44.680,1:44.969,1:44.510,1:43.997,1:43.521,1:43.944,1:43.658,1:43.806,1:44.688,1:44.253,1:44.187,1:48.212
Jaime Alguersuari (ALG),2:01.827,1:51.789,1:50.788,1:50.556,1:48.792,1:48.630,1:48.961,1:48.787,1:48.479,1:48.587,1:48.613,1:49.471,1:48.619,1:48.905,1:50.525,2:33.271,1:49.425,1:50.175,1:49.085,1:48.348,1:47.897,1:48.330,1:49.344,1:50.015,1:49.298,1:47.924,1:47.542,1:47.681,1:47.493,1:49.119,1:50.893,1:48.237,1:47.725,1:48.893,2:07.109,1:44.678,1:45.399,1:44.995,1:44.580,1:44.629,1:45.226,1:45.495,1:45.177,1:45.338,1:44.920,1:44.095,1:44.093,1:45.707,1:44.852,1:44.651,1:44.730,1:44.979,1:46.827,1:44.434
Sébastien Buemi (BUE),2:00.901,1:51.456,1:49.253,1:48.517,1:48.704,1:49.303,1:48.646,1:48.600,1:49.617,1:48.712,1:48.763,1:48.519,1:49.534,1:49.513,1:47.400,1:48.088,1:47.094,1:49.452,2:26.033
