Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
Jérôme d'Ambrosio (DAM),2:05.662,1:51.354,1:51.061,1:51.021,1:51.300,1:50.329,1:49.983,1:49.876,1:49.946,1:49.718,1:49.598,1:49.840,1:50.018,1:50.797,1:51.851,1:51.083,1:50.242,2:06.628,1:56.162,1:49.143,1:48.526,1:48.858,1:48.368,1:49.331,1:48.041,1:48.797,1:47.676,1:48.379,1:48.063,1:48.649,1:48.514,1:48.538,1:50.225,1:48.718,1:49.166,1:49.697,2:07.174,1:54.477,1:48.599,1:47.277,1:48.104,1:48.450,1:49.000,1:47.584,1:47.524,1:49.121,1:47.698,1:48.585,1:47.771,1:48.568,1:47.164,1:47.443,1:47.721,1:47.433,1:47.799
Sergio Pérez (PER),2:01.525,1:49.736,1:49.234,1:48.309,1:48.867,1:47.962,1:48.159,1:47.979,1:47.900,1:47.594,1:48.225,1:47.594,1:47.798,1:47.935,1:48.847,1:47.442,1:49.835,1:48.451,1:48.846,1:47.598,1:48.714,1:48.815,1:47.901,1:48.372,2:06.008,1:50.972,1:45.822,1:45.429,1:45.323,1:44.553,1:44.557,1:44.416,1:44.764,1:44.491,1:44.407,1:44.557,1:44.405,1:50.495,1:44.147,1:44.117,1:43.949,1:44.058,1:43.981,1:44.244,1:44.385,1:44.246,1:45.442,1:44.492,1:44.640,1:44.349,1:46.647,1:45.716,1:44.490,1:44.839,1:45.404,1:46.046
Paul di Resta (DIR),1:58.481,1:48.279,1:47.468,1:47.426,1:47.168,1:47.628,1:47.233,1:47.740,1:47.112,1:47.625,1:47.466,1:47.463,1:48.257,2:04.138,1:52.753,1:45.501,1:45.922,1:46.245,1:45.981,1:45.672,1:45.656,1:45.505,1:45.957,1:45.910,1:45.879,1:45.959,2:00.670,1:49.943,1:44.709,1:44.825,1:45.081,1:44.644,1:44.971,1:44.983,1:44.772,1:44.800,1:45.602,1:44.659,1:45.072,1:45.155,1:45.554,1:45.917,1:46.498,2:03.021,1:54.116,1:46.974,1:44.425,1:44.555,1:44.459,1:44.708,1:44.285,1:44.898,1:44.419,1:43.851,1:44.345,1:45.043
Pastor Maldonado (MAL),2:05.206,1:51.066,1:49.977,1:49.646,1:49.512,1:49.293,1:48.994,1:48.988,1:48.951,2:03.987,1:52.130,1:47.404,1:46.786,1:47.727,1:46.660,1:47.418,1:46.551,1:46.307,1:46.323,1:46.452,1:46.496,1:46.607,1:46.167,1:46.714,1:47.910,1:48.005,1:47.858,2:04.856,1:57.082,1:45.215,1:45.409,1:45.768,1:46.474,1:45.209,1:46.087,1:44.925,1:44.743,1:44.568,1:45.095,1:46.878,1:45.981,1:45.639,1:45.680,2:00.939,1:50.016,1:43.592,1:43.134,1:44.220,1:43.994,1:43.422,1:44.231,1:44.613,1:43.980,1:44.246,1:44.574,1:45.603
Vitaly Petrov (PET),2:00.928,1:49.444,1:48.588,1:49.183,1:48.408,1:47.915,1:47.592,1:48.014,1:48.001,1:47.703,1:47.895,1:48.099,1:47.831,1:48.174,2:05.037,1:51.249,1:45.974,1:46.272,1:45.904,1:45.927,1:46.264,1:46.074,1:46.440,1:46.862,1:47.005,1:46.521,2:01.340,1:50.790,1:46.513,1:44.424,1:44.082,1:44.309,1:44.270,1:44.442,1:44.383,1:44.154,1:44.464,1:44.314,1:59.714,1:49.223,1:43.151,1:43.317,1:43.771,1:43.933,1:47.897,1:47.496,1:44.768,1:44.253,1:46.048,1:44.301,1:44.135,1:44.960,1:44.700,1:44.459,1:44.773,1:45.356
Kamui Kobayashi (KOB),1:59.444,1:48.920,1:47.950,1:48.004,1:46.805,1:47.524,1:47.434,1:47.394,1:47.716,1:47.769,2:05.388,1:52.919,1:46.759,1:47.649,1:49.271,1:47.651,1:47.470,1:46.775,1:46.587,1:46.750,1:46.793,1:46.860,1:47.915,1:47.287,1:47.566,1:47.469,1:47.256,1:47.081,1:47.753,1:47.672,1:47.062,1:47.551,2:02.049,1:50.614,1:44.424,1:44.340,1:44.413,1:43.956,1:44.249,1:44.118,1:43.547,1:43.517,1:43.700,1:43.871,1:48.182,1:47.597,1:44.472,1:44.605,1:45.538,1:44.356,1:44.307,1:44.991,1:44.632,1:44.574,1:46.101,1:45.901
Jaime Alguersuari (ALG),2:01.725,1:49.887,1:47.883,1:47.515,1:47.558,1:47.028,1:46.664,1:46.775,1:47.239,1:47.809,1:48.958,1:47.533,1:47.518,1:48.177,1:47.324,1:47.106,1:46.673,1:47.207,2:02.776,1:51.383,1:45.453,1:45.712,1:44.952,1:45.262,1:45.134,1:44.975,1:44.576,1:44.733,1:44.500,1:44.346,1:44.516,1:44.555,1:44.744,1:45.021,1:44.836,1:44.835,1:45.240,1:45.749,1:46.965,1:46.078,1:46.909,2:02.189,1:51.600,1:45.220,1:44.095,1:43.934,1:43.753,1:43.945,1:43.910,1:43.904,1:47.050,1:43.930,1:43.579,1:43.819,1:44.383,1:44.245
Sébastien Buemi (BUE),1:59.721,1:49.156,1:48.124,1:48.038,1:47.576,1:47.159,1:47.147,1:47.304,1:47.522,1:47.698,1:49.241,1:47.359,1:47.588,2:03.420,1:52.620,1:46.617,1:45.833,1:45.681,1:46.054,1:46.692,1:45.924,1:45.707,1:45.872,1:46.278,1:45.531,2:00.127,1:51.250,1:44.428,1:44.918,1:44.769,1:44.884,1:44.571,1:45.016,1:44.830,1:44.883,1:44.793,1:44.925,1:45.321,1:45.118,1:45.301,1:45.036,1:45.377,1:47.304,1:46.082,2:01.442,1:51.311,1:44.103,1:44.553,1:44.243,1:44.350,1:44.249,1:44.775,1:44.416,1:44.312,1:44.266,1:44.568
Narain Karthikeyan (KAR),2:06.285,1:52.023,1:51.358,1:50.914,1:50.867,1:50.403,1:50.463,1:51.417,1:51.003,1:50.465,1:50.760,1:51.867,1:51.771,2:13.032,2:01.052,1:53.392,1:49.846,1:51.429,1:50.533,1:50.160,1:49.793,1:57.067,1:51.561,1:50.329,1:54.414,1:53.700,1:52.257,1:53.907,2:11.371,1:58.030,1:51.002,1:47.708,1:50.766,1:48.377,1:47.977,1:49.603,1:47.761,1:50.192,1:49.019,1:49.921,1:50.055,1:51.237,1:54.079,2:12.152,1:57.118,1:48.379,1:50.901,1:48.081,1:48.521,1:48.586,1:48.871,1:48.000,1:49.022,1:49.548
Michael Schumacher (MSC),1:56.290,1:47.897,1:47.437,1:47.134,1:47.263,1:46.854,1:46.514,1:46.637,1:46.705,1:46.989,1:46.623,1:46.812,1:47.299,2:02.847,2:27.804,1:51.647,1:45.664,1:45.751,1:45.605,1:45.208,1:45.085,1:45.082,1:45.351,1:45.515,1:47.044,1:45.403,1:45.583,1:45.194,1:45.534,1:46.679,2:02.008,1:55.218,1:45.361,1:46.252,1:44.910,1:45.227,1:45.164,1:45.007,1:45.216,1:45.388,1:45.473,1:45.210,1:45.463,1:44.721,1:44.806,1:46.285,1:45.619,1:45.176,1:45.606,1:44.578,1:45.198,1:44.840,1:44.652,1:44.710,1:45.363,1:48.419
