Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Jérôme d'Ambrosio (DAM),2:47.564,2:02.113,2:05.371,1:57.240,1:43.522,1:41.354,1:41.444,1:48.411,1:49.720,2:10.724,2:06.409,1:57.220,1:41.951,1:40.865,1:40.767,1:40.598,1:55.160,1:41.140,1:50.132,1:58.721,1:54.911,1:53.048,2:13.519,1:54.141,2:04:29.869,2:32.108,2:06.537,2:00.521,1:58.379,1:59.585,2:00.542,2:01.293,2:18.860,1:40.433,1:38.002,1:46.311,1:44.873,1:52.525,2:05.851,1:58.701,1:36.198,1:37.207,1:37.816,1:35.992,1:34.019,1:33.937,1:33.337,1:32.044,1:32.408,1:32.343,1:33.887,1:56.496,1:38.127,1:28.586,1:29.241,1:40.795,1:46.166,2:00.270,2:01.016,1:38.945,1:31.257,1:30.748,1:25.741,1:25.020,1:24.842,1:23.269,1:23.155,1:22.495,1:25.860
Paul di Resta (DIR),2:29.311,2:06.622,2:04.190,2:01.891,1:39.953,1:43.916,1:38.605,1:45.874,1:53.882,2:10.687,2:05.721,2:00.020,1:37.907,1:36.124,1:37.245,1:36.414,1:37.252,1:38.152,1:47.674,1:50.824,1:47.799,1:47.438,2:10.381,2:17.979,2:05:03.980,2:22.154,2:06.400,2:03.012,2:02.306,2:03.208,2:01.217,2:01.416,2:02.459,2:00.439,1:49.290,1:33.711,1:45.225,1:56.706,2:05.038,2:03.606,1:32.907,1:31.313,1:55.957,1:32.295,1:30.790,1:31.485,1:31.565,1:30.174,1:28.468,1:35.998,1:28.237,1:29.166,1:42.352,1:48.385,1:22.829,1:32.177,1:42.558,1:43.702,1:33.491,1:29.463,1:30.783,1:23.952,1:22.081,1:22.491,1:21.423,1:20.091,1:19.395
Pastor Maldonado (MAL),2:30.562,2:06.024,2:04.098,2:02.169,1:41.431,1:40.221,1:39.951,1:46.501,1:53.897,2:10.861,2:05.350,2:00.200,1:38.519,1:39.156,1:39.261,1:37.579,1:52.199,1:39.676,2:06.367,1:58.674,1:51.917,1:47.199,1:49.814,2:06.316,2:04:53.927,2:27.455,2:08.907,2:01.633,2:00.133,1:59.637,2:00.555,2:01.070,2:03.859,1:56.653,1:49.726,1:35.508,1:42.736,1:52.800,2:05.978,2:00.023,1:34.069,1:33.770,1:32.450,1:32.606,1:31.844,1:30.240,1:29.354,1:31.429,1:30.939,1:28.961,1:45.089,1:39.375,1:24.265,1:26.992,1:27.192,1:24.310,1:45.441,1:45.018,1:32.554,1:58.672,2:17.050
Vitaly Petrov (PET),2:28.629,2:06.257,2:04.052,2:02.811,1:42.088,1:41.374,1:37.586,1:45.904,1:54.407,2:09.904,2:06.135,2:00.355,1:36.944,1:36.642,1:38.116,1:36.945,1:36.262,1:37.346,1:48.752,1:49.964,1:46.591,1:48.858,2:11.277,2:16.239,2:05:06.243,2:21.597,2:06.084,2:03.368,2:01.900,2:03.416,2:01.459,2:01.382,2:02.368,2:00.938,1:34.849,1:48.374,1:49.294,1:54.875,2:05.469,2:02.167,1:33.462,1:32.144,1:31.764,1:31.956,1:29.327,1:29.552,1:29.648,1:28.529,1:28.715,1:28.971,1:28.027,1:30.582,1:44.817,1:35.201,1:24.057,1:25.792,1:44.434,1:42.712,1:43.960,2:00.337,1:25.426,1:21.841,1:24.033,1:20.964,1:20.037,1:19.117,1:19.314,1:19.054,1:19.502,1:19.436
Kamui Kobayashi (KOB),2:31.997,2:05.374,2:04.211,2:01.411,1:40.174,1:38.931,1:36.579,1:46.726,1:55.193,2:10.164,2:06.296,2:01.392,1:36.325,1:35.768,1:36.524,1:35.485,1:35.604,1:36.117,1:40.834,1:50.058,1:45.438,2:01.414,2:11.371,2:16.431,2:05:06.095,2:20.297,2:07.263,2:04.083,2:02.157,2:02.900,2:01.601,2:02.486,2:01.619,2:02.366,1:33.539,1:47.678,1:46.371,1:56.831,2:04.989,2:04.753,1:31.401,1:31.237,1:31.185,1:30.195,1:29.864,1:29.169,1:28.704,1:27.893,1:27.868,1:28.753,1:31.985,1:27.489,1:45.900,1:34.710,1:25.375,1:25.111,1:45.466,1:43.456,1:49.272,2:00.636,1:28.094,1:22.837,1:22.864,1:22.477,1:21.533,1:21.285,1:21.204,1:20.611,1:21.175,1:20.213
Jaime Alguersuari (ALG),2:49.371,2:01.375,2:05.704,1:56.127,1:40.808,1:39.685,1:40.400,1:48.120,1:52.352,2:10.517,2:06.912,1:57.512,1:37.865,1:38.954,1:38.470,1:37.102,1:37.831,1:37.569,2:03.011,1:55.732,1:49.781,1:48.446,1:47.144,2:16.239,2:05:00.160,2:24.099,2:07.531,2:02.994,2:00.813,2:00.773,2:00.639,2:03.090,2:01.984,1:58.500,1:52.317,1:37.589,1:43.914,1:52.309,2:05.763,1:59.890,1:34.894,1:33.403,1:32.265,1:32.317,1:31.765,1:30.043,1:29.462,1:30.067,1:30.873,1:28.322,1:44.460,1:38.753,1:26.628,1:25.906,1:26.666,1:24.070,1:44.624,1:45.271,1:33.820,1:59.177,1:28.804,1:23.192,1:22.073,1:21.488,1:22.515,1:21.665,1:21.582,1:21.210,1:20.371,1:20.423
Sébastien Buemi (BUE),2:34.440,2:04.982,2:04.650,2:00.316,1:41.802,1:43.407,1:39.259,1:46.626,1:52.733,2:11.269,2:05.877,1:58.711,1:38.827,1:38.761,1:38.894,1:39.594,1:53.407,1:36.034,1:49.579,2:11.643,1:46.623,1:48.959,1:48.169,2:11.092,2:04:54.505,2:26.686,2:09.518,2:01.862,1:59.901,2:00.000,2:00.528,2:02.155,2:02.590,2:12.814,1:35.903,1:35.706,1:44.218,1:52.425,2:05.745,1:59.466,1:35.195,1:33.392,1:32.667,1:32.200,1:33.274,1:31.236,1:30.214,1:30.846,1:31.334,1:49.227,1:39.317,1:29.521,1:28.547,1:26.149,1:25.818,1:27.372,1:44.855,1:35.189,1:35.454,1:56.418,1:30.001,1:23.918,1:24.157,1:22.383,1:21.819,1:21.615,1:20.248,1:23.385,1:19.507,1:21.659
Narain Karthikeyan (KAR),2:45.975,2:02.153,2:04.985,1:58.214,1:42.115,1:42.238,1:42.678,1:47.168,1:49.828,2:09.942,2:07.267,1:57.681,1:42.707,1:40.690,1:39.769,1:40.628,1:40.681,1:41.780,1:52.990,2:02.456,1:50.557,1:48.222,1:49.324,2:07.457,2:04:53.691,2:27.512,2:08.950,2:01.562,1:59.993,1:59.879,2:00.623,2:01.152,2:03.593,1:57.994,1:38.873,1:39.102,2:08.857,1:43.027,2:03.729,1:57.222,1:37.582,1:37.116,1:36.335,1:35.826,1:34.114,1:36.393,1:34.488,1:34.042,1:35.383,1:37.772,1:54.808,1:50.266,1:41.090,1:33.381,1:30.480,1:45.713,1:37.402,1:35.577,1:57.064,1:36.556,1:31.694,1:27.184,1:24.753,1:23.630,1:24.233,1:23.116,1:23.166,1:23.351,1:24.919
Pedro de la Rosa (DLR),2:36.364,2:05.391,2:04.972,2:00.523,1:40.518,1:42.236,1:42.031,1:46.332,1:51.872,2:11.185,2:06.215,1:59.342,1:37.225,1:37.843,1:39.006,1:38.945,1:37.028,1:36.165,1:47.079,1:55.216,1:49.660,1:45.258,2:01.218,2:17.631,2:05:03.795,2:21.717,2:07.723,2:02.086,2:02.775,2:01.990,2:01.180,2:02.275,2:01.653,2:01.771,1:56.914,1:37.159,1:45.704,1:51.967,2:05.393,1:57.742,1:35.920,1:33.293,1:32.814,1:34.419,1:33.331,1:30.693,1:30.503,1:30.470,1:29.484,1:30.257,1:29.528,1:43.809,1:37.623,1:27.715,1:29.012,1:32.470,1:43.709,1:35.414,1:31.266,1:56.404,1:35.590,1:27.325,1:28.004,1:22.661,1:22.346,1:22.219,1:21.722,1:21.495,1:22.180,1:20.369
Michael Schumacher (MSC),2:24.977,2:05.956,2:05.668,2:03.663,1:38.287,1:38.250,1:37.400,1:44.310,2:01.199,2:10.428,2:05.969,2:01.950,1:36.170,1:35.674,1:36.000,1:35.855,1:35.702,1:50.361,1:52.093,1:51.318,2:03.578,1:46.469,1:55.623,2:16.923,2:05:02.081,2:22.426,2:07.240,2:02.666,2:01.690,2:01.451,2:01.084,2:03.528,2:00.808,2:13.451,1:32.649,1:35.008,1:46.036,1:54.738,2:05.390,2:02.461,1:33.323,1:31.985,1:31.614,1:30.825,1:29.215,1:29.274,1:28.279,1:27.575,1:28.024,1:27.088,1:27.520,1:40.827,1:35.183,1:24.963,1:22.814,1:24.362,1:38.943,1:47.664,1:59.371,2:00.872,1:22.593,1:21.225,1:21.196,1:20.717,1:20.356,1:19.885,1:20.850,1:21.497,1:20.048,1:19.138
