Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Valtteri Bottas (BOT),1:47.770,1:41.496,1:41.312,1:41.080,1:41.017,1:41.048,1:41.860,1:43.139,1:58.545,1:39.602,1:40.156,1:39.720,1:39.754,1:40.050,1:39.663,1:39.600,1:40.270,1:39.908,1:40.061,1:39.877,1:39.928,1:39.759,1:39.977,1:39.827,1:39.685,1:39.790,1:42.003,1:58.034,1:38.904,1:39.064,1:38.803,1:38.438,1:38.412,1:38.381,1:39.575,1:38.608,1:38.474,1:38.235,1:38.109,1:37.964,1:38.141,1:38.248,1:37.856,1:38.068,1:38.557,1:38.001,1:38.353,1:39.838,1:38.879,1:40.124,1:41.214,1:44.076
Esteban Gutiérrez (GUT),1:45.763,1:40.916,1:40.424,1:40.354,1:40.364,1:40.321,1:40.130,1:40.271,1:42.112,1:58.494,1:38.883,1:39.110,1:38.902,1:39.449,1:38.866,1:38.850,1:39.044,1:38.991,1:39.272,1:40.955,1:42.478,1:39.880,1:39.243,1:39.058,1:39.092,1:39.207,1:40.053,1:40.166,1:40.371,1:43.320,1:57.044,1:37.094,1:37.416,1:37.478,1:37.110,1:37.630,1:39.347,1:37.375,1:37.524,1:36.971,1:37.108,1:37.139,1:37.095,1:37.241,1:37.053,1:37.027,1:37.457,1:36.792,1:37.356,1:36.499,1:37.059,1:36.961,1:36.816
Max Chilton (CHI),1:50.388,1:42.990,1:42.604,1:43.666,1:43.658,1:42.494,1:42.310,1:41.860,1:41.890,1:42.609,1:44.860,2:01.100,1:40.452,1:40.573,1:40.711,1:40.960,1:41.099,1:41.229,1:41.146,1:40.585,1:40.581,1:40.986,1:41.169,1:40.653,1:40.955,1:40.927,1:41.102,1:41.841,1:46.786,2:02.516,1:40.466,1:39.750,1:40.032,1:39.740,1:39.369,1:39.739,1:40.995,1:40.905,1:38.920,1:39.442,1:39.485,1:38.943,1:38.760,1:38.738,1:38.713,1:45.063,1:39.775,1:41.232,1:41.077,1:39.792,1:40.437,1:42.658
Charles Pic (PIC),1:54.324,1:59.134,1:42.266,1:41.724,1:41.829,1:41.108,1:41.458,1:42.292,1:41.754,1:41.636,1:41.509,1:41.702,1:41.876,1:42.044,1:41.831,1:42.179,1:45.138,2:01.607,1:40.104,1:39.981,1:40.092,1:40.004,1:42.142,1:41.187,1:40.133,1:40.111,1:40.128,1:40.072,1:40.624,1:39.824,1:40.182,1:39.846,1:40.061,1:39.864,1:42.349,2:03.033,1:39.810,1:38.974,1:38.641,1:38.299,1:38.281,1:38.154,1:37.814,1:37.676,1:37.934,1:41.406,1:38.324,1:38.218,1:37.770,1:37.739,1:37.489,1:37.847
Jean-Éric Vergne (VER),1:49.446,1:41.791,1:41.645,1:40.976,1:41.182,1:40.702,1:43.935,2:00.759,1:39.819,1:38.847,1:40.195,1:39.912,1:39.938,1:40.031,1:40.063,1:40.398,1:39.655,1:40.380,1:40.819,1:40.387,1:43.366,1:57.693,1:37.348,1:37.134,1:37.284,1:37.493,1:37.938,1:37.629,1:37.862,1:37.817,1:37.295,1:37.260,1:37.173,1:37.507,1:37.650,1:38.277,1:39.642,1:42.905,1:58.679,1:36.048,1:36.816,1:37.133,1:36.868,1:36.576,1:37.232,1:38.210,1:37.673,1:39.887,1:38.645,1:36.581,1:36.014,1:35.895
Daniel Ricciardo (RIC),1:48.180,1:41.401,1:41.381,1:40.935,1:41.155,1:40.796,1:40.460,1:40.639,1:40.194,1:40.578,1:39.888,1:40.412,1:40.444,1:40.160,1:39.931,1:40.228,1:40.597,1:40.293,1:40.884,1:41.799,1:44.184,1:59.354,1:38.367,1:38.525,1:38.702,1:39.762,1:38.858,1:38.123,1:38.525,1:37.948,1:37.989,1:41.005,1:52.752,1:37.969,1:37.893,1:37.958,1:37.887,1:37.792,1:37.593,1:37.441,1:37.281,1:37.283,1:37.580,1:40.783,1:56.332,1:35.324,1:35.136,1:36.906,1:38.648,1:37.959,1:37.364,1:35.020
Sergio Pérez (PER),1:45.161,1:40.834,1:40.567,1:40.317,1:40.236,1:40.111,1:40.121,1:39.862,1:39.830,1:39.988,1:39.562,1:41.850,2:01.961,1:37.982,1:38.655,1:38.664,1:38.610,1:38.859,1:39.317,1:39.906,1:41.753,1:40.234,1:39.457,1:39.389,1:39.092,1:39.367,1:39.663,1:40.278,1:40.419,1:43.560,2:01.133,1:36.840,1:37.019,1:37.221,1:37.451,1:37.461,1:37.557,1:38.078,1:37.403,1:37.512,1:37.002,1:45.194,1:58.242,1:37.387,1:36.372,1:35.845,1:37.294,1:36.692,1:37.473,1:40.411,1:40.020,1:41.250
Paul di Resta (DIR),1:47.283,1:41.341,1:41.076,1:40.933,1:40.623,1:40.608,1:41.643,1:40.841,1:40.322,1:42.523,2:00.265,1:39.715,1:39.930,1:40.136,1:40.064,1:39.789,1:40.094,1:40.143,1:40.295,1:39.919,1:39.810,1:39.886,1:40.195,1:39.754,1:39.602,1:42.162,1:57.646,1:37.827,1:38.308,1:38.410,1:38.564,1:37.930,1:38.484,1:38.089,1:37.917,1:37.847,1:37.854,1:37.630,1:37.711,1:37.470,1:37.407,1:37.553,1:37.481,1:37.798,1:37.753,1:37.446,1:38.146,1:38.390,1:38.276,1:38.578,1:38.640,1:38.754,1:41.012
Pastor Maldonado (MAL),1:48.509,1:41.838,1:41.413,1:41.062,1:41.216,1:40.986,1:41.126,1:40.738,1:41.675,1:58.951,1:40.683,1:39.840,1:39.740,1:40.178,1:40.174,1:39.778,1:39.898,1:40.835,1:40.383,1:39.464,1:39.834,1:40.145,1:39.911,1:39.810,1:39.796,1:40.105,1:39.829,1:44.236,1:57.565,1:37.423,1:37.580,1:37.718,1:37.962,1:38.811,1:37.790,1:38.531,1:38.591,1:38.287,1:38.071,1:38.074,1:38.011,1:38.408,1:38.134,1:37.910,1:38.363,1:38.308,1:39.333,1:40.188,1:39.491,1:41.045,1:39.569,1:41.355
Nico Hülkenberg (HUL),1:44.438,1:40.694,1:40.359,1:40.022,1:40.383,1:39.771,1:39.845,1:39.759,1:39.957,1:42.554,1:57.399,1:38.109,1:38.916,1:38.737,1:38.998,1:38.923,1:38.900,1:40.227,1:40.847,1:40.490,1:38.367,1:38.397,1:38.317,1:38.693,1:38.427,1:38.611,1:38.675,1:38.831,1:40.627,1:56.656,1:36.885,1:36.752,1:36.482,1:37.042,1:37.040,1:37.839,1:37.403,1:37.013,1:36.956,1:37.029,1:36.845,1:36.799,1:36.648,1:36.661,1:37.119,1:37.825,1:37.214,1:37.211,1:37.159,1:37.319,1:38.487,1:38.115,1:38.144
