Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Rubens Barrichello (BAR),1:29.655,1:21.236,1:20.948,1:20.818,1:20.713,1:21.140,1:20.335,1:20.316,1:20.244,1:20.131,1:19.839,1:19.790,1:20.577,1:19.639,1:19.498,1:19.827,1:19.820,1:19.619,1:19.876,1:19.499,1:19.374,1:19.213,1:19.255,1:19.170,1:19.038,1:19.084,1:18.888,1:19.132,1:18.902,1:19.119,1:19.014,1:18.742,1:18.421,1:19.414,1:41.330,1:19.763,1:18.896,1:18.908,1:18.991,1:19.139,1:19.296,1:18.928,1:18.877,1:18.790,1:18.654,1:18.645,1:18.611,1:18.584,1:18.487,1:18.451,1:18.673,1:19.140,1:18.321,1:17.969,1:18.103,1:19.829,1:40.453,1:19.120,1:18.785,1:18.529,1:18.675,1:18.761,1:19.041,1:18.941,1:19.271,1:19.173,1:19.257,1:19.352,1:19.442
Giancarlo Fisichella (FIS),1:28.500,1:22.025,1:20.797,1:20.728,1:20.823,1:20.398,1:20.512,1:20.334,1:20.301,1:19.962,1:19.856,1:19.865,1:19.722,1:19.881,1:20.015,1:19.695,1:20.055,1:19.727,1:19.752,1:19.606,1:19.314,1:19.417,1:19.132,1:19.206,1:19.051,1:19.001,1:18.878,1:18.884,1:18.938,1:18.959,1:18.965,1:20.703,1:41.619,1:19.146,1:19.718,1:19.881,1:19.545,1:20.168,1:19.607,1:19.210,1:19.444,1:19.402,1:19.093,1:19.100,1:18.789,1:18.997,1:19.114,1:18.794,1:18.655,1:18.560,1:18.879,1:18.760,1:18.557,1:20.516,1:41.132,1:20.015,1:20.352,1:19.569,1:20.146,1:19.621,1:19.516,1:19.434,1:19.353,1:23.071,1:20.133,1:22.526,1:23.779,1:19.608,1:20.221
Sebastian Vettel (VET),1:26.486,1:20.240,1:20.050,1:19.518,1:19.267,1:19.504,1:19.322,1:19.345,1:19.754,1:19.601,1:19.116,1:18.973,1:18.749,1:18.860,1:18.658,1:18.712,1:18.550,1:18.410,1:18.388,1:18.235,1:18.244,1:18.386,1:18.226,1:19.884,1:18.050,1:18.604,1:18.149,1:18.437,1:20.182,1:39.636,1:19.064,1:19.262,1:18.977,1:18.640,1:18.846,1:17.760,1:18.093,1:18.370,1:17.999,1:18.021,1:18.067,1:17.996,1:17.999,1:17.891,1:18.076,1:18.309,1:17.801,1:19.947,1:40.183,1:18.587,1:18.951,1:18.856,1:19.125,1:20.313,1:19.047,1:19.221,1:19.706,1:19.317,1:19.831,1:19.321,1:19.189,1:18.951,1:18.803,1:19.180,1:18.466,1:18.601,1:18.617,1:18.617,1:18.611,1:18.163
Jenson Button (BUT),1:30.561,1:22.135,1:21.278,1:22.141,1:46.280,1:50.413,1:21.706,1:21.612,1:25.429,1:23.569,1:20.908,1:20.927,1:23.539,1:20.971,1:20.876,1:28.758
Mark Webber (WEB),1:23.846,1:19.455,1:19.171,1:19.022,1:19.068,1:18.889,1:18.845,1:19.258,1:19.043,1:18.514,1:18.273,1:18.249,1:18.489,1:18.327,1:18.131,1:18.037,1:18.162,1:18.268,1:18.289,1:18.039,1:17.948,1:17.507,1:18.927,1:40.926,1:20.851,1:18.573,1:18.346,1:18.567,1:18.652,1:18.474,1:18.674,1:18.384,1:18.666,1:18.149,1:18.141,1:18.276,1:18.067,1:18.233,1:18.160,1:18.151,1:17.917,1:19.281,1:18.312,1:17.976,1:17.600,1:17.791,1:17.837,1:17.926,1:19.065,1:39.994,1:18.631,1:18.526,1:18.859,1:18.973,1:19.072,1:19.603,1:19.636,1:19.628,1:19.011,1:19.000,1:18.671,1:18.465,1:18.394,1:18.578,1:18.372,1:18.941,1:18.908,1:19.140,1:18.677,1:18.718
Adrian Sutil (SUT),1:29.313,1:22.699,1:20.829,1:20.497,1:20.669,1:21.314,1:20.491,1:20.554,1:19.898,1:20.018,1:20.020,1:19.662,1:20.077,1:20.254,1:19.338,1:19.756,1:21.082,1:19.119,1:20.047,1:20.593,1:41.721,1:21.324,1:19.473,1:22.111,1:19.403,1:19.570,1:19.104,1:19.023,1:18.846,1:18.878,1:18.826,1:18.831,1:19.353,1:18.954,1:18.772,1:18.717,1:18.699,1:18.800,1:18.765,1:18.693,1:18.462,1:19.146,1:20.417,1:43.327,1:19.480,1:21.303,1:23.490,1:20.462,1:23.619,1:23.622,1:19.967,1:19.340,1:19.839,1:19.700,1:19.609,1:20.181,1:20.220,1:19.710,1:19.458,1:19.122,1:18.906,1:19.121,1:26.402,1:19.200,1:22.130,1:19.419,1:19.030,1:19.047,1:19.179
Jarno Trulli (TRU),1:21.249,1:18.750,1:18.042,1:18.131,1:17.823,1:17.868,1:18.398,1:18.423,1:18.033,1:17.955,1:17.759,1:17.567,1:17.642,1:17.677,1:17.793,1:17.835,1:17.643,1:17.657,1:17.679,1:19.331,1:42.075,1:18.666,1:18.781,1:18.881,1:18.746,1:18.895,1:18.890,1:18.701,1:18.773,1:19.039,1:18.807,1:18.455,1:18.546,1:18.517,1:18.326,1:18.331,1:18.334,1:18.184,1:18.298,1:18.172,1:18.059,1:18.047,1:17.918,1:17.963,1:17.786,1:18.123,1:18.603,1:17.746,1:17.659,1:18.862,1:39.522,1:18.913,1:18.739,1:18.406,1:18.577,1:18.926,1:20.391,1:21.170,1:20.094,1:20.843,1:18.806,1:18.646,1:18.390,1:18.230,1:17.931,1:17.947,1:18.371,1:18.226,1:19.000,1:17.929
David Coulthard (COU),1:25.918,1:20.393,1:19.589,1:19.180,1:19.327,1:19.238,1:19.453,1:19.310,1:19.356,1:19.161,1:18.892,1:18.450,1:18.946,1:18.575,1:18.220,1:18.224,1:18.261,1:18.741,1:18.376,1:18.142,1:18.072,1:17.830,1:17.818,1:17.862,1:17.857,1:19.426,1:42.152,1:19.276,1:19.316,1:18.855,1:18.921,1:18.742,1:18.770,1:18.660,1:18.617,1:18.512,1:18.714,1:18.439,1:18.463,1:18.403,1:18.141,1:18.212,1:18.254,1:18.345,1:17.996,1:17.966,1:18.097,1:18.253,1:18.412,1:17.961,1:18.023,1:20.032,1:41.329,1:18.586,1:18.851,1:19.140,1:20.652,1:20.713,1:19.794,1:19.201,1:18.469,1:18.640,1:18.384,1:18.302,1:18.193,1:18.119,1:18.174,1:18.308,1:18.359,1:17.954
Felipe Massa (MAS),1:19.878,1:17.497,1:17.333,1:17.433,1:17.570,1:17.578,1:17.372,1:17.283,1:17.190,1:16.984,1:16.928,1:16.927,1:16.961,1:16.900,1:16.964,1:16.948,1:16.979,1:16.893,1:16.827,1:16.729,1:17.043,1:17.634,1:18.775,1:41.341,1:19.424,1:17.900,1:18.078,1:17.841,1:17.929,1:17.808,1:17.755,1:17.796,1:17.700,1:17.825,1:18.198,1:17.988,1:18.642,1:19.163,1:18.823,1:17.927,1:17.636,1:17.688,1:17.747,1:17.866,1:17.596,1:17.484,1:17.870,1:17.567,1:17.467,1:17.481,1:17.985,1:18.078,1:18.333,1:20.606,1:39.598,1:17.847,1:19.051,1:21.656,1:20.453,1:18.740,1:18.462,1:17.799,1:17.992,1:17.942,1:18.350,1:18.131,1:19.023,1:19.388,1:20.575,1:23.070
Nelson Piquet Jr. (PIQ),1:24.809,1:19.834,1:19.133,1:19.216,1:18.894,1:19.037,1:19.146,1:19.469,1:18.773,1:18.666,1:18.759,1:18.440,1:18.745,1:18.641,1:18.508,1:18.225,1:18.164,1:18.287,1:18.089,1:18.092,1:17.973,1:17.883,1:17.779,1:17.758,1:19.622,1:43.990,1:18.920,1:18.355,1:18.711,1:18.535,1:19.133,1:18.391,1:18.287,1:18.202,1:18.199,1:17.936,1:18.202,1:18.197,1:18.286,1:18.413,1:17.857,1:18.429,1:17.816,1:17.798,1:18.081,1:17.872,1:18.015,1:17.982,1:18.068,1:19.632,1:40.642,1:18.833,1:18.794,1:18.988,1:18.615,1:18.786,1:19.302,1:19.352,1:19.038,1:18.888,1:19.063,1:18.424,1:18.233,1:18.540,1:18.314,1:18.409,1:18.423,1:18.827,1:18.629,1:17.929
