Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
Sébastien Buemi (BUE),1:51.193,1:43.464,1:41.070,1:37.729,1:37.347,1:37.246,1:38.049,1:37.712,1:37.655,1:37.292,1:37.480,1:37.797,1:37.458,1:37.714,1:37.459,1:37.386,1:37.541,1:37.521,1:37.707,1:37.636,1:40.125,2:01.358,1:36.796,1:37.258,1:36.707,1:36.796,1:36.803,1:36.945,1:36.911,1:37.288,1:36.555,1:36.520,1:36.682,1:36.549,1:36.819,1:36.585,1:37.198,1:36.473,1:38.880,2:04.214,1:37.296,1:38.865,1:37.223,1:37.538,1:37.362,1:37.071,1:37.127,1:36.969,1:37.099,1:39.531,1:37.131,1:37.069,1:37.080,1:36.750,1:36.834,1:37.043
Rubens Barrichello (BAR),1:42.154,1:38.029,1:36.146,1:35.365,1:35.856,1:35.527,1:35.495,1:35.564,1:35.648,1:35.513,1:36.029,1:35.646,1:35.283,1:37.129,1:58.478,1:36.786,1:37.733,1:38.140,1:35.936,1:35.527,1:35.176,1:35.013,1:35.425,1:34.990,1:34.901,1:37.052,2:00.127,1:35.736,1:35.769,1:35.766,1:35.727,1:35.695,1:35.761,1:35.381,1:35.343,1:35.258,1:35.574,1:36.466,1:37.023,1:36.133,1:36.019,1:35.646,1:35.617,1:35.953,1:36.154,1:35.993,1:37.771,1:58.154,1:35.780,1:36.037,1:36.284,1:36.205,1:36.070,1:35.845,1:35.742,1:36.142,1:36.249
Giancarlo Fisichella (FIS),1:49.178,1:40.028,1:37.482,1:36.791,1:37.039,1:36.823,1:36.624,1:36.762,1:36.376,1:36.646,1:36.812,1:37.146,1:37.120,1:37.029,1:39.798,2:00.396,1:36.617,1:36.662,1:36.850,1:36.853,1:36.703,1:36.747,1:36.749,1:36.984,1:36.696,1:36.529,1:36.879,1:36.913,1:37.089,1:36.738,1:38.290,1:39.037,1:37.013,1:36.950,1:36.774,1:36.849,1:38.935,2:03.292,1:37.799,1:39.965,1:38.422,1:37.707,1:37.617,1:37.626,1:37.608,1:37.777,1:37.718,1:37.194,1:36.878,1:40.515,1:38.906,1:38.300,1:38.064,1:38.763,1:38.936,1:37.899
Sebastian Vettel (VET),1:41.403,1:36.925,1:36.427,1:35.618,1:35.907,1:35.664,1:35.505,1:35.560,1:35.433,1:36.102,1:36.273,1:35.294,1:35.279,1:35.063,1:35.010,1:34.756,1:35.172,1:34.999,1:37.032,1:59.316,1:36.750,1:36.344,1:36.275,1:36.402,1:36.182,1:36.416,1:36.042,1:35.745,1:36.048,1:36.030,1:36.140,1:35.776,1:35.657,1:35.871,1:35.764,1:35.798,1:35.874,1:35.250,1:35.299,1:37.595,1:59.493,1:36.261,1:35.926,1:35.892,1:36.250,1:36.158,1:35.596,1:35.631,1:35.660,1:35.573,1:35.669,1:35.426,1:35.334,1:35.322,1:35.849,1:35.174,1:36.159
Jenson Button (BUT),1:40.752,1:35.874,1:35.476,1:34.999,1:34.855,1:34.839,1:34.791,1:34.791,1:34.948,1:34.804,1:34.588,1:34.744,1:35.123,1:34.702,1:36.581,2:00.729,1:36.378,1:36.145,1:35.930,1:35.593,1:35.632,1:35.479,1:35.608,1:35.579,1:35.416,1:35.334,1:35.205,1:35.265,1:35.154,1:35.277,1:35.304,1:35.247,1:35.337,1:35.141,1:35.249,1:35.193,1:37.194,2:02.430,1:36.274,1:35.939,1:36.133,1:36.544,1:36.414,1:36.131,1:35.973,1:35.825,1:35.737,1:35.961,1:35.602,1:35.633,1:37.132,1:36.160,1:36.198,1:36.106,1:35.913,1:36.016,1:36.805
Mark Webber (WEB),1:49.676,1:38.578,1:37.399,1:36.749,1:37.090,1:36.809,1:36.743,1:36.503,1:36.507,1:36.716,1:36.709,1:37.407,1:37.065,1:38.982,2:02.349,1:37.996,1:37.474,1:37.225,1:36.961,1:37.378,1:37.348,1:37.417,1:37.405,1:37.563,1:37.005,1:37.059,1:36.804,1:36.723,1:36.355,1:36.164,1:36.728,1:36.729,1:37.034,1:37.064,1:36.822,1:37.303,1:40.761,2:00.128,1:37.376,1:35.370,1:35.335,1:35.349,1:35.305,1:35.598,1:35.784,1:35.713,1:35.636,1:35.366,1:35.318,1:35.165,1:35.622,1:35.444,1:35.484,1:35.935,1:37.404,1:36.857,1:37.034
Adrian Sutil (SUT),1:50.257,1:44.034,1:38.912,1:37.959,1:37.920,1:37.994,1:37.601,1:37.603,1:37.697,1:37.507,1:37.777,1:37.716,1:37.597,1:37.569,1:37.661,1:37.103,1:37.500,1:37.535,1:37.612,1:37.595,1:37.622,1:37.912,1:39.965,2:00.501,1:36.353,1:36.793,1:36.516,1:36.219,1:36.740,1:36.950,1:37.072,1:37.088,1:36.884,1:36.964,1:36.724,1:36.751,1:36.508,1:36.652,1:36.368,1:36.424,1:39.072,1:59.626,1:37.170,1:37.037,1:37.061,1:37.124,1:37.923,1:40.053,1:37.597,1:37.631,1:37.609,1:37.354,1:41.407,1:37.380,1:36.899,1:37.252
Jarno Trulli (TRU),1:39.013,1:35.028,1:34.962,1:34.802,1:34.710,1:34.572,1:34.713,1:35.124,1:34.925,1:34.556,1:34.727,1:36.776,2:00.770,1:38.507,1:36.984,1:36.586,1:36.420,1:36.349,1:36.242,1:36.462,1:36.650,1:36.402,1:36.305,1:36.424,1:36.152,1:35.905,1:36.012,1:36.173,1:35.897,1:35.831,1:35.910,1:35.727,1:35.801,1:35.809,1:35.773,1:35.867,1:38.130,1:59.780,1:36.267,1:35.740,1:36.008,1:35.890,1:36.056,1:35.867,1:35.807,1:36.365,1:35.939,1:35.698,1:35.568,1:35.567,1:35.422,1:35.524,1:35.515,1:35.394,1:35.761,1:35.631,1:36.557
Felipe Massa (MAS),1:44.474,1:39.622,1:40.792,2:06.188,1:36.729,1:36.700,1:36.479,1:36.323,1:36.489,1:36.729,1:36.715,1:36.654,1:36.776,1:36.745,1:38.542,1:38.001,1:37.336,1:37.457,1:37.488,1:37.162,1:37.009,1:37.664,1:37.062,1:37.396,1:37.334,1:37.087,1:36.765,1:36.845,1:38.962,1:59.521,1:35.888,1:35.844,1:36.698,1:37.652,1:35.719,1:38.353,1:35.742,1:37.094,1:35.479,1:35.170,1:35.065,1:35.576,1:36.135,1:35.067,1:35.424,1:37.730,1:59.977,1:36.667,1:36.579,1:38.598,1:39.273,1:37.799,1:36.937,1:37.147,1:36.684,1:37.674
Nelson Piquet Jr. (PIQ),1:48.965,1:38.909,1:37.281,1:36.802,1:36.921,1:36.694,1:36.740,1:36.563,1:36.613,1:36.692,1:36.902,1:37.348,1:37.002,1:37.035,1:36.818,1:36.928,1:37.771,1:38.260,1:38.642,1:37.581,1:37.325,1:37.460,1:40.156,1:59.474,1:36.474,1:36.040,1:35.924,1:36.070,1:36.351,1:36.144,1:37.480,1:36.338,1:35.514,1:35.735,1:35.850,1:35.679,1:35.441,1:35.859,1:35.852,1:35.624,1:35.550,1:38.331,1:59.833,1:36.652,1:36.753,1:36.605,1:37.007,1:36.664,1:36.758,1:36.342,1:36.421,1:36.175,1:36.129,1:36.222,1:36.237,1:36.641,1:37.754
