Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
Johnny Herbert,1:35.025,1:54.564,1:17.331,1:17.432,1:18.581,1:16.314,1:16.078,1:15.950,1:15.558,1:15.770,1:15.465,1:15.351,1:15.628,1:15.041,1:15.363,1:14.871,1:15.054,1:14.905,1:14.979,1:14.696,1:14.647,1:14.756,1:14.422,1:14.565,1:14.357,1:14.515,1:14.734,1:14.731,1:14.468,1:14.506,1:14.684,1:14.305,1:14.583,1:15.246,1:14.601,1:14.295,1:14.486,1:14.043,1:13.908,1:14.165,1:13.894,1:13.709,1:13.926,1:14.006,1:17.206,1:40.390,1:14.728,1:14.935,1:14.974,1:16.340,1:14.494,1:14.702,1:14.574,1:15.584,1:14.830,1:14.892,1:14.540,1:14.296,1:14.257,1:14.742,1:14.108,1:14.073,1:13.970,1:13.880,1:13.804,1:13.762,1:13.885,1:13.634,1:13.686,1:13.613
Pedro Diniz,1:58.628,1:44.438,1:16.957,1:16.397,1:16.521,1:16.366,1:15.515,1:17.004,1:15.901,1:14.874,1:14.961,1:15.170,1:16.335,1:15.144,1:14.726,1:14.663,1:19.060,1:40.156,1:15.631,1:14.266,1:14.288,1:14.571,1:14.086,1:14.087,1:15.778,1:13.833,1:13.939,1:13.806,1:13.883,1:13.860,1:13.456,1:13.415,1:13.281,1:13.664,1:14.019,1:14.379,1:13.756,1:13.370,1:13.326,1:13.094,1:13.378,1:14.102,1:17.133,1:36.559,1:15.426,1:14.538,1:14.242,1:13.984,1:13.582,1:13.367,1:13.536,1:13.652,1:14.085,1:13.681,1:13.529,1:13.469,1:13.255,1:13.723,1:14.430,1:15.715,1:15.390,1:13.349,1:12.955,1:13.036,1:13.112,1:13.315,1:13.310,1:13.627,1:14.532,1:14.180
Mika Salo,1:31.586,1:56.579,1:17.446,1:17.741,1:15.995,1:15.864,1:15.824,1:16.895,1:15.402,1:15.453,1:15.329,1:15.492,1:15.585,1:15.390,1:15.494,1:15.053,1:15.210,1:14.761,1:14.796,1:15.058,1:14.984,1:14.726,1:14.797,1:15.117,1:14.595,1:14.573,1:14.862,1:14.743,1:14.724,1:14.522,1:14.472,1:14.674,1:14.447,1:14.534,1:15.557,1:14.484,1:14.514,1:13.912,1:13.781,1:14.090,1:13.755,1:13.938,1:14.080,1:17.410,1:38.592,1:15.111,1:14.521,1:14.437,1:14.468,1:15.506,1:14.663,1:16.141,1:14.905,1:16.058,1:14.592,1:14.671,1:14.514,1:14.417,1:14.546,1:14.459,1:14.336,1:14.105,1:13.948,1:14.069,1:13.980,1:13.761,1:13.770,1:13.696,1:13.674,1:13.747
Gastón Mazzacane,1:39.040,1:53.733,1:22.082,1:18.340,1:17.372,1:16.815,1:16.999,1:17.240,1:18.127,1:16.767,1:17.059,1:17.321,1:17.483,1:16.760,1:16.395,1:16.530,1:16.281,1:16.399,1:16.447,1:17.681,1:16.053,1:16.049,1:16.019,1:15.814,1:19.069,1:15.780,1:15.876,1:16.590,1:15.765,1:16.777,1:17.950,1:15.828,1:16.005,1:19.068,1:40.434,1:16.968,1:15.638,1:15.451,1:17.713,1:15.390,1:15.439,1:15.742,1:15.225,1:16.892,1:15.562,1:15.423,1:16.471,1:15.066,1:15.254,1:15.783,1:16.772,1:15.563,1:15.290,1:15.230,1:14.945,1:14.764,1:14.567,1:15.808,1:22.640,1:39.738,1:16.392,1:14.117,1:14.271,1:14.108,1:14.097,1:13.998,1:13.733,1:13.867
Mika Häkkinen,1:28.393,1:58.681,1:15.346,1:15.115,1:14.641,1:14.391,1:14.050,1:13.998,1:13.557,1:13.773,1:13.277,1:13.156,1:13.238,1:13.091,1:12.843,1:12.597,1:12.585,1:12.512,1:12.304,1:12.176,1:12.676,1:12.320,1:12.043,1:12.153,1:12.373,1:11.846,1:11.837,1:12.311,1:12.303,1:12.675,1:12.540,1:12.454,1:13.136,1:13.146,1:13.327,1:12.388,1:11.955,1:16.300,1:37.964,1:13.194,1:13.796,1:13.354,1:13.711,1:13.754,1:13.038,1:13.068,1:13.347,1:13.770,1:13.266,1:14.079,1:14.162,1:13.696,1:13.707,1:13.863,1:13.656,1:14.416,1:14.045,1:13.519,1:13.007,1:12.823,1:14.450,1:13.576,1:13.447,1:13.800,1:13.561,1:14.118,1:13.754,1:14.165,1:13.640,1:13.942,1:16.623
Jean Alesi,1:40.389,1:53.245,1:18.018,1:16.854,1:17.430,1:16.677,1:16.374,1:15.754,1:15.521,1:15.573,1:15.511,1:16.196,1:15.085,1:15.650,1:15.417,1:14.674,1:14.585,1:14.557,1:14.671,1:15.915,1:14.354,1:14.271,1:14.474,1:17.775,1:39.067,1:14.432,1:14.467,1:14.198,1:14.725,1:14.515,1:14.333,1:14.169,1:14.126,1:14.223,1:15.238,1:16.632,1:14.810,1:14.566,1:14.186,1:16.097,1:14.039
Luciano Burti,1:43.642,1:51.322,1:18.039,1:16.841,1:18.106,1:16.365,1:17.161,1:16.304,1:16.158,1:16.171,1:16.001,1:16.560,1:18.134,1:16.011,1:15.673,1:15.623,1:15.843,1:15.571,1:15.348,1:15.924,1:15.487,1:15.281,1:15.065,1:15.564,1:14.958,1:14.983,1:14.963,1:15.474,1:16.527,1:14.854,1:14.804,1:14.938,1:14.534,1:14.901,1:14.853,1:14.341,1:14.567,1:14.144,1:14.098,1:14.278,1:14.154,1:20.019,1:41.726,1:15.282,1:15.592,1:16.324,1:15.455,1:16.016,1:15.279,1:15.232,1:15.449,1:15.460,1:15.308,1:15.513,1:15.629,1:15.412,1:15.237,1:15.721,1:18.121,1:15.819,1:16.633,1:16.094,1:15.972,1:16.484,1:15.670,1:15.025,1:14.696,1:14.180,1:14.643
Jos Verstappen,1:34.216,1:59.117,1:45.556,1:15.094,1:14.705,1:14.362,1:14.510,1:14.438,1:14.227,1:14.611,1:14.559,1:15.667,1:14.745,1:24.552
Heinz-Harald Frentzen,1:37.056,1:54.064,1:17.318,1:16.588
Marc Gené,1:37.857,1:53.831,1:17.654,1:17.282,1:17.797,1:16.386,1:16.297,1:15.753,1:15.654,1:15.613,1:15.788,1:15.479,1:15.658,1:15.922,1:15.232,1:15.222,1:14.897,1:14.625,1:14.878,1:14.844,1:15.087,1:14.613,1:14.428,1:14.283,1:14.470,1:14.307,1:14.425,1:14.425,1:14.294,1:14.894,1:14.434,1:15.628,1:15.112,1:14.466,1:14.567,1:14.330,1:14.002,1:13.833,1:13.800,1:13.982,1:13.626,1:16.225,1:18.392,1:39.661,1:14.673,1:15.059,1:14.782,1:14.497,1:14.222,1:14.355,1:14.842,1:14.844,1:14.576,1:15.055,1:14.843,1:14.734,1:14.251,1:14.153,1:14.416,1:15.025,1:14.611,1:14.599,1:14.058,1:14.055,1:14.324,1:15.559,1:13.799,1:14.076,1:14.361,1:14.438
Ricardo Zonta (ZON),1:44.121,1:51.579,1:18.196,1:16.461,1:17.158,1:16.209,1:16.916,1:16.223,1:16.189,1:16.080,1:15.535,1:15.734,1:15.438,1:16.129,1:15.500,1:15.413,1:18.346,1:39.428,1:13.972,1:14.067,1:16.147,1:14.548,1:14.218,1:15.436,1:17.180,1:14.192,1:13.774,1:14.063,1:13.876,1:14.199,1:13.321,1:13.379,1:13.204,1:13.549,1:13.928,1:14.194,1:13.677,1:13.527,1:13.193,1:13.256,1:13.177,1:15.112,1:13.350,1:12.855,1:18.172,1:45.141,1:13.626,1:13.322,1:13.611,1:13.356,1:13.729,1:13.761,1:14.193,1:14.661,1:14.299,1:14.563,1:14.511,1:13.767
