Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Karun Chandhok (CHA),1:43.988,1:27.509,1:26.369,1:25.587,1:24.536,1:24.402,1:25.427,1:25.236,1:26.479,1:24.704,1:26.984,1:26.129,1:26.826,1:25.522,1:25.391,1:25.415,1:25.803,1:25.385,1:43.310,1:28.083,1:23.874,1:23.312,1:23.104,1:23.058,1:25.472,1:23.905,1:23.549,1:23.203,1:23.443,1:23.806,1:24.146,1:23.522,1:23.606,1:24.995,1:26.051,1:23.938,1:24.327,1:23.577,1:24.843,1:25.709,1:24.001,1:24.417,1:23.329,1:23.918,1:42.111,1:25.094,1:21.884,1:22.577,1:22.376,1:23.966,1:22.492,1:22.162,1:26.873,1:22.973,1:22.229,1:22.255,1:24.720,1:23.384,1:23.841,1:25.952,1:28.508,1:27.495,1:25.775,1:24.827,1:26.623,1:26.593
Bruno Senna (SEN),1:40.042,1:28.462,1:25.250,1:24.678,1:24.524,1:25.921,1:26.725,1:26.824,1:25.100,1:26.352,1:25.997,1:25.795,1:29.491
Lucas di Grassi (DIG),1:41.405,1:26.040,1:24.903,1:23.955,1:23.733,1:23.598,1:24.004,1:24.533,1:24.103,1:23.773,1:23.833,1:26.575,1:26.358,1:41.858,1:26.895,1:24.672,1:22.885,1:23.386,1:23.058,1:22.362,1:22.677,1:22.522,1:22.234,1:22.861,1:25.146,1:26.308,1:23.953,1:42.660,1:25.943,1:22.747,1:22.845,1:24.828,1:23.406,1:24.451,1:24.041,1:26.061,1:25.407,1:27.990,1:25.639,1:44.380,1:25.617,1:22.986,1:26.268,1:24.289,1:22.960,1:23.311,1:22.364,1:22.101,1:21.937,1:23.399,1:22.571,1:22.505,1:22.337,1:23.790,1:28.229,1:24.016,1:27.340,1:26.804,1:28.627,1:29.986,1:35.034,1:38.816,1:38.965,1:43.027,1:44.070
Vitaly Petrov (PET),1:42.778,1:27.276,1:24.380,1:24.559,1:23.872,1:24.329,1:24.641,1:23.493,1:24.044,1:26.335,1:27.053,1:24.801,1:31.793,1:25.401,1:24.213,1:23.103,1:25.080,1:46.274,1:29.362,1:23.874,1:25.988,1:22.667,1:21.733,1:28.222,1:24.104,1:23.029,1:23.999,1:21.544,1:21.705,1:21.784,1:21.620,1:23.967,1:21.752,1:21.201,1:21.030,1:23.747,1:21.810,1:21.329,1:21.646,1:23.358,1:21.757,1:21.696,1:22.023,1:21.752,1:21.279,1:20.767,1:21.003,1:21.013,1:23.753,1:25.052,1:22.244,1:21.307,1:21.254,1:26.554,1:21.231,1:35.803,1:22.906,1:19.453,1:20.237,1:19.704,1:21.851,1:22.103,1:21.650,1:21.779,1:21.075,1:21.356,1:20.799,1:21.064
Nico Hülkenberg (HUL),1:34.436,1:24.132,1:23.155,1:23.133,1:22.591,1:43.227,1:24.315,1:22.395,1:23.963,1:22.781,1:21.036,1:22.617,1:20.738,1:20.664,1:23.122,1:21.840,1:20.663,1:20.927,1:21.278,1:21.279,1:21.795,1:21.600,1:22.010,1:35.865,1:23.422,1:21.070,1:20.824,1:21.400,1:27.212,1:22.585,1:20.914,1:21.405,1:21.497,1:22.094,1:22.765,1:21.066,1:21.192,1:21.877,1:21.382,1:21.323,1:21.289,1:22.142,1:21.416,1:23.210,1:22.431,1:20.792,1:23.501,1:21.154,1:22.340,1:20.305,1:20.092,1:20.088,1:19.716,1:19.954,1:19.778,1:19.461,1:21.556,1:34.591,1:22.369,1:19.390,1:19.836,1:19.390,1:19.955,1:18.912,1:19.585,1:20.158,1:20.949,1:21.082,1:20.390
Kamui Kobayashi (KOB),1:47.208
Jaime Alguersuari (ALG),1:35.938,1:23.934,1:23.141,1:22.952,1:24.924,1:24.438,1:38.879,1:25.087,1:22.212,1:24.723,1:22.968,1:21.243,1:21.522,1:20.688,1:20.597,1:22.520,1:21.556,1:20.821,1:20.723,1:21.306,1:21.248,1:21.669,1:21.714,1:21.917,1:35.800,1:22.763,1:20.987,1:20.619,1:21.370,1:20.294,1:20.575,1:21.694,1:20.111,1:20.339,1:21.367,1:20.302,1:20.727,1:21.116,1:21.389,1:20.933,1:21.723,1:37.090,1:23.139,1:21.527,1:22.498,1:22.059,1:22.435,1:22.839,1:21.746,1:20.130,1:20.053,1:20.496,1:22.881,1:21.417,1:21.653,1:20.433,1:20.012,1:20.127,1:21.366,1:20.652,1:20.948,1:20.888,1:20.301,1:20.183,1:20.484,1:20.235,1:21.302,1:21.070,1:19.842
Sébastien Buemi (BUE),1:36.816,1:23.730,1:22.975,1:22.738,1:23.197,1:22.790,1:22.167,1:21.877,1:21.952,1:21.414,1:21.446,1:21.402,1:21.377,1:21.979,1:36.937,1:23.251,1:20.606,1:20.664,1:20.331,1:20.197,1:21.590,1:21.143,1:20.565,1:20.530,1:21.000,1:21.526,1:22.320,1:20.900,1:21.113,1:20.768,1:20.609,1:21.179,1:20.837,1:20.822,1:35.438,1:22.676,1:19.888,1:19.967,1:19.784,1:20.153,1:20.217,1:20.101,1:20.435,1:20.458,1:20.964,1:21.635,1:21.142,1:21.244,1:21.142,1:38.758,1:24.141,1:21.586,1:20.569,1:21.525,1:23.616,1:20.900,1:22.637,1:21.174,1:21.530,1:22.147,1:21.257,1:21.065,1:21.050,1:21.337,1:21.131,1:21.105,1:21.756,1:21.411,1:21.748
Pedro de la Rosa (DLR),2:04.345,1:25.142,1:22.351,1:21.944,1:21.472,1:21.153,1:22.109,1:24.754,1:25.114,1:23.246,1:22.469,1:23.586,1:22.462,1:22.600,1:21.845,1:23.203,1:23.170,1:39.090,1:22.754,1:21.432,1:20.574,1:20.849,1:22.293,1:22.373,1:20.974,1:20.985,1:21.348,1:23.199,1:21.490,1:24.873
Michael Schumacher (MSC),1:33.761,1:24.146,1:22.832,1:23.291,1:22.547,1:22.251,1:22.597,1:22.566,1:22.660,1:21.404,1:20.827,1:34.268,1:23.970,1:35.391,1:23.027,1:21.093,1:21.304,1:20.776,1:20.627,1:21.642,1:21.287,1:21.411,1:21.976,1:22.113,1:21.845,1:21.534,1:22.552,1:21.888,1:21.640,1:21.672,1:21.738,1:21.725,1:35.493,1:22.640,1:19.907,1:19.798,1:20.842,1:20.366,1:19.966,1:19.955,1:20.480,1:20.003,1:19.862,1:19.577,1:19.654,1:19.721,1:20.289,1:20.825,1:21.018,1:21.193,1:21.530,1:21.894,1:22.076,1:21.997,1:22.487,1:23.113,1:23.703,1:21.807,1:21.860,1:23.587,1:21.594,1:22.270,1:21.872,1:20.887,1:21.104,1:20.767,1:21.556,1:21.489,1:25.204
