Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Bruno Senna (SEN),2:16.767,2:25.281,2:56.636,2:27.683,2:20.201
Lucas di Grassi (DIG),2:11.250,2:23.248,2:55.634,2:05.119,1:58.599,1:58.509,1:57.883,1:58.732,1:58.403,1:58.962,1:58.920,1:57.674,1:57.206,1:57.330,1:57.439,1:59.305,1:57.404,1:58.160,1:58.969,1:57.368,1:57.207,1:56.528,1:56.480,1:56.005,1:55.705,1:56.981,1:57.578,1:57.307,1:57.057,1:56.054,1:58.690,2:19.777,2:29.343,2:10.074,2:10.715,2:14.476,2:15.094,2:57.672,2:16.249,2:09.620,2:07.634,2:06.548
Vitaly Petrov (PET),2:09.499,2:20.195,2:58.164,2:01.471,1:55.303,1:54.715,1:54.478,1:54.718,1:54.636,1:55.330,1:54.541,1:53.873,1:53.534,1:53.178,1:53.476,2:00.370,2:07.349,1:52.881,1:54.448,1:53.354,1:53.557,1:52.975,1:52.656,1:51.977,1:52.492,1:52.102,1:51.549,1:51.726,1:51.951,1:51.887,1:52.282,1:51.175,1:52.786,2:10.221,2:21.247,2:03.011,2:03.596,2:13.279,2:32.210,3:05.411,2:12.110,2:03.843,2:03.307,2:05.256
Nico Hülkenberg (HUL),2:03.143,2:20.821,3:01.780,2:01.163,1:55.451,1:54.060,1:54.109,1:54.172,1:54.098,1:54.179,1:54.006,1:54.167,1:53.926,1:53.739,1:54.505,1:59.480,2:31.209,1:52.834,1:53.925,1:52.888,1:52.564,1:52.658,1:52.839,1:52.639,1:52.885,1:52.344,1:52.271,1:51.864,1:52.279,1:53.063,1:52.811,1:53.037,1:57.221,2:02.982,2:31.435,2:15.017,2:31.350,3:09.379,2:07.581,2:07.839,2:03.620,2:06.937
Kamui Kobayashi (KOB),2:05.769,2:24.079,3:03.470,2:03.139,1:56.871,1:53.912,1:53.073,1:53.099,1:53.844,1:53.573,1:54.730,1:54.373,1:54.333,1:54.918,1:55.152,1:54.815,1:53.850,1:53.625,1:54.764,1:54.333,1:53.050,1:52.656,1:53.814,1:52.831,1:53.237,1:52.389,1:52.430,1:52.986,1:51.749,1:53.138,1:52.041,1:51.879,1:53.103,2:04.075,2:18.571,2:01.289,2:02.542,2:10.042,2:46.847,3:08.001,2:09.977,2:04.364,2:02.801,2:01.412
Jaime Alguersuari (ALG),2:03.585,2:27.833,2:59.849,2:07.887,2:10.010,1:53.555,1:54.280,1:57.066,1:54.164,1:56.742,1:54.215,1:54.106,1:53.640,1:53.710,1:53.565,1:54.713,1:53.818,1:53.596,1:55.228,1:54.244,1:52.875,1:52.873,1:52.949,1:53.837,1:53.480,1:52.745,1:52.696,1:52.742,1:52.400,1:52.189,1:51.576,1:51.902,1:53.401,2:10.466,2:18.429,2:05.334,2:03.938,2:11.839,2:17.655,3:05.995,2:13.031,2:06.794,2:04.433,2:24.340
Sébastien Buemi (BUE),2:54.685,2:31.790,2:14.355,2:11.095,1:54.260,1:55.756,1:54.866,1:58.218,1:56.459,1:55.720,1:56.600,1:55.782,1:55.207,1:54.691,1:55.671,1:57.982,1:55.251,1:55.155,1:59.632,1:55.241,1:54.437,1:53.612,1:53.253,1:53.551,1:53.922,1:54.578,1:53.598,1:53.580,1:53.207,1:52.966,1:52.996,1:53.079,2:02.249,2:19.680,2:02.881,2:04.046,2:12.914,2:26.332,2:09.636,2:19.705,2:14.321,2:08.416,2:06.004,2:06.784
Pedro de la Rosa (DLR),2:13.760,2:28.862,2:51.720,2:10.622,1:54.316,1:56.262,1:55.129,1:57.353,1:58.438,1:54.230,1:53.793,1:53.421,1:53.797,1:53.373,1:53.674,1:55.051,1:54.990,1:54.001,1:55.897,1:54.593,1:53.443,1:53.514,1:53.112,1:54.128,1:54.831,1:53.543,1:53.275,1:52.814,1:53.361,1:53.179,1:52.537,1:53.404,1:56.919,2:07.785,2:17.790,2:04.254,2:03.337,2:14.697,2:21.093,2:56.368,2:10.420,2:11.393,2:05.042,2:06.766
Michael Schumacher (MSC),2:08.276,2:21.989,2:57.981,2:01.575,1:55.431,1:54.417,1:54.475,1:55.122,1:54.496,1:55.149,1:55.093,1:53.663,1:54.064,1:53.771,1:54.462,1:54.682,1:54.176,1:53.521,1:55.362,1:53.954,1:53.899,1:52.927,1:53.247,1:52.489,1:53.194,1:52.117,1:52.152,1:52.098,1:52.387,1:52.305,1:52.185,1:51.914,1:54.566,2:07.023,2:17.992,2:01.650,2:02.901,2:09.827,2:47.316,3:07.894,2:08.008,2:04.252,2:02.735,2:03.079
Sakon Yamamoto (YAM),2:06.927,2:29.823,2:54.097,2:05.966,2:00.048,1:59.039,1:59.199,1:59.505,1:59.944,2:00.940,2:00.376,1:59.013,2:03.037,2:13.439,1:58.209,1:57.144,2:03.750,2:00.360,1:57.775,1:57.248,1:57.971,1:58.567,1:58.930,1:56.303,1:56.378,1:57.346,2:00.482,1:57.455,1:55.747,1:55.484,2:07.187,2:28.506,2:12.258,2:14.196,2:30.744,3:08.746,2:17.177,2:13.831,2:14.305,2:12.204
Vitantonio Liuzzi (LIU),2:04.342,2:21.014,3:01.387,2:00.753,1:55.689,1:54.828,1:54.385,1:54.774,1:55.143,1:59.080,2:07.612,1:54.270,1:54.381,1:54.241,1:55.555,1:54.939,1:54.823,1:54.038,1:55.574,1:54.748,1:54.127,1:53.383,1:53.326,1:53.654,1:58.648,2:14.664,1:52.591,1:52.976,1:52.413,1:52.467,1:52.267,1:52.383,1:57.990,2:10.546,2:15.931,2:03.186,2:09.357,2:37.450,2:09.395,2:20.159,2:10.061,2:07.829,2:04.241,2:08.479
Sebastian Vettel (VET),2:00.078,2:20.093,3:03.739,2:00.156,1:53.846,1:52.408,1:52.947,1:52.897,1:53.178,1:53.275,1:53.355,1:53.797,1:53.928,1:53.105,1:53.356,2:08.820,2:18.920,1:53.816,1:55.319,1:58.321,1:57.344,1:50.868,1:51.429,1:52.792,1:52.462,2:07.365,1:54.930,1:51.844,1:52.621,1:51.401,1:53.510,2:06.134,2:19.592,2:06.273,2:17.884,2:25.456,2:13.819,3:02.086,2:06.485,2:04.759,2:05.294,2:08.554
Jenson Button (BUT),2:00.879,2:17.589,3:04.263,1:59.734,1:54.307,1:52.879,1:52.929,1:53.030,1:52.998,1:53.298,1:53.514,1:54.107,1:53.732,1:52.937,1:53.395
