Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Karun Chandhok (CHA),2:23.215,2:45.482,2:34.945,2:26.897,1:55.708,1:47.393,1:48.221,2:13.575,1:51.843,1:39.752,1:38.907,1:38.989,1:39.153,1:41.706,1:38.599,1:48.490,1:44.049,1:43.369,1:38.163,1:48.212,1:39.724,1:38.671,1:38.857,1:39.284,1:40.815,1:49.907,1:39.159,1:40.437,1:43.382,1:38.309,1:37.960,1:39.664,1:40.053,1:37.873,1:39.609,1:38.753,1:42.407,1:40.050,1:39.384,1:37.838,1:39.408,1:40.152,1:39.830,1:37.072,1:39.355,2:01.496,1:43.302,1:35.045,1:35.277,1:35.689,1:44.203,1:38.451,1:40.090
Bruno Senna (SEN),2:21.240,2:45.133,2:36.198,2:27.276
Lucas di Grassi (DIG),2:28.496,2:43.667,2:34.578,2:25.045,1:51.668,1:47.011,1:47.638,1:50.281,1:51.752,2:15.090,1:49.831,1:38.357,1:41.539,1:47.185,1:46.886,1:36.962,1:36.607,1:37.271,1:37.077,1:37.690,1:37.976,1:38.551,1:37.320,1:41.218,18:17.260,1:54.203
Vitaly Petrov (PET),2:17.505,2:44.468,2:36.161,2:27.148,1:44.547,1:43.132,1:43.382,2:09.451,1:49.997
Jaime Alguersuari (ALG),2:20.030,2:45.629,2:35.081,2:27.403,1:45.153,1:42.838,1:42.745,1:46.891,2:03.983,1:45.022,1:33.950,1:33.473,1:33.490,1:33.320,1:33.577,1:33.124,1:34.859,1:33.165,1:32.943,1:32.836,1:34.263,1:33.495,1:35.375,1:33.651,1:33.564,1:33.657,1:55.579,1:39.459,1:30.818,1:31.456,1:30.613,1:31.002,1:30.894,1:31.094,1:31.115,1:31.094,1:31.201,1:30.679,1:30.757,1:30.497,1:30.474,1:30.133,1:30.069,1:29.996,1:29.984,1:30.537,1:29.751,1:29.778,1:29.713,1:29.953,1:30.666,1:31.844,1:32.629,1:30.910,1:30.070,1:30.704,1:31.014,1:29.832
Pedro de la Rosa (DLR),2:18.074,2:44.718,2:36.205,2:26.741,1:45.205,1:42.683,1:43.691,2:07.302,1:48.156,1:36.197,1:34.218,1:33.529,1:34.422,1:33.700,1:34.092,1:35.067,1:33.702,1:33.509,1:33.681,1:33.110,1:34.664,1:33.784,1:33.334,1:33.489,1:33.115,1:33.536,1:34.376,1:33.181,1:32.522,1:32.586,1:33.152,1:32.393,1:32.181,1:33.309,1:32.065,1:31.428,1:32.509,1:31.507,1:31.136,1:31.354,1:31.434,1:31.456,1:32.612,1:31.966,1:31.152,1:30.891,1:30.923,1:31.273,1:31.129,1:31.417,1:32.675,1:31.262,1:31.102,1:30.587,1:30.699,1:31.855,1:33.532,1:31.027
Michael Schumacher (MSC),2:36.432,2:36.780,2:34.475,2:24.142,1:47.257,1:43.450,1:45.218,2:05.891,1:46.377,1:35.265,1:34.539,1:33.073,1:33.219,1:33.543,1:33.592,1:33.088,1:35.011,1:33.156,1:32.805,1:32.935,1:34.329,1:33.336,1:33.966,1:32.514,1:32.556,1:33.796,1:33.861,1:33.464,1:53.270,1:40.707,1:30.293,1:30.688,1:31.294,1:31.387,1:31.106,1:30.693,1:31.365,1:30.722,1:30.867,1:30.597,1:30.047,1:30.150,1:30.161,1:30.029,1:29.977,1:30.580,1:29.558,1:29.723,1:29.761,1:29.670,1:30.453,1:32.007,1:31.571,1:29.415,1:30.444,1:31.739,1:30.393,1:29.185
Vitantonio Liuzzi (LIU),2:19.139,2:45.069,2:36.036,2:26.618,1:44.986,1:42.793,1:43.420,1:43.880,2:05.324,1:45.273,1:34.943,1:33.916,1:33.247,1:33.637,1:32.981,1:33.674,1:33.280,1:33.686,1:33.583,1:33.274,1:33.329,1:33.184,1:32.976,1:32.866,1:33.243,1:34.177,1:34.132,1:33.051,1:32.836,1:32.347,1:33.126,1:32.241,1:32.270,1:32.481,1:31.366,1:31.882,1:31.796,1:32.005,1:31.320,1:31.288,1:31.413,1:31.182,1:31.061,1:31.039,1:31.016,1:32.036,1:31.599,1:31.861,1:31.495,1:30.855,1:30.807,1:30.653,1:30.369,1:30.029,1:29.685,1:30.504,1:30.303,1:29.796
Rubens Barrichello (BAR),2:15.678,2:44.826,2:35.221,2:28.946,1:44.743,1:43.030,1:42.770,2:05.124,1:46.393,1:35.715,1:37.847,1:34.686,1:34.226,1:35.148,1:33.903,1:33.620,1:32.907,1:32.746,1:32.938,1:32.385,1:32.130,1:32.201,1:32.684,1:32.383,1:32.385,1:33.353,1:33.698,1:32.756,1:33.546,1:33.616,1:53.536,1:38.721,1:30.961,1:31.966,1:31.398,1:31.281,1:30.798,1:30.253,1:30.512,1:30.918,1:31.012,1:31.274,1:30.291,1:30.149,1:30.910,1:30.078,1:30.078,1:30.320,1:30.815,1:31.756,1:31.219,1:29.833,1:29.454,1:29.211,1:29.592,1:29.655,1:30.262,1:29.210
Sebastian Vettel (VET),2:06.947,2:43.696,2:36.229,2:30.999,1:44.978,1:43.250,1:42.775,1:41.476,2:01.768,1:43.572,1:33.057,1:32.439,1:31.856,1:32.287,1:33.925,1:32.447,1:31.866,1:31.812,1:31.744,1:31.626,1:31.558,1:31.556,1:32.064,1:32.939,1:32.391
Jenson Button (BUT),2:13.121,2:43.718,2:35.482,2:30.053,1:44.523,2:07.760,1:49.989,1:39.126,1:37.701,1:34.639,1:33.675,1:33.156,1:32.518,1:33.078,1:34.001,1:32.309,1:32.632,1:32.037,1:32.067,1:31.765,1:31.756,1:32.010,1:31.948,1:32.115,1:32.603,1:32.431,1:32.911,1:32.713,1:31.003,1:31.329,1:30.871,1:30.664,1:30.520,1:30.201,1:30.408,1:30.546,1:30.369,1:30.621,1:30.337,1:30.306,1:30.383,1:30.195,1:30.456,1:30.187,1:29.951,1:29.870,1:29.854,1:29.712,1:30.413,1:29.699,1:29.321,1:29.291,1:30.297,1:30.566,1:30.684,1:30.082,1:31.262,1:35.296
Mark Webber (WEB),2:09.765,2:43.762,2:36.478,2:30.204,1:44.727,1:42.950,1:42.237,1:41.251,1:42.042,1:59.819,1:45.613,1:32.794,1:32.262,1:32.414,1:33.187,1:40.211,1:30.639,1:31.627,1:30.857,1:30.690,1:30.795,1:31.948,1:31.156,1:31.846,1:31.623,1:33.668,1:32.716,1:32.440,1:31.683,1:31.637,1:31.669,1:52.077,1:36.875,1:30.921,1:29.806,1:31.467,1:29.357,1:28.737,1:28.824,1:28.869,1:29.307,1:29.193,1:28.872,1:28.483,1:28.660,1:28.705,1:28.358,1:28.895,1:28.891,1:29.297,1:30.217,1:30.008,1:29.734,1:29.923,1:30.003,2:17.103,1:38.087,1:28.471
Adrian Sutil (SUT),2:14.951,2:44.910,2:34.168,2:29.916,1:44.336,1:43.223,1:45.594,1:49.469,1:44.118
