Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Bruno Senna (SEN),2:22.489,2:41.755,2:33.231,2:31.001,2:27.146,2:26.047,1:44.340,1:43.259,1:42.510,1:42.338,1:42.628,1:42.675,1:42.622,1:42.392,1:42.534,1:42.878,1:42.823,1:42.885,1:42.473,1:43.116,1:43.831,1:45.049,1:43.581,1:43.495,1:43.829,1:43.769,1:43.575,1:45.597,1:45.599,1:44.080,1:43.315,1:42.676,1:41.455,1:41.208,1:40.927,1:41.043,1:41.216,1:44.175,1:42.941,1:43.873,1:41.078,1:40.948,1:40.960,1:41.731,1:41.822,1:44.628,1:42.401,1:40.805,1:40.329,1:40.808,1:40.444
Kamui Kobayashi (KOB),2:18.463,2:39.675,2:32.859,2:32.133,2:27.427,2:26.602,1:40.388,1:39.585,1:39.434,1:39.096,1:38.913,1:39.081,1:38.906,1:38.186,1:38.153,1:39.276,1:38.603,1:38.939,1:37.518,1:37.699,1:37.320,1:37.908,1:37.493,1:37.775,1:38.781,1:37.363,1:37.416,1:38.877,1:37.534,1:36.974,1:36.957,1:36.784,1:36.705,1:36.866,1:36.880,1:37.316,1:37.485,1:39.155,1:54.185,1:35.230,1:36.067,1:36.831,1:36.558,1:37.695,1:35.628,1:34.527,1:35.679,1:35.563,1:37.284,1:34.486,1:34.728,1:34.627,1:35.748
Jaime Alguersuari (ALG),2:17.437,2:39.902,2:32.948,2:31.275,2:28.126,2:26.909,1:40.521,1:39.490,1:39.378,1:38.995,1:39.053,1:39.173,1:39.969,1:38.956,1:38.904,1:38.921,1:38.678,1:38.620,1:38.452,1:38.231,1:39.984,1:55.769,1:36.951,1:36.917,1:36.817,1:36.854,1:36.792,1:37.061,1:36.940,1:37.563,1:37.661,1:36.760,1:37.302,1:37.012,1:36.889,1:37.085,1:36.635,1:36.420,1:36.634,1:36.539,1:37.288,1:36.543,1:36.749,1:43.773,1:59.825,1:34.806,1:34.521,1:36.741,1:34.365,1:38.985,1:39.994,1:35.007
Sébastien Buemi (BUE),2:18.994,2:40.389,2:32.533,2:31.908,2:27.338,2:26.600,1:41.099,1:39.366,1:39.112,1:39.211,1:39.063,1:38.931,1:39.142,1:39.350,1:39.130,1:38.506,1:38.669,1:38.671,1:38.246,1:38.584,1:38.372,1:38.231,1:38.078,1:37.846,1:37.699,1:37.734,1:37.569,1:40.135,1:55.807,1:36.305,1:38.662,1:37.641,1:36.167,1:36.115,1:35.666,1:36.217,1:35.936,1:35.826,1:37.115,1:36.415,1:36.205,1:36.638,1:36.426,1:39.238,1:36.769,1:35.696,1:35.406,1:36.146,1:36.584,1:36.173,1:35.662,1:35.116,1:35.692
Michael Schumacher (MSC),2:14.957,2:39.767,2:32.884,2:31.339,2:27.668,2:28.153,1:39.964,1:38.686,1:38.414,1:38.400,1:38.049,1:38.148,1:38.116,1:37.807,1:37.974,1:37.891,1:37.916,1:37.639,1:37.540,1:37.793,1:37.706,1:37.668,1:39.404,1:55.701,1:37.943,1:38.484,1:38.180,1:37.741,1:37.612,1:37.681,1:37.288,1:37.118,1:37.298,1:36.972,1:36.807,1:36.633,1:36.921,1:36.395,1:36.414,1:37.508,1:37.150,1:36.457,1:37.186,1:36.192,1:36.514,1:36.229,1:36.665,1:36.943,1:35.153,1:35.089,1:35.154,1:34.853,1:37.092
Sakon Yamamoto (YAM),2:23.160,2:38.803,2:32.933,2:31.174,2:27.186,2:26.695,1:43.437,1:42.580,1:42.088,1:42.697,1:42.491,1:42.442,1:42.510,1:42.513,1:43.618,1:42.736,1:42.264,1:42.428,1:42.918,1:42.643,1:42.554,1:44.425,1:43.593,1:43.888,1:44.723,1:44.027,1:43.254,1:43.770,1:46.670,1:46.950,1:48.251,2:02.569,1:39.806,1:46.491,1:42.402,1:40.648,1:41.758,1:40.317,1:40.378,1:40.501,1:46.000,1:48.146,1:42.649,1:40.926,1:43.666,1:46.594,1:45.201,1:43.844,1:43.283,1:45.590
Rubens Barrichello (BAR),2:14.403,2:39.235,2:33.387,2:31.024,2:27.577,2:28.645,1:40.586,1:39.557,1:38.918,1:39.085,1:39.085,1:38.478,1:38.488,1:38.656,1:38.323,1:38.297,1:38.296,1:38.044,1:38.083,1:39.556,1:58.293,1:37.636,1:37.366,1:37.135,1:37.044,1:37.338,1:37.178,1:37.332,1:37.643,1:39.244,1:37.206,1:36.800,1:36.773,1:36.792,1:36.643,1:37.195,1:36.534,1:36.499,1:36.846,1:36.573,1:37.412,1:36.085,1:36.226,1:37.523,1:36.915,1:36.473,1:36.013,1:36.779,1:38.200,1:36.770,1:36.264,1:36.119,1:35.597
Sebastian Vettel (VET),2:06.666,2:40.640,2:34.769,2:30.746,2:26.757,2:31.762,1:38.001,1:37.527,1:37.045,1:36.994,1:36.765,1:36.674,1:36.965,1:37.094,1:36.807,1:36.789,1:37.266,1:36.710,1:36.545,1:36.680,1:36.772,1:37.350,1:37.377,1:38.105,1:54.668,1:36.294,1:36.054,1:36.228,1:36.088,1:36.408,1:36.421,1:35.981,1:36.647,1:36.151,1:36.378,1:36.754,1:36.318,1:36.372,1:34.715,1:35.941,1:34.500,1:34.752,1:34.502,1:34.547,1:34.665,1:35.172,1:34.426,1:34.528,1:35.494,1:34.879,1:33.653,1:34.776,1:35.205
Jenson Button (BUT),2:11.306,2:40.092,2:33.238,2:31.372,2:26.307,2:30.641,1:39.088,1:38.822,1:38.125,1:37.986,1:37.636,1:37.475,1:37.593,1:37.576,1:37.605,1:37.218,1:37.318,1:37.258,1:37.186,1:37.178,1:37.360,1:37.313,1:37.329,1:38.030,1:37.819,1:36.778,1:36.577,1:36.281,1:36.552,1:36.549,1:36.730,1:36.903,1:36.569,1:36.387,1:36.354,1:36.942,1:35.943,1:38.011,1:53.730,1:34.205,1:34.491,1:35.168,1:34.444,1:35.099,1:34.534,1:33.889,1:34.038,1:33.841,1:35.449,1:34.702,1:34.232,1:34.047,1:33.529
Mark Webber (WEB),2:07.837,2:41.515,2:33.366,2:30.958,2:26.755,2:31.529,1:38.370,1:37.657,1:37.565,1:36.926,1:36.887,1:37.054,1:37.051,1:36.800,1:36.853,1:37.092,1:37.157,1:36.688,1:36.697,1:36.776,1:36.817,1:37.160,1:37.479,1:37.060,1:38.265,1:55.766,1:35.653,1:35.797,1:35.918,1:35.329,1:35.537,1:36.427,1:36.876,1:36.348,1:36.129,1:36.352,1:36.155,1:36.753,1:35.414,1:35.512,1:34.839,1:34.696,1:34.709,1:34.521,1:34.981,1:34.622,1:34.624,1:34.674,1:34.865,1:34.815,1:34.444,1:34.684,1:33.474
