Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
Roberto Merhi (MER),1:47.600,1:37.686,1:37.466,1:37.353,1:36.971,1:36.753,1:36.910,1:36.973,1:36.858,1:37.335,1:39.296,1:38.307,1:38.470,1:37.894,1:38.347,1:38.562,1:41.070,1:57.525,1:36.663,1:37.510,1:37.042,1:36.470,1:36.239,1:36.513,1:37.431,1:37.872,1:36.885,1:38.545,1:39.317,1:41.955,1:57.676,1:36.640,1:38.885,1:38.252,1:36.937,1:36.952,1:38.249,1:36.677,1:36.710,1:36.555,1:37.386,1:36.786,1:36.291,1:36.570,1:36.593,1:39.358,1:37.936,1:37.571,1:40.662,1:56.689,1:34.211,1:36.302,1:36.512,1:35.863,1:35.345,1:35.167,1:36.054,1:35.044,1:35.307,1:36.221,1:35.237,1:34.742
Carlos Sainz (SAI),1:41.484,1:35.305,1:35.335,1:35.088,1:35.453,1:35.844,1:35.338,1:34.354,1:34.526,1:34.600,1:34.626,1:34.728,1:34.685,1:37.444,1:52.837,1:33.964,1:33.925,1:35.228,1:34.164,1:34.410,1:33.732,1:33.559,1:33.535,1:33.784,1:33.496,1:33.647,1:33.778,1:34.118,1:33.951,1:33.904,1:33.914,1:34.102,1:33.821,1:34.143,1:33.557,1:34.902,1:33.836,1:33.412,1:33.148,1:33.406,1:33.472,1:36.338,1:51.764,1:32.837,1:33.991,1:32.198,1:31.898,1:32.309,1:32.560,1:32.686,1:32.321,1:32.343,1:32.691,1:32.662,1:32.983,1:34.430,1:32.094,1:32.092,1:31.849,1:31.642,1:33.413,1:31.156,1:32.061,1:32.167,1:33.224
Felipe Nasr (NAS),1:44.865,1:36.486,1:35.455,1:35.198,1:35.292,1:35.516,1:34.901,1:34.437,1:34.846,1:35.252,1:35.233,1:38.232,1:52.650,1:33.349,1:33.687,1:33.371,1:33.887,1:33.794,1:34.020,1:34.201,1:33.616,1:33.728,1:33.861,1:33.935,1:33.623,1:33.938,1:33.668,1:33.815,1:33.635,1:34.170,1:34.072,1:34.426,1:34.388,1:35.858,1:34.241,1:33.808,1:34.154,1:34.523,1:38.029,1:53.445,1:31.928,1:32.312,1:32.348,1:32.228,1:32.437,1:32.447,1:32.430,1:32.955,1:33.446,1:32.220,1:34.084,1:33.104,1:33.789,1:32.899,1:32.905,1:32.765,1:33.448,1:32.873,1:32.948,1:32.720,1:32.568,1:32.615,1:33.200,1:33.382,1:33.347
Max Verstappen (VER),1:40.837,1:34.592,1:34.404,1:35.574,1:34.239,1:34.269,1:34.422,1:35.074,1:34.208,1:34.495,1:34.865,1:34.307,1:38.738,1:54.957,1:34.200,1:34.304,1:33.809,1:34.001,1:33.887,1:33.929,1:33.783,1:34.267,1:35.083,1:34.186,1:33.801,1:33.885,1:34.052,1:33.499,1:33.405,1:34.080,1:33.565,1:33.800,1:34.127,1:33.961,1:33.841,1:33.923,1:37.820,1:51.790,1:33.972,1:33.233,1:33.243,1:33.446,1:33.004,1:32.669,1:32.254,1:31.896,1:32.337,1:32.176,1:32.269,1:34.108,1:32.852,1:33.000,1:32.969,1:32.356,1:32.302,1:31.968,1:32.419,1:32.582,1:32.293,1:32.284,1:35.811,1:33.294,1:32.405,1:32.615,1:33.107
Will Stevens (STE),1:48.007,1:38.017,1:37.471,1:37.192,1:37.261,1:36.879,1:36.714,1:36.974,1:36.869,1:36.993,1:37.098,1:37.814,1:37.159,1:37.557,1:37.468,1:40.618,2:00.058,1:35.563,1:36.747,1:35.955,1:37.853,1:36.234,1:36.271,1:35.944,1:36.241,1:36.270,1:36.001,1:38.224,1:36.892,1:36.461,1:36.571,1:41.514,1:57.937,1:37.359,1:36.029,1:35.529,1:35.750,1:37.899,1:35.655,1:35.562,1:37.384,1:37.097,1:35.376,1:35.361,1:36.350,1:35.395,1:40.082,1:55.035,1:33.655,1:33.844,1:33.988,1:35.139,1:34.944,1:34.353,1:34.568,1:38.147,1:38.480,1:35.040,1:34.729,1:34.796,1:34.806,1:36.162,1:35.904
Marcus Ericsson (ERI),1:45.239,1:36.614,1:35.561,1:35.179,1:35.393,1:35.460,1:34.853,1:34.737,1:34.731,1:35.241,1:35.120,1:34.994,1:34.131,1:34.567,1:34.854,1:34.373,1:34.545,1:38.496,1:54.085,1:32.311,1:32.857,1:33.422,1:33.422,1:33.931,1:34.028,1:34.691,1:32.977,1:33.396,1:33.455,1:33.726,1:34.098,1:33.541,1:35.631,1:33.753,1:33.692,1:33.850,1:33.971,1:33.985,1:34.091,1:33.317,1:33.312,1:33.145,1:33.359,1:35.334,1:39.152,1:52.506,1:32.288,1:32.517,1:34.047,1:32.597,1:32.497,1:32.222,1:32.515,1:32.891,1:32.696,1:32.526,1:32.888,1:32.935,1:32.866,1:33.249,1:33.146,1:33.133,1:34.948,1:33.454,1:34.043
Daniil Kvyat (KVY),1:44.331,1:36.381,1:35.274,1:35.263,1:35.282,1:35.329,1:34.740,1:34.467,1:34.939,1:35.121,1:38.232,1:52.642,1:33.025,1:33.222,1:34.496,1:33.836,1:33.462,1:33.170,1:33.502,1:33.214,1:33.685,1:34.141,1:32.795,1:33.395,1:33.353,1:33.398,1:33.488,1:33.326,1:33.829,1:33.477,1:33.419,1:33.931,1:34.050,1:33.936,1:33.788,1:33.556,1:33.786,1:37.516,1:52.578,1:31.887,1:33.910,1:32.113,1:34.369,1:32.531,1:32.419,1:32.490,1:32.687,1:32.538,1:32.247,1:32.184,1:34.229,1:32.483,1:32.197,1:34.050,1:32.486,1:32.381,1:32.945,1:32.860,1:32.615,1:32.603,1:32.702,1:33.055,1:34.887,1:32.385,1:35.121
Valtteri Bottas (BOT),1:39.104,1:33.075,1:32.708,1:32.857,1:32.913,1:32.989,1:32.758,1:32.794,1:32.770,1:32.871,1:32.877,1:32.992,1:32.881,1:32.940,1:35.919,1:50.187,1:31.598,1:31.408,1:32.109,1:32.055,1:31.566,1:31.873,1:31.874,1:31.794,1:31.781,1:32.181,1:31.925,1:31.961,1:32.256,1:32.098,1:32.160,1:32.452,1:32.555,1:32.607,1:32.872,1:33.133,1:32.719,1:33.017,1:34.249,1:33.319,1:33.335,1:36.366,1:49.209,1:30.711,1:30.747,1:30.956,1:31.160,1:30.977,1:31.475,1:31.303,1:31.087,1:31.166,1:31.303,1:31.110,1:31.623,1:32.166,1:31.807,1:32.048,1:31.864,1:32.151,1:31.746,1:31.829,1:32.101,1:32.004,1:31.630,1:31.701
Daniel Ricciardo (RIC),1:43.028,1:35.920,1:35.077,1:34.721,1:34.540,1:33.848,1:33.731,1:33.864,1:34.122,1:33.891,1:35.231,1:33.992,1:36.742,1:51.763,1:33.339,1:32.756,1:33.074,1:33.033,1:34.071,1:32.956,1:33.140,1:32.943,1:32.723,1:32.848,1:32.961,1:33.339,1:33.231,1:33.248,1:33.291,1:33.090,1:33.017,1:33.133,1:33.228,1:33.210,1:33.192,1:33.210,1:33.188,1:33.576,1:33.377,1:33.594,1:33.220,1:36.347,1:53.781,1:31.953,1:32.252,1:32.181,1:31.946,1:32.213,1:34.292,1:33.843,1:32.105,1:31.682,1:31.402,1:31.234,1:31.276,1:31.124,1:33.980,1:31.487,1:31.535,1:31.371,1:31.574,1:31.718,1:31.950,1:31.631,1:31.559
Sergio Pérez (PER),1:45.766,1:36.644,1:35.617,1:35.170,1:35.369,1:35.453,1:34.940,1:34.833,1:34.869,1:35.031,1:35.110,1:35.006,1:34.451,1:34.611,1:34.490,1:34.475,1:34.853,1:35.100,1:37.991,1:51.921,1:33.174,1:33.438,1:33.569,1:33.739,1:34.311,1:34.434,1:34.117,1:34.292,1:33.791,1:34.480,1:35.764,1:34.745,1:34.512,1:36.531,1:34.678,1:37.204,1:51.622,1:31.932,1:32.358,1:32.963,1:32.051,1:32.239,1:32.238,1:32.453,1:32.605,1:32.802,1:32.819,1:34.436,1:32.792,1:34.420,1:32.713,1:32.555,1:32.617,1:32.677,1:32.802,1:33.183,1:33.056,1:33.055,1:33.156,1:33.181,1:33.124,1:33.294,1:34.517,1:33.718,1:34.074
