Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
Alexander Rossi (RSS),1:39.160,1:30.392,1:29.103,1:28.877,1:29.004,1:28.567,1:28.561,1:28.409,1:28.732,1:29.164,1:29.352,1:29.042,1:29.236,1:28.479,1:31.087,1:28.340,1:31.113,1:28.027,1:27.911,1:28.827,1:28.952,1:28.691,1:29.028,1:29.531,1:31.785,1:29.407,1:33.944,1:52.062,1:26.428,1:26.904,1:27.918,1:26.246,1:26.602,1:28.130,1:27.026,1:27.799,1:27.290,1:27.897,1:25.913,1:26.547,1:26.722,1:26.385,1:26.676,1:27.379,1:26.035,1:27.126,1:25.987,1:26.847,1:26.742,1:55.668,1:56.430,1:29.636,1:37.407,1:30.402,1:26.813,1:27.773,1:27.419,1:26.748,1:26.652,1:27.420,1:26.051,1:26.357,1:26.359,1:26.105,1:25.533,1:25.723,1:27.768,1:25.244,1:25.005
Carlos Sainz (SAI),1:35.795,1:26.817,1:26.320,1:25.694,1:25.915,1:25.794,1:26.962,1:25.901,1:26.161,1:26.158,1:26.352,1:26.109,1:29.229,1:44.474,1:25.464,1:25.117,1:25.623,1:23.906,1:24.354,1:24.208,1:24.231,1:23.950,1:24.089,1:24.123,1:24.134,1:24.324,1:24.124,1:24.203,1:23.977,1:24.053,1:23.880,1:24.372,1:25.585,1:24.307,1:24.032,1:24.161,1:23.516,1:23.870,1:23.914,1:23.481,1:23.494,1:23.512,1:27.824,1:43.428,1:22.816,1:22.172,1:22.793,1:22.473,1:22.614,1:23.038,1:28.395,2:30.636,2:04.104,1:44.091,1:23.608,1:24.010,1:45.300,1:26.753,1:24.017,1:23.808,1:26.835,1:23.902,1:24.265,1:24.388,1:24.229,1:23.900,1:23.761,1:23.804,1:23.776,1:23.754,1:23.631
Felipe Nasr (NAS),1:38.294,1:28.016,1:27.189,1:26.587,1:26.680,1:27.537,1:27.448,1:28.276,1:27.802,1:27.696,1:27.846,1:31.267,1:46.921,1:25.913,1:25.157,1:24.993,1:24.766,1:24.650,1:24.357,1:24.663,1:24.567,1:25.096,1:25.354,1:27.772,1:24.282,1:24.794,1:24.822,1:24.639,1:25.215,1:24.852,1:25.813,1:24.934,1:24.500,1:27.534,1:24.753,1:24.658,1:25.683,1:24.195,1:23.848,1:23.779,1:24.167,1:23.796,1:23.887,1:27.926,1:45.683,1:23.455,1:23.918,1:23.350,1:23.692,1:23.797,1:45.727,2:07.326,1:33.241,1:46.805,1:25.032,1:24.672,1:30.301
Max Verstappen (VER),1:33.337,1:26.515,1:25.847,1:25.752,1:25.754,1:25.829,1:25.796,1:25.558,1:25.538,1:25.304,1:25.313,1:25.296,1:25.120,1:25.224,1:25.043,1:24.842,1:25.043,1:25.079,1:25.178,1:25.111,1:24.967,1:24.946,1:25.381,1:25.209,1:28.124,1:44.726,1:23.720,1:24.012,1:24.061,1:24.059,1:23.825,1:23.891,1:23.858,1:23.932,1:23.561,1:23.608,1:23.718,1:23.546,1:23.578,1:23.659,1:23.587,1:23.317,1:23.204,1:23.169,1:23.653,1:23.220,1:23.627,1:23.255,1:25.204,1:25.041,1:23.496,1:49.207,2:06.058,1:30.092,1:52.515,2:01.418,1:58.310,1:25.158,1:23.973,1:23.870,1:23.446,1:23.263,1:23.390,1:23.835,1:23.801,1:23.400,1:23.396,1:23.149,1:22.991,1:22.603,1:22.759
Will Stevens (STE),1:41.648,1:30.123,1:29.351,1:28.344,1:28.459,1:28.199,1:28.611,1:28.463,1:28.679,1:28.853,1:30.169,1:28.692,1:28.817,1:28.528,1:28.909,1:28.115,1:28.898,1:28.713,1:27.873,1:27.935,1:27.448,1:28.015,1:28.615,1:27.491,1:27.430,1:31.837,1:51.826,1:28.888,1:27.332,1:27.102,1:27.220,1:27.009,1:27.163,1:28.647,1:28.088,1:27.024,1:27.123,1:27.329,1:27.136,1:28.073,1:29.878,1:28.078,1:26.836,1:26.351,1:26.610,1:27.651,1:26.488,1:27.746,1:29.570,1:54.082,1:57.735,1:31.163,1:37.810,1:29.954,1:27.047,1:27.977,1:27.007,1:26.563,1:27.036,1:27.672,1:27.982,1:26.671,1:26.789,1:26.662,1:26.418,1:28.862,1:25.540,1:27.464,1:28.450
Marcus Ericsson (ERI),1:37.733,1:27.840,1:27.061,1:26.725,1:26.465,1:27.136,1:28.141,1:28.231,1:27.465,1:30.800,1:46.257,1:26.093,1:25.300,1:24.881,1:25.096,1:25.115,1:26.049,1:25.168,1:24.841,1:24.687,1:25.914,1:25.347,1:24.846,1:24.495,1:24.710,1:24.664,1:24.505,1:24.591,1:24.945,1:24.787,1:24.262,1:23.397,1:23.856,1:23.885,1:24.063,1:24.177,1:23.945,1:24.069,1:27.069,1:43.546,1:23.135,1:23.020,1:23.318,1:23.248,1:23.402,1:23.228,1:23.852,1:23.248,1:23.026,1:22.867,1:38.625,2:06.800,1:59.751,1:45.380,1:25.756,1:23.771,1:38.970,1:26.707,1:24.404,1:23.594,1:24.678,1:22.716,1:23.122,1:23.690,1:23.979,1:23.415,1:23.918,1:22.932,1:22.819,1:22.777,1:22.913
Daniil Kvyat (KVY),1:29.420,1:26.472,1:25.641,1:25.258,1:25.326,1:25.213,1:25.495,1:25.134,1:24.878,1:24.875,1:24.661,1:24.610,1:24.574,1:24.365,1:25.227,1:24.595,1:24.172,1:24.409,1:24.630,1:24.746,1:27.960,1:43.291,1:23.919,1:23.427,1:23.678,1:23.557,1:24.083,1:23.712,1:23.501,1:23.812,1:23.330,1:23.441,1:23.367,1:23.219,1:22.865,1:23.096,1:23.299,1:23.795,1:23.483,1:23.037,1:23.192,1:22.517,1:23.503,1:22.538,1:22.719,1:22.952,1:22.780,1:22.735,1:22.443,1:22.570,1:22.497,1:39.455,2:06.327,1:57.150,2:03.438,2:03.244,2:00.547,1:24.734,1:23.173,1:22.339,1:22.206,1:22.003,1:23.056,1:22.225,1:21.970,1:21.879,1:21.684,1:21.955,1:21.549,1:21.950,1:22.707
Valtteri Bottas (BOT),1:32.578,1:26.063,1:25.442,1:26.060,1:25.837,1:25.788,1:25.793,1:28.696,1:44.560,1:25.650,1:24.767,1:24.538,1:24.584,1:24.341,1:23.874,1:24.058,1:23.916,1:24.217,1:24.448,1:23.975,1:23.951,1:25.978,1:24.222,1:23.716,1:23.504,1:23.818,1:23.366,1:23.314,1:23.387,1:23.381,1:23.292,1:23.232,1:22.992,1:23.063,1:22.957,1:23.090,1:23.138,1:23.466,1:23.407,1:22.972,1:23.007,1:23.036,1:23.431,1:23.012,1:22.945,1:22.628,1:22.781,1:22.639,1:22.711,1:22.829,1:22.847,1:37.990,1:55.838,2:06.783,2:03.497,2:03.111,1:59.970,1:23.789,1:23.355,1:22.151,1:21.789,1:21.829,1:21.803,1:21.938,1:21.705,1:21.678,1:21.832,1:21.585,1:21.663,1:22.939,1:23.088
Daniel Ricciardo (RIC),1:31.125,1:26.066,1:26.138,1:25.805,1:25.759,1:25.802,1:25.409,1:25.560,1:25.953,1:25.573,1:25.243,1:24.991,1:24.793,1:24.501,1:24.414,1:24.667,1:24.232,1:24.242,1:24.360,1:24.751,1:24.938,1:24.849,1:24.979,1:27.792,1:43.511,1:23.906,1:23.343,1:23.306,1:23.397,1:23.305,1:23.155,1:23.087,1:22.991,1:23.170,1:23.101,1:23.089,1:23.524,1:23.245,1:23.826,1:24.231,1:23.943,1:23.735,1:23.215,1:22.898,1:22.797,1:23.025,1:23.183,1:22.731,1:22.989,1:23.791,1:22.659,1:42.371,2:05.447,1:44.099,2:02.762,2:03.582,1:59.446,1:24.590,1:23.131,1:22.677,1:22.099,1:22.221,1:22.817,1:22.769,1:22.563,1:22.372,1:22.334,1:22.151,1:21.806,1:21.625,1:22.763
Sergio Pérez (PER),1:34.892,1:26.677,1:26.209,1:26.244,1:25.953,1:25.732,1:26.038,1:26.384,1:26.392,1:26.403,1:26.473,1:25.857,1:25.754,1:25.050,1:25.159,1:25.156,1:25.223,1:28.600,1:45.114,1:23.860,1:24.301,1:24.088,1:24.067,1:24.031,1:24.239,1:24.448,1:24.277,1:24.272,1:23.824,1:23.807,1:23.797,1:24.239,1:24.391,1:23.667,1:23.556,1:23.573,1:23.502,1:23.378,1:23.146,1:23.291,1:23.112,1:23.155,1:23.345,1:23.325,1:23.210,1:23.375,1:23.157,1:23.470,1:23.531,1:23.975,1:22.757,1:46.428,1:50.569,1:37.772,2:04.260,2:01.449,1:58.940,1:25.080,1:24.118,1:23.616,1:23.018,1:22.930,1:23.068,1:23.178,1:23.376,1:23.319,1:23.599,1:23.475,1:23.268,1:23.233,1:23.209
