Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Charles Pic (PIC),1:44.495,1:34.695,1:33.611,1:33.218,1:32.794,1:32.791,1:32.672,1:32.558,1:32.734,1:32.707,1:32.622,1:32.449,1:32.429,1:32.358,1:32.359,1:32.840,1:32.809,1:36.184,1:51.841,1:31.522,1:31.421,1:31.393,1:31.617,1:31.541,1:31.491,1:31.492,1:31.439,1:31.361,1:31.386,1:31.108,1:30.946,1:30.952,1:31.085,1:30.912,1:34.419,1:48.845,1:30.059,1:29.872,1:30.015,1:30.835,1:30.016,1:29.909,1:29.858,1:29.753,1:29.878,1:29.847,1:30.145,1:30.143,1:29.783,1:29.832,1:29.961,1:32.438
Jean-Éric Vergne (VER),1:42.212,1:33.591,1:32.873,1:32.100,1:32.406,1:31.962,1:32.217,1:32.516
Daniel Ricciardo (RIC),1:40.284,1:33.348,1:31.840,1:32.690,1:32.526,1:31.680,1:31.609,1:31.772,1:31.630,1:31.668,1:31.514,1:31.173,1:31.264,1:31.229,1:31.515,1:30.840,1:31.370,1:31.152,1:31.243,1:31.059,1:31.698,1:33.216,1:31.838,1:34.578,1:49.385,1:30.526,1:30.249,1:29.646,1:29.663,1:29.597,1:29.549,1:29.451,1:29.294,1:29.774,1:29.361,1:29.344,1:29.329,1:30.190,1:29.448,1:29.853,1:29.329,1:29.118,1:29.888,1:28.995,1:28.771,1:28.621,1:29.177,1:29.476,1:29.195,1:29.194,1:29.255,1:29.043,1:34.080
Jérôme d'Ambrosio (DAM),1:41.438,1:33.733,1:32.603,1:32.106,1:31.684,1:31.786,1:32.200,1:32.667,1:31.835,1:32.083,1:31.735,1:31.533,1:31.478,1:33.222,1:31.743,1:31.592,1:32.364,1:32.218,1:33.310,1:32.701,1:31.552,1:31.807,1:33.038,1:31.548,1:31.988,1:36.474,1:35.663,1:48.703,1:30.138,1:29.862,1:29.708,1:30.107,1:30.704,1:30.397,1:31.042,1:30.593,1:29.898,1:30.066,1:29.425,1:29.448,1:30.318,1:29.087,1:28.986,1:28.964,1:29.318,1:29.282,1:29.356,1:29.354,1:29.012,1:28.956,1:30.707,1:28.677,1:28.873
Sergio Pérez (PER),1:39.818,1:32.195,1:31.601,1:31.174,1:31.590,1:31.151,1:30.489,1:31.281,1:31.328,1:30.885,1:30.533,1:31.362,1:30.500,1:30.825,1:31.057,1:30.254,1:30.658,1:30.460,1:30.548,1:30.321,1:30.213,1:30.490,1:30.579,1:30.714,1:30.207,1:30.406,1:30.129,1:30.179,1:34.834,1:47.897,1:29.039,1:29.046,1:29.358,1:28.720,1:29.415,1:30.027,1:28.663,1:28.128,1:27.846,1:27.753,1:27.794,1:27.888,1:28.797,1:27.705,1:28.350,1:28.273,1:28.008,1:28.062,1:28.264,1:27.631,1:27.982,1:27.588,1:27.562
Paul di Resta (DIR),1:38.590,1:32.688,1:31.845,1:31.381,1:31.512,1:31.997,1:31.675,1:31.811,1:31.503,1:31.829,1:32.423,1:31.557,1:31.301,1:31.110,1:31.266,1:30.885,1:31.175,1:31.008,1:31.911,1:31.793,1:33.846,1:48.224,1:30.645,1:30.246,1:29.953,1:30.181,1:30.024,1:29.715,1:29.831,1:29.576,1:29.625,1:29.797,1:29.723,1:29.832,1:29.659,1:29.587,1:29.721,1:29.711,1:29.641,1:29.498,1:29.410,1:29.484,1:29.232,1:29.480,1:29.196,1:29.229,1:30.088,1:29.656,1:29.583,1:29.967,1:29.068,1:29.373,1:30.217
Pastor Maldonado (MAL),1:42.927,1:34.167,1:34.319,1:32.031,1:31.885,1:32.458,1:31.277,1:32.085,1:31.489,1:31.749,1:31.257,1:31.614,1:34.481,1:49.733,1:30.388,1:30.193,1:30.594,1:30.273,1:29.653,1:30.263,1:29.902,1:30.619,1:30.526,1:30.401,1:30.777,1:30.823,1:30.304,1:30.121,1:30.011,1:29.843,1:29.850,1:30.062,1:29.825,1:29.949,1:33.068,1:45.942,1:28.552,1:28.589,1:28.266,1:28.080,1:28.495,1:28.590,1:29.101,1:28.993,1:28.312,1:28.322,1:28.443,1:28.331,1:28.537,1:28.383,1:28.053,1:28.937,1:29.060
Bruno Senna (SEN),1:39.018,1:32.593,1:32.260,1:32.974,1:31.018,1:30.958,1:31.131,1:33.200,1:31.330,1:31.730,1:31.554,1:31.872,1:31.293,1:31.111,1:31.214,1:31.251,1:31.266,1:31.191,1:32.095,1:31.601,1:31.454,1:31.671,1:33.875,1:36.580,1:49.752,1:30.272,1:29.908,1:29.622,1:29.795,1:29.679,1:29.707,1:29.812,1:29.608,1:29.856,1:29.719,1:29.662,1:29.689,1:29.616,1:29.528,1:29.918,1:29.732,1:28.938,1:28.883,1:29.056,1:29.298,1:28.845,1:28.939,1:29.037,1:29.687,1:29.071,1:28.852,1:28.742,1:29.902
Vitaly Petrov (PET),1:43.423,1:34.560,1:32.929,1:32.973,1:32.447,1:32.491,1:32.165,1:32.784,1:32.439,1:32.443,1:32.176,1:32.331,1:32.022,1:32.445,1:32.019,1:32.116,1:32.105,1:32.368,1:36.505,1:49.993,1:31.277,1:31.253,1:31.323,1:31.092,1:31.076,1:30.903,1:30.864,1:30.774,1:30.728,1:30.601,1:30.756,1:30.574,1:30.732,1:30.497,1:31.023,1:30.870,1:31.217,1:31.154,1:30.810,1:33.861,1:48.347,1:29.605,1:29.199,1:32.161,1:29.906,1:29.066,1:29.768,1:29.982,1:29.743,1:30.721,1:30.070,1:29.832
Nico Hülkenberg (HUL),1:42.633,1:34.068,1:32.669,1:31.986,1:32.245,1:31.947,1:31.922,1:33.183,1:31.190,1:31.508,1:31.387,1:31.532,1:31.117,1:31.727,1:31.386,1:30.997,1:31.088,1:30.832,1:31.003,1:30.963,1:31.038,1:31.646,1:31.680,1:31.861,1:31.600,1:31.209,1:34.368,1:48.921,1:30.068,1:29.620,1:29.437,1:29.784,1:29.747,1:29.749,1:29.608,1:29.498,1:29.549,1:29.293,1:29.557,1:29.230,1:29.782,1:29.406,1:29.055,1:29.298,1:28.912,1:28.578,1:28.694,1:29.168,1:28.845,1:41.795
