Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Damon Hill,1:39.591,1:29.134,1:28.726,1:28.174,1:28.325,1:28.136,1:28.052,1:27.952,1:27.956,1:27.689,1:27.911,1:28.254,1:28.121,1:27.806,1:27.823,1:27.901,1:27.573,1:27.620,1:27.375,1:26.663,1:27.089,1:26.916,1:27.102,1:27.081,1:30.947,1:47.101,1:27.455,1:27.797,1:27.533,1:27.282,1:27.621,1:28.396,1:27.304,1:27.602,1:27.626,1:27.569,1:27.431,1:26.882,1:27.140,1:27.540,1:27.126,1:26.811,1:26.998,1:26.622,1:26.952,1:26.559,1:26.348,1:26.570,1:26.610,1:29.951,1:46.140,1:26.902,1:26.965,1:27.275,1:28.069,1:29.523,1:27.811,1:28.135,1:28.237,1:28.807,1:29.285,1:28.942,1:28.281,1:27.929
Alessandro Zanardi,1:40.729,1:29.636,1:28.534,1:28.446,1:28.462,1:28.928,1:28.375,1:28.166,1:28.153,1:28.016,1:27.924,1:27.896,1:28.019,1:28.241,1:27.960,1:28.179,1:27.459,1:27.595,1:27.248,1:27.796,1:27.708,1:27.714,1:27.915,1:32.220
Luca Badoer (BAD),1:42.947,1:32.189,1:30.515,1:30.045,1:29.880,1:30.018,1:29.937,1:29.656,1:29.799,1:29.726,1:30.017,1:30.738,1:30.305,1:29.939,1:29.788,1:29.951,1:30.177,1:30.963,1:33.923,1:49.086,1:29.734,1:31.775,1:32.423,1:33.434,1:30.509,1:30.612,1:31.823,1:29.982,1:31.632,1:31.821,1:31.154,1:29.938,1:29.902,1:30.280,1:29.791,1:29.817,1:30.046,1:29.718,1:29.632,1:36.136,1:54.982,1:29.818,1:30.235,1:29.752,1:30.042,1:29.736,1:30.004,1:30.609,1:30.460,1:32.411
Toranosuke Takagi,1:42.610,1:32.118,1:30.126,1:29.689,1:29.714,1:29.528,1:29.184,1:29.298,1:29.659,1:29.504,1:29.581,1:29.718,1:29.714,1:29.573,1:29.691,1:29.353,1:29.229,1:29.197,1:29.190,1:31.093,1:31.955,1:30.679,1:34.369,1:51.200,1:30.844,1:31.619,1:30.868,1:30.449,1:30.028,1:31.166,1:29.900,1:31.836,1:32.125,1:30.547,1:30.761,1:30.586,1:30.572,1:31.698,1:30.231,1:30.231,1:33.258,1:53.280,1:31.283,1:31.636,1:30.761,1:30.896,1:30.454,1:31.481,1:30.549,1:29.997,1:30.912,1:31.887,1:31.024,1:31.308,1:30.896,1:30.413,1:31.251,1:35.428,1:31.068,1:30.434,1:31.103,1:30.177
Johnny Herbert,1:37.969,1:28.828,1:29.012,1:28.322,1:28.249,1:28.107,1:27.769,1:27.888,1:27.621,1:28.096,1:28.298,1:28.052,1:28.152,1:27.746,1:27.925,1:27.756,1:27.442,1:30.361,1:50.094,1:27.763,1:27.867,1:28.104,1:28.315,1:28.687,1:29.155,1:28.914,1:28.611,1:28.406,1:28.263,1:28.309,1:28.643,1:28.433,1:28.256,1:28.856,1:29.707,1:28.848,1:28.245,1:28.698,1:28.575,1:31.083
Pedro Diniz,1:39.013,1:29.212,1:28.453,1:28.223,1:28.283,1:27.952,1:28.023,1:27.915,1:27.535,1:28.178,1:28.094,1:28.044,1:28.150,1:27.924,1:27.845,1:27.714,1:27.372,1:27.647,1:26.488,1:26.315,1:26.442,1:26.654,1:27.286,1:27.406,1:29.023,1:28.294,1:29.779,1:47.016,1:26.606,1:26.654,1:27.065,1:26.880,1:27.070,1:27.709,1:26.972,1:26.537,1:26.518,1:26.397,1:26.787,1:29.058
Mika Salo,1:41.835,1:30.778,1:29.285,1:28.667,1:28.361,1:28.326,1:28.174,1:28.199,1:27.947,1:28.120,1:27.968,1:28.107,1:28.104,1:28.344,1:28.342,1:28.947,1:28.692,1:28.316,1:27.817,1:27.899,1:30.274,1:53.297,1:29.131,1:28.803,1:28.709,1:28.574,1:29.938,1:28.937,1:28.858,1:28.688,1:28.195,1:28.315,1:29.879,1:28.815,1:29.836,1:28.617,1:28.575,1:29.631,1:28.745,1:28.477,1:28.367,1:28.311,1:28.336,1:28.325,1:28.186,1:28.029,1:27.921,1:28.540,1:28.251,1:30.562,1:48.315,1:28.396,1:28.205,1:28.635,1:27.877,1:27.787,1:27.730,1:27.004,1:27.153,1:27.265,1:27.123,1:27.901,1:28.037,1:28.287
Mika Häkkinen,1:29.978,1:25.834,1:25.471,1:25.314,1:25.377,1:25.504,1:25.209,1:25.511,1:25.633,1:25.650,1:25.553,1:25.531,1:25.676,1:25.797,1:25.762,1:25.812,1:25.848,1:26.365,1:25.894,1:25.819,1:26.055,1:25.762,1:28.686,1:45.332,1:26.059,1:26.454,1:26.496,1:27.193,1:26.051,1:25.940,1:25.988,1:26.251,1:26.504,1:26.607,1:27.710,1:26.224,1:26.259,1:27.281,1:26.148,1:26.447,1:25.854,1:26.185,1:25.707,1:29.050,1:45.587,1:25.966,1:25.685,1:26.210,1:26.181,1:26.115,1:26.285,1:26.449,1:27.094,1:26.809,1:26.749,1:26.855,1:27.175,1:27.438,1:26.931,1:27.494,1:26.293,1:25.702,1:26.591,1:27.229,1:29.046
Eddie Irvine,1:33.782,1:27.715,1:27.288,1:26.721,1:27.352,1:26.786,1:26.949,1:26.698,1:26.753,1:26.754,1:26.950,1:27.174,1:27.206,1:26.738,1:26.793,1:27.015,1:26.467,1:26.659,1:26.682,1:26.693,1:26.947,1:29.491,1:44.613,1:27.456,1:27.050,1:27.512,1:27.239,1:25.862,1:25.844,1:25.954,1:25.749,1:26.013,1:25.730,1:25.725,1:25.423,1:25.861,1:26.600,1:26.695,1:27.193,1:25.343,1:28.384,1:45.144,1:26.360,1:26.526,1:27.663,1:27.557,1:27.033,1:26.753,1:26.547,1:26.760,1:27.387,1:26.297,1:26.541,1:26.338,1:26.467,1:25.953,1:25.814,1:26.044,1:25.887,1:25.955,1:26.490,1:27.351,1:27.605,1:28.621,1:28.895
Jean Alesi,1:35.386,1:28.468,1:27.576,1:27.667,1:27.217,1:27.401,1:27.573,1:27.238,1:27.376,1:27.274,1:27.515,1:27.297,1:27.360,1:27.315,1:27.430,1:27.695,1:27.084,1:27.060,1:26.915,1:26.713,1:26.986,1:27.902,1:28.722,1:26.542,1:26.766,1:28.749,1:47.667
