Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Damon Hill,1:56.575,1:45.636,1:45.004,1:45.288,1:44.672,1:44.855,1:44.339,1:44.273,1:44.663,1:44.825,1:45.066,1:44.399,1:44.296,1:43.939,2:15.530,2:11.138,1:48.010,1:45.701,1:44.908,1:45.427,1:52.386
Luca Badoer (BAD),2:01.172,1:47.713,1:46.803,1:47.402,1:46.411,1:47.981,1:46.995,1:47.651,1:47.528,1:46.847,1:46.042,1:46.551,1:51.409,1:46.652,1:46.478,1:45.786,1:47.664,1:47.886,2:07.155,1:46.653,1:46.050,1:46.058,1:45.920,1:45.955,1:46.206,1:45.780,1:45.617,1:47.152,1:45.584,1:45.377,1:45.556,1:54.988,2:12.173,1:47.114,1:48.609,1:46.852,1:46.655,1:50.398,1:54.019,1:48.543,1:58.309,2:11.907,1:46.994
Toranosuke Takagi,2:00.623,1:47.129,1:47.019,1:47.179,1:46.429,1:46.578,1:46.544,1:46.807,1:46.817,1:46.827,1:47.089,1:48.035,1:46.531,1:47.750,1:47.711,1:47.365,1:47.684,1:47.924,1:48.678,2:09.663,1:46.703,1:46.329,1:46.916,1:46.717,1:46.523,1:46.348,1:46.150,1:46.696,1:46.189,1:46.161,1:46.850,1:48.572,1:50.367,1:48.132,1:48.739,2:07.682,1:49.054,1:48.386,1:48.037,1:49.089,1:47.209,1:47.497,1:56.594
Johnny Herbert,1:53.463,1:45.269,1:44.471,1:43.977,1:43.706,1:43.984,1:43.886,1:44.129,1:43.950,1:44.436,1:44.283,1:44.369,1:44.184,1:44.380,1:44.964,1:44.550,1:45.619,2:04.391,1:43.989,1:44.459,1:44.115,1:43.912,1:44.209,1:44.376,1:44.356,1:44.563,1:44.352,1:44.575,1:44.390,1:43.905,1:44.325,1:44.321,1:45.013,1:44.546,1:44.518,1:46.285,2:08.861,1:45.471,1:44.995,1:46.693,1:45.001,1:44.259,1:44.735,1:44.465,1:46.180,1:44.673,1:44.558,1:44.725,1:45.111,1:45.637,1:44.929,1:44.839
Pedro Diniz,1:57.831,1:46.683,1:46.026,1:45.315,1:45.432,1:45.096,1:45.218,1:44.815,1:44.711,1:45.334,1:44.771,1:44.351,1:44.521,1:45.018,1:45.058,1:44.971,1:44.953,1:45.251,1:45.464,1:46.092,2:04.102,1:44.112,1:45.292,1:44.723,1:45.143,1:44.648,1:44.614,1:45.212,1:44.769,1:44.471,1:44.998,1:45.035,1:47.775,1:47.583,1:45.842,1:47.224,1:47.552,2:03.810,1:45.189,1:45.431,1:44.863,1:44.862,1:45.190,1:44.654,1:45.667,1:45.708,1:45.793,1:46.123,1:47.874,1:46.998,1:46.907,1:47.186
Mika Häkkinen,1:44.317,1:41.952,1:41.693,1:41.671,1:41.648,1:42.034,1:41.625,1:42.104,1:42.030,1:42.600,1:42.265,1:42.380,1:42.462,1:42.548,1:42.594,1:42.329,1:42.048,1:43.095,1:45.229,2:00.544,1:42.164,1:42.799,1:42.031,1:42.697,1:42.287,1:42.192,1:42.579,1:41.688,1:41.796,1:41.948,1:41.577,1:41.592,1:41.958,1:41.986,1:41.858,1:41.757,1:42.576,1:43.579,1:58.715,1:43.527,1:44.170,1:42.647,1:41.590,1:42.514,1:43.372,1:42.356,1:43.524,1:43.220,1:43.650,1:45.352,1:43.753,1:45.243,1:48.920
Eddie Irvine,1:48.561,1:43.802,1:43.344,1:43.783,1:43.741,1:43.860,1:43.751,1:43.794,1:43.977,1:44.145,1:44.012,1:44.017,1:44.101,1:44.474,1:43.911,1:44.003,1:43.809,1:44.064,1:43.721,1:44.199,1:44.255,1:43.792,1:45.219,2:01.042,1:43.352,1:43.297,1:44.118,1:44.787,1:44.840,1:45.087,1:45.087,1:45.642,2:01.457,1:44.989,1:44.021,1:44.156,1:44.098,1:44.256,1:44.600,1:44.351,1:44.429,1:44.912,1:44.744,1:44.555,1:44.739,1:45.419,1:45.255,1:45.515,1:45.785,1:45.759,1:45.412,1:46.338,1:46.096
Jean Alesi,1:52.139,1:44.452,1:43.669,1:44.033,1:44.026,1:44.576,1:44.227,1:44.100,1:44.256,1:44.864,1:44.307,1:44.000,1:44.396,1:44.801,1:44.507,1:44.641,1:44.666,1:44.512,1:46.977,2:04.914,1:44.549,1:44.081,1:44.173,1:44.458,1:44.430,1:44.143,1:44.517,1:44.280,1:44.026,1:44.284,1:44.446,1:44.535,1:45.873,1:45.120,1:44.550,1:46.676,2:04.115,1:45.541,1:44.804,1:46.579,1:44.924,1:44.515,1:44.200,1:43.952,1:44.561,1:44.267,1:46.631,1:44.262,1:45.031,1:45.695,1:45.113,1:44.707
Heinz-Harald Frentzen,1:49.820,1:44.218,1:43.965,1:44.002,1:43.542,1:43.735,1:43.693,1:43.822,1:43.839,1:44.317,1:44.283,1:44.446,1:44.053,1:43.984,1:44.135,1:44.072,1:43.575,1:43.847,1:45.165,2:01.305,1:43.500,1:42.972,1:44.800,1:44.233,1:43.634,1:43.477,1:44.065,1:43.749,1:44.621,1:44.916,1:45.660,2:01.911,1:45.435,1:45.396,1:45.208,1:44.987,1:44.680,1:44.920,1:44.828,1:44.958,1:44.779,1:45.173,1:44.707,1:44.536,1:44.851,1:44.853,1:44.572,1:44.902,1:46.566,1:45.030,1:44.983,1:45.249,1:45.451
Marc Gené,1:59.408,1:47.010,1:46.739,1:46.792,1:46.095,1:45.943,1:45.817,1:46.095,1:45.902,1:46.136,1:45.713,1:45.580,1:45.714,1:45.741,1:46.085,1:46.924,2:03.837,1:47.055,1:47.451,1:45.633,1:45.374,1:45.418,1:45.902,1:45.565,1:47.467,1:47.272,1:45.730,1:45.392,1:45.359,1:45.861,1:55.357
Olivier Panis,1:47.626,1:43.470,1:43.290,1:43.188,1:43.448,1:43.611,1:43.568,1:43.782,1:43.591,1:44.417,1:43.886,1:43.921,1:44.323,1:44.289,1:43.990,1:45.850,2:02.346,1:44.316,2:15.561
Ricardo Zonta (ZON),1:58.801,1:46.685,1:46.948,1:46.541,1:45.518,1:45.851,1:45.555,1:45.833,1:45.387,1:45.567,1:45.431,1:45.739,1:45.988,1:45.648,1:46.432,1:46.832,1:45.918,1:46.191,1:46.436,2:06.496,1:45.187,1:45.138,1:45.038,1:45.305,1:45.320,1:46.919,1:47.372,1:45.612,1:45.552,1:44.869,1:45.176,1:45.004,1:45.941,2:07.010,1:45.543,1:45.509,1:46.226,1:45.478,1:45.420,1:45.387,1:45.415,1:45.788,1:47.192,1:46.331,1:46.144,1:46.318,1:46.566,1:46.703,1:46.742,1:46.922,1:46.585,1:46.627
Pedro de la Rosa (DLR),1:59.912,1:47.261,1:46.850,1:46.709,1:46.177,1:46.301,1:45.794,1:46.016,1:45.907,1:46.629,1:45.900,1:46.291,1:45.803,1:46.285,1:46.440,1:45.914,1:47.243,2:14.228,1:45.869,1:45.756,1:46.992,1:45.699,1:46.612,1:45.678,1:45.556,1:45.600,1:45.847,1:46.673,1:45.810,1:45.740,1:45.881,1:45.771,1:46.427,1:47.689,2:09.062,1:46.214,1:46.183,1:47.257,1:46.090,1:46.440,1:45.985,1:49.566,1:46.760,1:46.929,1:48.258,1:46.473,1:46.505,1:48.951,1:50.198,1:48.691,1:46.656
Jacques Villeneuve (VIL),1:54.032,1:45.591,1:44.636,1:44.272,1:44.400,1:43.898,1:44.265,1:44.223,1:44.174,1:44.010,1:44.022,1:44.469,1:44.131,1:44.384,1:44.491,1:44.498,1:46.115,2:04.276,1:44.327,1:44.883,1:44.935,1:44.177,1:44.490,1:44.248,1:44.652,1:44.434,1:44.670,1:44.511,1:44.319,1:44.154,1:44.271,1:44.994,1:46.402,1:46.879,2:07.443,1:46.439,1:44.485,1:44.626,1:44.708,1:46.046,1:44.889,1:45.637,1:44.721,1:44.756,1:45.119,1:44.958,1:46.132,1:45.225,1:46.594,1:45.907,1:45.859,1:46.339
