Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Damon Hill,1:40.585,2:03.822,1:25.733,1:27.514,2:06.052,2:18.938,2:07.788,1:26.522,1:24.888,1:24.994,1:24.292,1:23.953,1:24.030,1:24.009
Alessandro Zanardi,1:36.335,2:03.895,1:26.431,1:36.860,2:04.442,2:18.981,2:06.835,1:26.855,1:26.458,1:26.212,1:25.430,1:25.316,1:25.252,1:24.305,1:23.874,1:24.054,1:24.488,1:24.478,1:24.354,1:24.327,1:25.003,1:24.553,1:23.946,1:24.312,1:24.208,1:24.232,1:23.442,1:23.677,1:23.747,1:23.886,1:23.868,1:23.491,1:23.770,1:24.668,1:23.472,1:33.688,1:43.965,1:28.026,1:24.451,1:46.804,1:26.615,1:23.942,1:26.620,1:24.259,1:23.913,1:24.055,1:26.335,1:42.695,1:26.026,1:25.348
Luca Badoer (BAD),1:46.322,2:01.349,1:25.592,1:27.046,2:04.959,2:18.642,2:08.069,1:26.121,1:25.254,1:24.885,1:25.808,1:24.738,1:25.381,1:26.072,1:24.857,1:25.087,1:24.627,1:24.395,1:24.399,1:24.465,1:25.101,1:24.153,1:24.228,1:23.876,1:24.064,1:24.875,1:23.776,1:23.790,1:23.716,1:23.986,1:23.990,1:23.394,1:23.464,1:23.618,1:24.568,1:53.823,1:28.662,2:18.288,2:10.641,1:24.654,1:24.400,1:26.532,1:25.228,1:25.973,1:25.193,1:47.647,1:27.082,1:25.079,1:24.437,1:24.651,1:24.951,1:30.333,1:24.611,1:26.049,1:23.837,1:24.122,1:25.257,1:24.898,1:23.640,1:23.980,1:23.556,1:26.496,1:23.789,1:26.583,1:27.567,1:33.313,2:14.124
Toranosuke Takagi,1:47.384,2:00.475,1:25.781,1:27.483,2:04.767,2:18.658,2:07.822,1:26.186,1:27.171,1:24.348,1:26.327,1:24.786,1:24.115,1:24.394,1:23.963,1:23.654,1:23.306,1:23.485,1:23.327,1:22.869,1:23.088,1:23.073,1:22.876,1:23.034,1:23.597,1:22.792,1:23.996,1:40.786,1:25.870,1:23.371,1:24.073,1:23.414,1:24.201,1:23.024,1:23.773,1:32.914,1:28.140,1:28.990,1:27.245,1:57.369,1:27.983
Johnny Herbert,1:33.599,2:05.790,1:25.181,1:25.286,2:10.655,2:19.097,2:08.884,1:24.555,1:24.333,1:23.526,1:23.243,1:23.266,1:23.451,1:23.228,1:23.011,1:22.824,1:23.252,1:23.200,1:22.770,1:22.635,1:22.501,1:22.626,1:22.424,1:40.400,1:24.992,1:23.337,1:22.844,1:22.853,1:23.159,1:23.280,1:23.069,1:22.872,1:22.858,1:22.811,1:23.113,1:48.741,1:30.464,1:25.939,1:27.618,2:07.671,1:24.871,1:24.796,1:23.719,1:24.638,1:24.722,1:24.289,1:24.041,1:23.079,1:23.215,1:23.365,1:23.019,1:23.587,1:23.913,1:23.483,1:22.717,1:22.626,1:22.574,1:22.713,1:22.239,1:22.442,1:22.241,1:22.224,1:22.243,1:22.078,1:22.377,1:23.671,1:26.663,1:24.450,2:07.179
Pedro Diniz,1:38.822,2:03.239,1:26.503,1:25.600,2:07.754,2:18.974,2:08.962,1:25.735,1:24.312,1:24.547,1:23.964,1:24.436,1:23.813,1:23.257,1:23.713,1:23.481,1:23.690,1:24.150,1:23.275,1:23.167,1:23.264,1:22.792,1:22.930,1:22.500,1:22.811,1:22.718,1:22.505,1:22.491,1:22.469,1:22.843,1:22.804,1:22.624,1:22.608,1:22.550,1:22.286,1:43.072,1:29.590,1:24.583,1:45.711,2:10.056,1:26.661,1:24.938,1:24.393,1:24.206,1:24.091,1:24.248,1:26.467,1:23.332,1:23.465,1:23.037,1:23.122,1:23.818,1:23.372,1:22.838,1:22.556,1:22.515,1:22.061,1:21.959,1:22.179,1:22.557,1:22.209,1:22.636,1:21.864,1:22.228,1:23.019,1:23.788,1:25.806,1:24.667,2:06.805
Mika Häkkinen,1:30.363,2:06.243,1:23.605,1:24.354,2:11.666,2:19.028,2:10.006,1:23.147,1:22.646,1:22.444,1:22.191,1:22.303,1:21.952,1:21.948,1:22.006,1:22.200,1:21.840,1:21.713,1:21.590,1:21.480,1:21.452,1:21.272,1:21.343,1:21.232,1:21.231,1:21.078,1:21.130,1:21.047,1:21.187,1:22.012,1:21.813,1:22.290,1:21.239,1:21.428,1:21.787,1:21.248,1:38.463,1:43.079,2:21.407,2:10.653,1:22.241,1:21.716,1:21.671,1:21.627,1:21.628,1:21.649,1:21.624,1:21.998,1:21.988,1:22.042,1:22.464,1:22.695,1:22.393,1:22.911,1:22.976,1:22.675,1:21.840,1:21.671,1:22.605,1:21.456,1:21.330,1:21.184,1:21.048,1:21.605,1:22.358,1:23.194,1:29.330,1:50.303,2:14.390
Eddie Irvine,1:31.259,2:06.288,1:24.505,1:24.333,2:11.144,2:18.906,2:09.754,1:23.919,1:23.305,1:23.171,1:22.558,1:22.329,1:22.356,1:22.510,1:22.430,1:22.369,1:22.092,1:22.054,1:21.871,1:21.779,1:21.541,1:21.666,1:21.598,1:21.513,1:21.616,1:21.314,1:21.146,1:21.098,1:21.017,1:21.463,1:21.755,1:22.123,1:21.229,1:21.408,1:21.431,1:21.553,1:52.709,1:27.553,2:18.438,2:10.088,1:32.090,1:25.569,1:23.932,1:22.261,1:24.114,1:24.084,1:24.369,1:23.179,1:22.253,1:23.471,1:23.144,1:23.489,1:23.154,1:21.225,1:21.487,1:21.068,1:21.610,1:22.049,1:20.751,1:20.674,1:20.600,1:20.382,1:20.451,1:20.601,1:20.580,1:22.420,1:27.365,1:35.090,2:14.871
Heinz-Harald Frentzen,1:33.375,2:05.629,1:25.358,1:25.022,2:10.553,2:18.751,2:09.660,1:24.532,1:23.738,1:23.519,1:23.196,1:23.573,1:23.149,1:22.894,1:23.149,1:23.121,1:22.863,1:23.272,1:22.634,1:22.523,1:22.650,1:22.142,1:22.604,1:22.441,1:22.169,1:22.278,1:21.825,1:21.481,1:21.845,1:22.520,1:22.489,1:22.063,1:21.982,1:21.971,1:21.387,1:39.365,1:25.915,1:24.061,2:11.285,2:09.509,1:23.968,1:23.841,1:26.115,1:23.525,1:22.383,1:22.127,1:22.901,1:22.117,1:22.359,1:22.064,1:22.058,1:22.151,1:22.124,1:21.942,1:22.138,1:21.712,1:21.670,1:21.930,1:21.418,1:21.409,1:21.586,1:21.487,1:21.731,1:22.251,1:21.284
Marc Gené,1:48.162,2:00.727,1:26.662,1:26.570,2:04.872,2:18.910,2:06.994,1:26.534,1:26.694,1:25.880,1:25.393,1:26.650,1:27.033,1:25.235,1:25.573,1:25.913,1:24.997,1:24.721,1:24.503,1:24.262,1:24.635,1:24.198,1:24.232,1:24.497,1:23.791,1:24.217,1:24.074,1:25.076,1:24.410,1:28.206,1:26.417,1:25.067,1:23.737,1:23.452,1:24.657,1:59.346,1:27.900,2:00.032,2:09.239,1:25.732,1:26.748,1:28.633,1:25.613,1:25.112,1:24.821,1:24.944,1:24.720,1:24.580,1:24.491,1:23.916,1:24.187,1:23.850,1:24.240,1:24.043,1:23.642,1:23.376,1:23.492,1:23.241,1:23.655,1:22.888,1:22.940,1:23.340,1:23.097,1:22.988,1:25.148,1:25.650,1:24.681,1:42.682
