Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Allan McNish,1:33.200,1:27.818,1:27.815,1:27.646,1:28.076,1:27.230,1:27.231,1:27.468,1:27.569,1:27.280,1:27.286,1:33.475,2:17.820
Mika Salo,1:33.836,1:27.590,1:28.032,1:27.545,1:27.873,1:27.430,1:28.126,1:27.240,1:27.780,1:27.570,1:27.753,1:27.828,1:28.042,1:27.862,1:27.607,1:27.343,1:27.284,1:27.421,1:27.825,1:27.262,1:27.560,1:27.209,1:26.848,1:26.842,1:26.978,1:26.731,1:26.947,1:26.695,1:26.570,1:30.947,1:53.134,1:26.699,1:31.393,1:39.461,1:26.265,1:27.053,1:29.655,1:26.458,1:26.826,1:26.314,1:27.058,1:26.301,1:26.402,1:26.308,1:25.971,1:27.499,1:27.254,1:26.282,1:26.067,1:26.335,1:26.369,1:26.660
Alex Yoong,1:40.989,1:30.796,1:30.528,1:28.874,1:28.823,1:28.676,1:28.729,1:28.446,1:28.243,1:29.079,1:28.587,1:30.774,1:28.595,1:28.543,1:28.511,1:28.207,1:29.156,1:28.965,1:29.084,1:29.291,1:28.304,1:28.541,1:27.965,1:28.584,1:27.598,1:28.045,1:27.901,1:33.247,8:30.556,1:31.432,1:32.220,1:31.535,1:29.672,1:28.701,1:28.071,1:28.207,1:27.777,1:27.751,1:27.620,1:27.656,1:27.850,1:27.401,1:37.646,1:28.406,1:27.648,1:27.487,1:27.759
Eddie Irvine,1:32.789,1:27.570,1:28.129,1:27.333,1:28.108,1:26.923,1:26.774,1:26.762,1:26.727,1:27.003,1:27.031,1:26.785,1:26.720,1:26.488,1:26.383,1:26.153,1:26.389,1:26.546,1:26.219,1:26.348,1:26.297,1:26.008,1:26.136,1:26.053,1:25.962,1:25.770,1:25.745,1:30.410,1:54.108,1:26.679,1:27.148,1:26.671,1:27.057,1:26.700,1:27.009,1:28.974,1:27.250,1:27.146,1:27.659,1:27.396,1:26.535,1:26.462,1:26.411,1:26.976,1:26.985,1:26.514,1:26.171,1:25.579,1:25.870,1:25.905,1:26.009,1:26.746,1:27.040
Olivier Panis,1:34.406,1:27.576,1:27.929,1:27.596,1:27.777,1:27.507,1:27.012,1:27.221,1:27.612,1:27.156,1:27.358,1:27.844,1:25.846,1:25.760,1:25.335,1:25.643,1:25.570,1:26.347,1:30.967,1:51.721,1:26.241,1:26.421,1:26.956,1:27.067,1:27.165,1:27.004,1:26.715,1:26.976,1:26.876,1:26.653,1:26.815,1:26.600,1:26.352,1:27.782,1:26.450,1:26.050,1:26.023,1:26.475,1:26.673,1:25.619,1:29.550,1:47.695,1:25.359,1:25.601,1:25.613,1:26.025,1:26.286,1:25.765,1:25.639,1:25.628,1:26.595,1:25.902,1:25.719
Pedro de la Rosa (DLR),1:39.488,1:28.946,1:28.706,1:28.417,1:27.986,1:28.260,1:28.072,1:28.496,1:28.262,1:27.684,1:28.019,1:27.768,1:27.993,1:27.917,1:27.600
Jacques Villeneuve (VIL),1:37.037,1:28.663,1:29.078,1:28.790,1:28.431,1:28.387,1:28.087,1:28.288,1:27.761,1:27.972,1:27.997,1:27.732,1:27.886,1:27.775,1:27.680,1:27.443,1:27.833,1:27.721,1:27.405,1:27.458,1:27.517,1:27.602,1:27.203,1:27.070,1:27.426,1:26.889,1:27.040,1:27.033,1:26.936,1:26.522,1:26.840,1:26.259,1:26.581,1:31.791,1:52.398,1:26.215,1:26.139,1:26.226,1:26.430,1:26.486,1:26.563,1:27.546,1:26.402,1:26.629,1:26.185,1:25.883,1:26.129,1:26.174,1:26.336,1:26.631,1:26.765,1:26.696,1:27.085
Juan Pablo Montoya (MON),1:29.365,1:26.639,1:25.735,1:26.612,1:27.740,1:27.228,1:26.535,1:26.843,1:26.417,1:26.021,1:26.905,1:25.942,1:25.883,1:25.576,1:25.951,1:25.728,1:25.809,1:25.826,1:25.455,1:25.355,1:25.475,1:25.977,1:25.643,1:25.311,1:25.094,1:25.208,1:25.164,1:25.205,1:26.028,1:29.452,1:52.489,1:25.261,1:41.201
Michael Schumacher (MSC),1:30.849,1:26.449,1:26.000,1:26.248,1:26.587,1:25.614,1:25.350,1:25.632,1:25.115,1:25.131,1:25.035,1:25.148,1:24.942,1:24.837,1:24.701,1:25.209,1:24.719,1:24.794,1:24.340,1:24.375,1:24.476,1:26.130,1:24.529,1:24.874,1:24.242,1:24.264,1:24.367,1:28.792,1:51.627,1:24.833,1:25.314,1:25.048,1:24.852,1:24.747,1:25.271,1:25.268,1:25.224,1:27.105,1:26.620,1:27.161,1:27.463,1:28.501,1:29.491,1:27.889,1:30.042,1:27.377,1:26.034,1:26.277,1:25.760,1:25.545,1:25.665,1:26.668,1:27.706
Ralf Schumacher (SCH),1:28.790,1:26.230,1:25.717,1:28.309
Rubens Barrichello (BAR),1:29.893,1:26.554,1:25.612,1:26.484,1:24.345,1:24.229,1:24.142,1:23.937,1:24.023,1:23.997,1:24.215,1:23.934,1:23.769,1:24.160,1:23.657,1:23.937,1:24.554,1:24.207,1:28.752,1:48.565,1:24.534,1:24.297,1:24.010,1:24.183,1:25.412,1:24.172,1:23.998,1:24.448,1:24.524,1:23.908,1:24.278,1:24.574,1:23.937,1:23.895,1:25.082,1:24.507,1:29.117,1:49.008,1:25.492,1:25.573,1:25.599,1:25.973,1:25.883,1:25.664,1:26.444,1:26.862,1:28.212,1:30.831,1:28.011,1:27.368,1:29.099,1:30.150,1:27.971
Giancarlo Fisichella (FIS),1:40.182,1:29.367,1:28.341,1:28.797,1:28.214,1:28.131,1:28.116,1:28.331,1:28.116,1:28.151,1:28.066,1:27.925,1:27.839,1:27.709,1:27.824,1:28.719,1:27.776,1:27.500,1:26.840,1:26.926,1:26.736,1:26.799,1:27.071,1:26.963,1:26.945,1:26.653,1:26.970,1:27.205,1:26.740,1:26.696,1:26.780,1:26.719,1:26.161,1:27.706,1:26.583,1:26.039,1:30.408,1:50.096,1:26.058,1:26.190,1:25.994,1:25.847,1:25.922,1:25.525,1:25.862,1:26.116,1:26.264,1:25.888,1:25.463,1:25.746,1:26.810,1:25.834,1:25.215
Jenson Button (BUT),1:38.874,1:27.549,1:28.507,1:27.086,1:27.736,1:27.439,1:27.207,1:27.192,1:27.304,1:27.202,1:27.527,1:27.486,1:27.632,1:27.647,1:27.714,1:27.431,1:27.576,1:27.557,1:26.879,1:26.774,1:27.446,1:27.235,1:26.569,1:31.064,1:51.243,1:26.047,1:26.475,1:27.251,1:26.455,1:26.813,1:26.932,1:26.569,1:26.897,1:28.179,1:26.635,1:26.771,1:26.870,1:26.751,1:26.608,1:26.668,1:28.549,1:26.598,1:26.389,1:26.176,1:26.017,1:26.325,1:26.139,1:25.934,1:25.849,1:25.850,1:25.936,1:25.912,1:26.281
Mark Webber (WEB),1:40.737,1:31.075,1:28.897,1:28.393,1:28.282,1:28.675,1:28.721,1:28.159,1:28.158,1:28.227,1:28.144,1:27.532,1:27.403,1:27.261,1:27.166,1:28.747,1:27.847,1:27.369,1:27.104,1:27.493
Jarno Trulli (TRU),1:38.074,1:27.843,1:26.877,1:26.764,1:27.390,1:27.160,1:27.274,1:27.478,1:27.497,1:27.849,1:28.228,1:27.490,1:27.741,1:27.656,1:27.697,1:27.751,1:26.977,1:27.486,1:27.169,1:27.282,1:27.530,1:31.580,1:51.748,1:27.568,1:26.676,1:26.410,1:26.513,1:27.101,1:26.338,1:26.323,1:26.956,1:26.635,1:26.839,1:26.204,1:26.105,1:25.904,1:25.916,1:25.828,1:25.963,1:25.994,1:26.127,1:25.870,1:26.006,1:25.920,1:25.616,1:25.493,1:25.516,1:25.368,1:25.635,1:25.729,1:26.015,1:26.726,1:28.366
David Coulthard (COU),1:45.188,2:00.761,1:28.389,1:26.858,1:26.830,1:26.572,1:26.577,1:26.556,1:26.792,1:26.705,1:26.635,1:26.897,1:26.881,1:26.822,1:26.482,1:27.629,1:26.557,1:26.849,1:27.121,1:26.475,1:26.111,1:25.900,1:25.976,1:25.666,1:26.997,1:26.055,1:25.857,1:26.104,1:25.705,1:26.030,1:27.230,1:26.170,1:25.881,1:26.309,1:25.595,1:25.999,1:29.615,1:48.405,1:25.861,1:25.429,1:26.290,1:25.633,1:25.092,1:25.169,1:25.291,1:25.981,1:26.518,1:25.632,1:25.613,1:25.721,1:25.262,1:24.962,1:25.395
