Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Alexander Albon (ALB),1:40.608,1:34.078,1:32.646,1:32.766,1:32.701,1:32.893,1:33.155,1:33.143,1:32.752,1:32.576,1:32.725,1:32.657,1:33.003,1:52.935,1:32.044,1:31.719,1:31.777,1:32.010,1:32.159,2:05.106,2:09.724,1:47.851,2:15.467,1:34.712,1:33.768,1:31.906,1:31.765,1:31.447,1:31.784,1:31.745,1:31.687,1:31.632,1:31.529,1:31.071,1:31.182,1:30.973,1:31.338,1:31.353,1:31.317,1:31.264,1:31.440,1:31.335,1:31.625,1:30.878,1:32.039,1:30.872,1:31.308,1:31.109,1:31.140,1:31.195,1:31.945,1:32.215
George Russell (RUS),1:44.462,1:35.036,1:34.376,1:34.580,1:33.621,1:33.648,1:34.095,1:33.921,1:34.315,1:33.891,1:33.999,1:33.536,1:33.702,1:33.801,1:34.757,1:34.630,1:33.320,1:33.657,1:35.063,2:08.167,2:06.769,2:03.122,1:53.238,1:35.743,1:34.217,1:33.235,1:32.960,1:33.143,1:33.074,1:32.975,1:32.914,1:32.840,1:32.791,1:32.053,1:31.988,1:32.994,1:32.803,1:32.365,1:32.617,1:32.413,1:33.586,1:32.062,1:31.997,1:31.758,1:31.737,1:32.267,1:33.140,1:31.834,1:31.683,1:31.013,1:31.950
Lando Norris (NOR),1:39.321,1:33.180,1:32.498,1:32.903,1:32.317,1:33.019,1:32.745,1:32.436,1:32.738,1:32.369,1:32.304,1:32.578,1:31.816,1:53.161,1:32.510,1:32.670,1:31.872,1:32.122,1:32.382,2:03.482,2:07.675,1:53.688,2:16.583,1:34.374,1:33.239,1:31.627,1:31.342,1:31.609,1:31.544,1:31.503,1:31.723,1:31.119,1:31.083,1:30.929,1:30.565,1:51.417,1:30.596,1:30.951,1:30.424,1:30.410,1:30.783,1:30.424,1:30.491,1:30.263,1:29.932,1:30.237,1:29.854,1:29.740,1:29.774,1:29.636,1:30.163,1:30.612
Charles Leclerc (LEC),1:36.045,1:32.158,1:31.883,1:31.639,1:31.888,1:31.506,1:31.306,1:31.375,1:31.581,1:32.272,1:32.213,1:31.657,1:31.242,1:51.982,1:31.108,1:31.460,1:31.792,1:31.670,1:30.997,1:53.443,2:07.379,2:20.835,2:18.618,1:33.675,1:32.406,1:30.581,1:30.467,1:30.305,1:30.575,1:30.285,1:30.071,1:30.157,1:29.841,1:29.836,1:29.574,1:29.592,1:30.806,1:30.303,1:29.743,1:29.796,1:30.093,1:29.581,1:29.783,1:29.353,1:29.426,1:29.491,1:29.313,1:29.720,1:29.414,1:29.435,1:29.449,1:29.449
Pierre Gasly (GAS),1:38.238,1:32.305,1:31.847,1:31.656,1:31.844,1:31.709,1:31.625,1:31.540,1:31.410,1:31.593,1:32.182,1:31.409,1:51.564,1:32.588,1:32.166,1:31.948,1:32.368,1:31.740,1:31.605,1:57.329,2:08.598,2:08.134,2:19.705,1:33.192,1:31.381,1:30.844,1:31.765,1:30.482,1:30.617,1:30.188,1:30.201,1:30.024,1:29.941,1:29.837,1:29.743,1:31.010,1:30.622,1:30.495,1:30.147,1:29.905,1:29.980,1:29.872,1:29.795,1:29.814,1:29.875,1:29.682,1:29.579,1:29.544,1:29.830,1:29.692,1:30.009,1:29.975
Antonio Giovinazzi (GIO),1:42.302,1:34.840,1:35.218,1:35.001,1:33.717,1:33.398,1:33.483,1:33.147,1:33.530,1:33.058,1:33.159,1:33.036,1:32.893,1:32.936,1:32.732,1:32.734,1:32.464,1:33.139
Lance Stroll (STR),1:43.173,1:34.761,1:33.651,1:33.481,1:33.049,1:33.534,1:33.430,1:33.014,1:33.111,1:32.649,1:32.623,1:32.751,1:32.289,1:54.844,1:32.629,1:32.328,1:32.143,1:32.423,1:33.095,2:09.397,2:08.395,1:42.008,2:09.784,1:34.855,1:33.660,1:32.749,1:32.058,1:31.911,1:31.578,1:31.590,1:31.523,1:31.314,1:31.450,1:31.132,1:31.091,1:31.009,1:31.620,1:31.832,1:31.528,1:52.524,1:31.028,1:30.133,1:29.851,1:29.729,1:29.687,1:29.635,1:29.591,1:29.404,1:29.390,1:29.467,1:29.531,1:30.106
Carlos Sainz (SAI),1:41.311,1:34.057,1:32.843,1:33.170,1:33.078,1:33.080,1:32.942,1:32.718,1:32.890,1:32.744,1:32.536,1:32.688,1:32.898,1:33.903,1:32.215,1:31.974,1:32.176,1:31.724,1:31.805,1:53.334,2:24.703,1:59.626,2:17.815,1:33.689,1:33.248,1:31.516,1:31.422,1:31.476,1:31.310,1:31.008,1:31.248,1:31.183,1:31.102,1:31.126,1:30.730,1:30.796,1:31.027,1:30.861,1:30.828,1:30.589,1:30.759,1:30.634,1:30.507,1:30.104,1:30.047,1:30.793,1:30.417,1:30.188,1:29.766,1:29.757,1:29.863,1:29.867
Max Verstappen (VER),1:36.721,1:32.195,1:31.929,1:31.616,1:31.924,1:31.390,1:31.358,1:31.374,1:31.658,1:31.964,1:32.753,1:31.322,1:31.138,1:52.071,1:30.911,1:31.639,1:31.578,1:31.852,1:30.921,1:51.639,2:24.124,2:04.472,2:18.979,1:34.143,1:30.740,1:30.983,1:29.939,1:29.825,1:30.028,1:29.857,1:30.081,1:29.695,1:29.680,1:29.450,1:29.524,1:29.277,1:42.905,1:31.509,1:29.951,1:29.717,1:29.653,1:29.775,1:29.409,1:29.532,1:29.272,1:29.343,1:29.291,1:29.734,1:29.903,1:29.716,1:29.595,1:29.855
Daniil Kvyat (KVY),1:43.641,1:34.766,1:34.286,1:33.599,1:33.139,1:33.671,1:33.084,1:33.227,1:33.118,1:32.539,1:33.023,1:32.213,1:52.748,1:32.098,1:32.340,1:32.396,1:31.755,1:32.892,1:33.027,2:06.997,2:06.018,1:56.846,2:01.702,1:34.839,1:33.389,1:32.890,1:32.098,1:32.015,1:31.926,1:31.780,1:31.740,1:31.704,1:31.311,1:31.020,1:30.979,1:30.935,1:31.312,1:31.767,1:30.448,1:30.902,1:30.861,1:30.632,1:31.086,1:30.429,1:30.052,1:30.570,1:30.361,1:30.336,1:30.406,1:30.088,1:29.910,1:30.261
