Driver,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
Alexander Albon (ALB),1:56.302,1:48.695,2:11.069,1:57.505,1:40.468,1:35.576,1:36.215,1:32.910,1:31.482,1:31.785,1:31.425,1:31.769,1:31.718,1:32.278,1:53.542,1:31.426,1:32.216,1:31.833,1:32.727,1:32.926,1:33.015,1:33.886,1:32.860,1:32.885,1:33.231,1:33.409,1:46.714,2:15.613,2:11.639,1:38.473,2:02.263,2:14.966,2:15.457,1:33.753,1:30.724,1:31.103,1:30.491,1:29.981,1:29.767,1:30.791,1:51.858,2:01.755,1:57.296,1:58.422,2:01.829,1:34.962,1:41.618,1:20.262,1:19.544,1:19.223,1:18.744,1:19.049,1:18.413,1:18.936,1:18.461,1:17.871,1:49.453,1:58.948,1:57.786,1:19.699,1:17.934,1:17.998,1:17.850,1:18.528
George Russell (RUS),1:57.600,1:50.416,1:57.115,2:05.436,1:42.779,1:41.173,1:45.319,1:48.750,1:33.528,1:32.489,1:34.272,1:33.431,1:34.892,1:41.776,1:46.062,1:33.538,1:34.579,1:36.759,1:37.970,1:37.763,1:37.290,1:36.674,1:38.271,1:40.667,1:49.007,1:46.654,1:47.911,2:09.654,1:47.472,2:14.836,1:50.810,1:38.921,1:34.402,1:33.175,1:33.442,1:33.263,1:32.627,1:32.976,1:32.853,1:40.117,2:01.647,1:46.583,1:34.683,1:44.657,1:57.496,1:29.774,1:36.238,1:43.736,1:20.875,1:20.416,1:24.268,1:19.952,1:20.805,1:21.105,1:20.906,1:29.423,2:03.258,1:43.798,1:21.341,1:19.300,1:20.961,1:19.813,1:19.705,1:20.270
Lando Norris (NOR),1:57.831,1:48.279,1:58.420,2:05.492,1:39.497,1:44.246,1:48.908,1:31.756,1:31.410,1:32.078,1:32.182,1:32.713,1:33.022,1:34.494,1:53.814,1:31.081,1:31.967,1:32.015,1:32.333,1:33.049,1:33.521,1:33.461,1:34.206,1:34.690,1:39.025
Charles Leclerc (LEC),1:48.183,1:39.747,2:01.369,2:18.822,1:35.818,1:32.985,1:31.097,1:30.333,1:29.612,1:30.274,1:31.391,1:30.522,1:30.516,1:30.547,1:45.842,1:45.752,1:27.697,1:29.018,1:29.657,1:30.912,1:32.010,1:31.439,1:31.992,1:32.543,1:34.073,1:33.307,1:36.797
Pierre Gasly (GAS),1:51.390,1:44.193,2:01.615,2:19.647,1:39.816,1:41.186,1:37.203,1:33.721,1:33.934,1:32.904,1:32.493,1:33.208,1:33.094,1:31.591,1:52.680,1:29.986,1:31.017,1:31.050,1:31.207,1:32.326,1:32.604,1:32.819,1:33.152,1:33.464,1:34.273,1:38.277,2:16.679,2:02.512,2:10.518,1:37.265,1:39.791,2:13.982,2:11.216,1:35.956,1:31.871,1:31.310,1:30.203,1:29.882,1:30.136,1:30.337,1:53.579,2:00.200,1:54.444,1:57.304,2:01.004,1:32.371,1:42.698,1:21.700,1:19.132,1:20.684,1:20.683,1:18.243,1:19.221,1:20.596,1:18.384,1:17.495,1:51.383,1:58.728,1:51.517,1:19.611,1:18.188
Antonio Giovinazzi (GIO),1:53.253,1:47.402,2:00.644,2:13.887,1:40.767,1:36.315,1:34.333,1:33.267,1:31.897,1:32.378,1:31.810,1:31.793,1:32.891,1:33.330,1:52.165,1:33.230,1:33.199,1:32.411,1:32.515,1:33.522,1:32.968,1:32.852,1:32.961,1:34.167,1:34.192,1:38.802,2:16.260,2:13.341,2:08.220,1:38.138,1:36.123,2:11.375,2:11.122,1:35.845,1:32.863,1:31.281,1:31.316,1:30.810,1:30.894,1:32.505,1:55.278,1:59.362,1:48.661,1:58.036,2:00.479,1:29.574,1:33.035,1:48.694,1:18.659,1:17.643,1:17.861,1:18.097,1:18.572,1:18.464,1:19.710,1:18.039,1:56.613,1:58.467,1:38.882,1:20.907,1:18.857,1:17.507,1:18.059,1:18.624
Lance Stroll (STR),1:55.400,1:48.661,1:56.972,2:06.591,1:39.801,1:39.437,1:43.741,1:51.502,1:33.648,1:32.657,1:32.873,1:32.309,1:31.913,1:36.152,1:49.391,1:31.712,1:31.695,1:32.764,1:34.173,1:32.930,1:32.755,1:33.744,1:33.739,1:34.398,1:37.493,2:31.760,2:00.781,2:23.968,1:58.676,1:56.971,1:58.404,1:36.901,1:34.863,1:33.129,1:32.240,1:31.843,1:30.851,1:30.584,1:30.667,1:35.582,2:03.794,1:48.841,1:34.450,1:48.685,1:54.972,1:27.893,1:25.956,1:22.504,1:20.543,1:22.252,1:21.061,1:19.443,1:18.816,1:18.314,1:18.346,1:18.333,1:46.722,1:59.852,2:03.523,1:18.253,1:17.831,1:18.888,1:17.867,1:19.431
Carlos Sainz (SAI),1:52.114,1:46.637,1:59.561,2:14.131,1:38.957,1:35.640,1:35.035,1:33.581,1:31.816,1:32.027,1:31.457,1:31.226,1:31.453,1:32.054,1:53.089,1:31.742,1:31.774,1:58.644,1:32.153,1:32.928,1:33.602,1:33.237,1:34.166,1:34.101,1:35.027,1:34.430,1:56.592,1:59.192,1:59.140,1:47.436,1:47.783,2:14.898,2:13.520,1:35.079,1:31.267,1:30.775,1:30.809,1:29.760,1:30.217,1:30.533,1:53.458,2:00.893,1:55.192,1:58.225,2:01.071,1:31.802,1:40.413,1:20.571,1:19.733,1:18.985,1:18.599,1:18.995,1:18.843,1:18.342,1:18.485,1:19.044,1:47.886,1:59.746,2:00.631,1:19.240,1:18.205,1:17.949,1:17.841,1:19.126
Max Verstappen (VER),1:45.105,1:35.883,2:03.343,2:22.095,1:33.888,1:31.181,1:30.413,1:30.148,1:29.794,1:29.574,1:29.934,1:30.540,1:30.778,1:31.075,1:44.444,1:41.017,1:32.388,1:31.512,1:30.893,1:31.306,1:32.100,1:32.216,1:32.674,1:32.827,1:36.187,1:54.632,1:41.121,1:51.331,2:05.520,2:11.942,2:17.029,2:17.520,2:14.580,1:28.662,1:28.560,1:28.516,1:28.144,1:28.052,1:27.623,1:28.710,1:43.455,2:17.795,2:07.412,1:58.571,2:02.356,1:26.240,1:39.704,1:20.306,1:18.386,1:18.157,1:18.145,1:18.018,1:17.982,1:18.406,1:17.912,1:17.864,1:46.780,2:04.908,2:10.518,1:17.121,1:16.645,1:16.652,1:17.339,1:17.346
Daniil Kvyat (KVY),1:56.872,1:48.431,2:00.438,2:11.955,1:39.479,1:40.363,1:36.071,1:34.180,1:34.126,1:32.799,1:32.533,1:33.375,1:33.088,1:34.260,1:52.444,1:32.040,1:31.827,1:32.672,1:33.011,1:32.714,1:33.644,1:34.118,1:34.507,1:34.588,1:38.289,1:56.519,1:59.894,2:01.397,2:14.829,1:40.035,1:34.928,1:56.140,2:10.412,1:36.124,1:33.466,1:32.084,1:31.667,1:30.819,1:30.938,1:31.982,1:55.233,1:59.503,1:48.024,1:57.467,2:03.125,1:39.522,1:21.430,1:20.031,1:19.362,1:21.236,1:18.943,1:18.618,1:18.449,1:18.072,1:18.380,1:18.735,1:45.963,1:59.633,2:06.313,1:17.751,1:17.708,1:18.099,1:18.710,1:20.215
Kevin Magnussen (MAG),1:52.305,1:47.111,1:56.586,2:09.203,1:38.574,1:38.274,1:37.792,1:43.334,1:48.389,1:31.814,1:31.529,1:31.803,1:32.607,1:33.531,1:52.887,1:32.458,1:33.053,1:34.048,1:35.465,1:36.257,1:39.356,1:53.273,1:32.279,1:31.378,1:33.552,1:33.501,1:59.685,2:02.104,2:02.263,1:54.670,1:34.964,1:49.177,2:09.348,1:36.709,1:34.328,1:33.089,1:31.393,1:31.000,1:31.225,1:34.390,1:58.236,2:01.998,1:52.486,1:45.431,2:01.437,1:42.470,1:23.384,1:21.214,1:20.622,1:21.112,1:20.708,1:20.444,1:22.046,1:22.134,1:20.119,1:21.033,1:59.755,2:11.660,1:21.428,1:20.299,1:19.423,1:19.323,1:19.062,1:19.512
Valtteri Bottas (BOT),1:42.194,1:36.275,2:05.182,2:22.044,1:33.076,1:31.001,1:30.725,1:29.984,1:29.685,1:29.482,1:30.173,1:30.300,1:30.741,1:31.108,1:43.692,1:42.338,1:32.604,1:31.048,1:30.765,1:31.414,1:32.408,1:32.233,1:33.020,1:32.588,1:33.006,1:36.761,2:01.748,1:51.947,2:01.448,2:16.954,2:20.557,2:15.658,2:15.130,1:31.558,1:29.771,1:30.541,1:28.344,1:27.948,1:28.616,1:28.944,1:48.199,2:04.768,2:07.394,1:58.808,2:02.315,1:30.493,1:42.431,1:20.649,1:19.339,1:18.503,1:19.434,1:19.407,1:18.774,1:18.272,1:18.405,1:18.325
Daniel Ricciardo (RIC),1:53.731,1:49.178,2:00.256,2:12.913,1:40.119,1:39.209,1:35.999,1:35.482,1:33.802,1:32.654,1:32.890,1:33.309,1:32.732
Sergio Pérez (PER),1:52.843
Nico Hülkenberg (HUL),1:47.355,1:37.771,2:03.115,2:20.302,1:36.197,1:33.947,1:32.020,1:31.752,1:30.685,1:30.813,1:30.427,1:30.866,1:31.547,1:31.707,1:51.110,1:45.049,1:30.342,1:29.576,1:31.077,1:31.444,1:32.787,1:33.902,1:35.373,1:34.109,1:34.086,1:33.345,1:41.727,1:51.512,2:02.011,2:11.454,2:16.291,2:17.227,2:15.397,1:31.124,1:30.146,1:30.656,1:31.018,1:30.413,1:29.853
Romain Grosjean (GRO),1:50.199,1:43.147,2:01.462,2:19.203,1:41.516,1:39.226,1:34.987,1:33.307,1:32.774,1:32.778,1:32.689,1:33.275,1:33.300,1:33.144,1:53.224,1:32.497,1:32.242,1:34.349,1:33.004,1:32.187,1:33.322,1:33.822,1:33.953,1:34.274,1:34.927,1:39.333,2:31.669,2:11.309,2:22.792,2:05.024,1:36.247,1:35.004,1:42.426,1:36.028,1:34.132,1:32.959,1:31.120,1:31.198,1:31.684,1:31.923,1:57.482,2:12.543,1:35.036,1:55.266,1:57.852,1:32.974,1:44.412,1:20.969,1:19.943,1:19.262,1:19.437,1:18.857,1:20.812,1:18.927,1:20.054,1:19.376,1:56.265,1:58.151,1:41.408,1:20.821,1:18.837,1:19.992,1:18.970,1:18.811
Sebastian Vettel (VET),1:54.607,1:47.381,2:11.854,1:58.171,1:38.210,1:34.977,1:35.021,1:33.961,1:31.234,1:31.470,1:30.810,1:31.770,1:31.356,1:32.824,1:51.660,1:33.145,1:32.195,1:31.386,1:32.416,1:33.280,1:33.105,1:34.196,1:38.863,1:53.154,1:33.479,1:35.814,1:55.695,2:02.599,2:08.131,1:42.224,1:48.255,2:15.185,2:12.267,1:35.315,1:31.912,1:30.825,1:30.576,1:30.169,1:30.138,1:30.207,1:54.838,2:11.163,1:47.306,1:57.124,1:58.984,1:27.031,1:31.812,1:38.078,1:18.592,1:19.527,1:17.590,1:18.499,1:18.273,1:17.045,1:17.664,1:17.723,1:47.711,2:00.494,1:59.763,1:17.850,1:17.741,1:16.823,1:16.794,1:20.346
Robert Kubica (KUB),1:59.108,1:50.396,1:57.196,2:04.527,1:44.138,1:42.037,1:46.750,1:52.137,1:32.789,1:32.763,1:34.149,1:33.913,1:34.381,1:44.024,1:46.623,1:34.875,1:37.772,1:35.236,1:35.164,1:36.646,1:36.804,1:38.110,1:42.771,1:50.108,1:34.968,1:49.140,1:47.482,2:07.870,1:41.804,2:10.802,1:56.527,1:50.889,1:35.293,1:34.740,1:34.811,1:34.867,1:34.299,1:33.457,1:33.221,1:45.473,1:58.525,1:36.156,1:37.060,1:37.810,1:46.041,1:38.969,1:44.811,1:24.796,1:21.950,1:20.813,1:19.892,1:20.376,1:20.949,1:21.300,1:20.655,1:30.070,2:00.067,1:45.408,1:22.534,1:19.563,1:19.651,1:20.691,1:20.057,1:20.058
Kimi Räikkönen (RAI),1:44.552,1:38.472,2:03.694,2:24.794,1:37.708,1:33.341,1:37.600,1:32.388,1:30.374,1:30.461,1:31.933,1:31.062,1:31.342,1:31.966,1:50.823,1:33.034,1:30.582,1:32.906,1:32.447,1:32.234,1:33.508,1:34.448,1:33.604,1:34.958,1:33.567,1:37.544,2:16.752,2:07.948,2:07.684,1:42.445,1:48.089,2:14.487,2:13.303,1:34.927,1:31.796,1:30.818,1:30.386,1:30.038,1:36.271,1:31.168,1:55.457,1:59.503,1:49.345,1:57.626,2:00.280,1:28.201,1:31.536,1:42.126,1:20.170,1:19.063,1:18.963,1:18.788,1:20.156,1:19.526,1:17.746,1:18.432,1:54.114,1:59.400,1:44.385,1:20.032,1:18.243,1:17.941,1:18.021,1:18.981
Lewis Hamilton (HAM),1:40.299,1:34.720,2:01.968,2:27.023,1:33.431,1:30.853,1:30.025,1:29.688,1:29.022,1:29.541,1:29.818,1:29.620,1:30.139,1:31.064,1:43.127,1:42.292,1:30.942,1:31.503,1:31.644,1:31.118,1:31.870,1:32.243,1:31.909,1:32.110,1:32.355,1:32.268,1:33.010,1:58.286,2:34.978,2:55.154,1:47.908,2:14.707,2:14.099,1:33.986,1:30.491,1:28.304,1:28.439,1:27.826,1:28.084,1:29.139,1:47.201,2:04.405,2:07.879,1:59.245,2:01.769,1:27.548,1:31.518,1:48.085,1:19.219,1:20.809,1:18.819,1:17.949,1:37.709,1:37.870,1:19.249,1:38.634,2:09.215,1:20.014,1:17.869,1:17.485,1:18.538,1:17.678,1:17.866,1:19.366
